experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Minsk,1930,28.671,84.684,57.550,53.388
Historical,Minsk,1931,26.326,85.259,44.889,50.258
Historical,Minsk,1932,30.821,83.626,57.984,45.802
Historical,Minsk,1933,21.986,91.527,46.141,39.429
Historical,Minsk,1934,26.569,88.699,63.904,51.381
Historical,Minsk,1935,32.927,86.945,60.387,59.712
Historical,Minsk,1936,30.578,86.246,60.444,54.997
Historical,Minsk,1937,33.960,96.956,56.521,42.016
Historical,Minsk,1938,34.206,99.754,60.883,58.906
Historical,Minsk,1939,28.966,109.970,61.972,56.589
Historical,Minsk,1940,28.418,86.176,55.689,48.742
Historical,Minsk,1941,28.035,91.579,58.653,48.488
Historical,Minsk,1942,25.808,78.959,61.587,35.083
Historical,Minsk,1943,26.009,92.265,47.011,60.176
Historical,Minsk,1944,24.837,90.281,62.901,58.650
Historical,Minsk,1945,24.987,84.160,56.581,40.805
Historical,Minsk,1946,27.418,94.286,55.749,47.005
Historical,Minsk,1947,22.271,86.209,65.892,66.038
Historical,Minsk,1948,25.662,96.203,46.922,42.289
Historical,Minsk,1949,28.438,88.119,51.353,49.624
Historical,Minsk,1950,36.035,103.653,67.454,63.732
Historical,Minsk,1951,28.434,125.251,50.759,73.496
Historical,Minsk,1952,24.930,93.916,55.180,53.681
Historical,Minsk,1953,29.754,79.182,55.044,51.675
Historical,Minsk,1954,36.121,88.785,52.728,57.682
Historical,Minsk,1955,34.384,87.289,57.966,52.648
Historical,Minsk,1956,25.950,82.104,49.446,53.689
Historical,Minsk,1957,35.176,97.422,58.624,50.075
Historical,Minsk,1958,27.152,97.908,58.008,36.087
Historical,Minsk,1959,27.627,83.044,51.159,41.400
Historical,Minsk,1960,38.838,109.960,58.098,54.777
Historical,Minsk,1961,19.539,114.331,52.060,49.827
Historical,Minsk,1962,21.169,84.576,52.646,37.363
Historical,Minsk,1963,30.708,89.528,50.247,47.758
Historical,Minsk,1964,26.002,97.262,59.914,53.383
Historical,Minsk,1965,32.548,95.847,53.996,55.683
Historical,Minsk,1966,25.168,83.403,54.572,32.403
Historical,Minsk,1967,34.315,86.558,59.408,42.817
Historical,Minsk,1968,34.963,78.393,51.755,46.486
Historical,Minsk,1969,29.633,108.080,62.239,57.670
Historical,Minsk,1970,19.884,96.332,58.524,62.196
Historical,Minsk,1971,41.525,90.072,59.082,66.147
Historical,Minsk,1972,29.320,90.657,55.486,59.236
Historical,Minsk,1973,37.951,88.293,64.026,68.776
Historical,Minsk,1974,35.804,92.611,59.412,51.728
Historical,Minsk,1975,39.154,118.178,58.321,70.100
Historical,Minsk,1976,19.756,96.315,55.568,55.058
Historical,Minsk,1977,27.414,91.246,53.760,36.322
Historical,Minsk,1978,17.358,85.556,48.904,40.245
Historical,Minsk,1979,25.803,87.193,59.459,50.126
Historical,Minsk,1980,30.923,92.772,57.476,45.345
Historical,Minsk,1981,36.515,84.365,50.549,39.841
Historical,Minsk,1982,24.417,81.335,51.372,52.782
Historical,Minsk,1983,21.398,92.833,56.857,47.225
Historical,Minsk,1984,22.203,88.225,50.917,33.531
Historical,Minsk,1985,23.872,105.482,53.039,39.801
Historical,Minsk,1986,38.287,101.869,63.944,52.348
Historical,Minsk,1987,28.865,92.568,51.642,46.116
Historical,Minsk,1988,34.649,99.169,67.353,48.265
Historical,Minsk,1989,24.545,90.530,50.215,64.310
Historical,Minsk,1990,23.496,95.649,47.469,37.535
Historical,Minsk,1991,20.687,97.845,57.367,37.807
Historical,Minsk,1992,19.856,88.278,59.122,47.146
Historical,Minsk,1993,32.226,93.901,63.297,65.762
Historical,Minsk,1994,27.349,79.067,58.741,46.189
Historical,Minsk,1995,31.959,89.068,55.154,49.048
Historical,Minsk,1996,30.429,91.289,63.558,49.288
Historical,Minsk,1997,18.824,84.084,54.564,54.008
Historical,Minsk,1998,16.808,88.855,57.555,57.828
Historical,Minsk,1999,28.940,109.013,61.430,52.520
Historical,Minsk,2000,25.924,89.939,55.522,35.470
Historical,Minsk,2001,23.120,87.407,51.243,33.995
Historical,Minsk,2002,21.187,101.259,60.023,66.508
Historical,Minsk,2003,29.086,85.704,54.613,45.992
Historical,Minsk,2004,21.054,92.848,62.368,61.076
Historical,Minsk,2005,20.279,100.596,49.083,33.341
Historical,Minsk,2006,29.158,81.408,52.369,43.024
Historical,Minsk,2007,15.941,85.631,51.681,53.374
Historical,Minsk,2008,33.782,97.460,64.804,62.511
Historical,Minsk,2009,34.530,86.672,57.515,69.672
