experiment,model,year,region,pr
SSP1-2.6,access_cm2,2042,Gomel,289.4679073913712
SSP1-2.6,access_cm2,2042,Grodno,364.88090021587493
SSP1-2.6,access_cm2,2042,Minsk,347.64806578754735
SSP1-2.6,access_cm2,2042,Mogilev,300.878433219346
SSP1-2.6,access_cm2,2042,Vitebsk,323.9053036895591
SSP1-2.6,access_cm2,2043,Brest,318.5152039851496
SSP1-2.6,access_cm2,2043,Gomel,318.4649167550028
SSP1-2.6,access_cm2,2043,Grodno,312.76089423707595
SSP1-2.6,access_cm2,2043,Minsk,309.1977370925376
SSP1-2.6,access_cm2,2043,Mogilev,316.92605466067266
SSP1-2.6,access_cm2,2043,Vitebsk,303.1753689872191
SSP1-2.6,access_cm2,2044,Brest,308.9192466683756
SSP1-2.6,access_cm2,2044,Gomel,280.2012858944876
SSP1-2.6,access_cm2,2044,Grodno,340.47099231762985
SSP1-2.6,access_cm2,2044,Minsk,319.0208435393766
SSP1-2.6,access_cm2,2044,Mogilev,317.331015503662
SSP1-2.6,access_cm2,2044,Vitebsk,330.7665654890983
SSP1-2.6,access_cm2,2045,Brest,289.91094577272816
SSP1-2.6,access_cm2,2045,Gomel,268.4521623083337
SSP1-2.6,access_cm2,2045,Grodno,305.6344815950632
SSP1-2.6,access_cm2,2045,Minsk,279.7160229250756
SSP1-2.6,access_cm2,2045,Mogilev,264.23062624881703
SSP1-2.6,access_cm2,2045,Vitebsk,249.70054727823603
SSP1-2.6,access_cm2,2046,Brest,413.901661426687
SSP1-2.6,access_cm2,2046,Gomel,376.96939059955736
SSP1-2.6,access_cm2,2046,Grodno,451.0701970527421
SSP1-2.6,access_cm2,2046,Minsk,438.8329654954545
SSP1-2.6,access_cm2,2046,Mogilev,437.9111514193734
SSP1-2.6,access_cm2,2046,Vitebsk,464.80533003637913
SSP1-2.6,access_cm2,2047,Brest,424.91916384563746
SSP1-2.6,access_cm2,2047,Gomel,353.54873634535414
SSP1-2.6,access_cm2,2047,Grodno,470.79668477606623
SSP1-2.6,access_cm2,2047,Minsk,418.35637962524044
SSP1-2.6,access_cm2,2047,Mogilev,377.9090519845195
SSP1-2.6,access_cm2,2047,Vitebsk,413.49598445909527
SSP1-2.6,access_cm2,2048,Brest,382.3114720185463
SSP1-2.6,access_cm2,2048,Gomel,318.6319589595995
SSP1-2.6,access_cm2,2048,Grodno,384.9757368020359
SSP1-2.6,access_cm2,2048,Minsk,346.93766402565285
SSP1-2.6,access_cm2,2048,Mogilev,344.37042090378014
SSP1-2.6,access_cm2,2048,Vitebsk,337.84287285868726
SSP1-2.6,access_cm2,2049,Brest,371.80400648085487
SSP1-2.6,access_cm2,2049,Gomel,367.5362150420301
SSP1-2.6,access_cm2,2049,Grodno,409.1037153631706
SSP1-2.6,access_cm2,2049,Minsk,384.5879781628408
SSP1-2.6,access_cm2,2049,Mogilev,402.08529560400694
SSP1-2.6,access_cm2,2049,Vitebsk,394.88796084622163
SSP1-2.6,access_cm2,2050,Brest,226.09160007367578
SSP1-2.6,access_cm2,2050,Gomel,215.76419777955556
SSP1-2.6,access_cm2,2050,Grodno,244.90920187880334
SSP1-2.6,access_cm2,2050,Minsk,228.61948273772137
SSP1-2.6,access_cm2,2050,Mogilev,232.04466701909425
SSP1-2.6,access_cm2,2050,Vitebsk,247.15502835669056
SSP1-2.6,access_cm2,2051,Brest,302.85901161393195
SSP1-2.6,access_cm2,2051,Gomel,292.9552608053895
SSP1-2.6,access_cm2,2051,Grodno,345.3948226522307
SSP1-2.6,access_cm2,2051,Minsk,328.02063606252324
SSP1-2.6,access_cm2,2051,Mogilev,329.9799829478243
SSP1-2.6,access_cm2,2051,Vitebsk,345.1210431525812
SSP1-2.6,access_cm2,2052,Brest,351.00329650584445
SSP1-2.6,access_cm2,2052,Gomel,353.3214114633883
SSP1-2.6,access_cm2,2052,Grodno,332.48771235211717
SSP1-2.6,access_cm2,2052,Minsk,308.42273427379945
SSP1-2.6,access_cm2,2052,Mogilev,323.0541059540759
SSP1-2.6,access_cm2,2052,Vitebsk,270.9342463324411
SSP1-2.6,access_cm2,2053,Brest,352.564362135499
SSP1-2.6,access_cm2,2053,Gomel,381.74623249413804
SSP1-2.6,access_cm2,2053,Grodno,394.6124288732795
SSP1-2.6,access_cm2,2053,Minsk,399.48706083934053
SSP1-2.6,access_cm2,2053,Mogilev,405.6982316006122
SSP1-2.6,access_cm2,2053,Vitebsk,400.644642576014
SSP1-2.6,access_cm2,2054,Brest,344.46181207441873
SSP1-2.6,access_cm2,2054,Gomel,334.69296271063575
SSP1-2.6,access_cm2,2054,Grodno,339.3156491162944
SSP1-2.6,access_cm2,2054,Minsk,326.6402468169223
SSP1-2.6,access_cm2,2054,Mogilev,346.59154721008116
SSP1-2.6,access_cm2,2054,Vitebsk,312.75095460979156
SSP1-2.6,access_cm2,2055,Brest,306.1469783075502
SSP1-2.6,access_cm2,2055,Gomel,294.9251965587059
SSP1-2.6,access_cm2,2055,Grodno,329.8814515869997
SSP1-2.6,access_cm2,2055,Minsk,304.30350464713536
SSP1-2.6,access_cm2,2055,Mogilev,315.26160592010723
SSP1-2.6,access_cm2,2055,Vitebsk,292.2395677326806
SSP1-2.6,access_cm2,2056,Brest,319.73470868821846
SSP1-2.6,access_cm2,2056,Gomel,328.97782922393463
SSP1-2.6,access_cm2,2056,Grodno,358.17578410694193
SSP1-2.6,access_cm2,2056,Minsk,331.69712572591243
SSP1-2.6,access_cm2,2056,Mogilev,334.30558673148477
SSP1-2.6,access_cm2,2056,Vitebsk,349.3642491848285
SSP1-2.6,access_cm2,2057,Brest,372.64305719920657
SSP1-2.6,access_cm2,2057,Gomel,336.5336433783803
SSP1-2.6,access_cm2,2057,Grodno,343.28079500173794
SSP1-2.6,access_cm2,2057,Minsk,314.96121781601937
SSP1-2.6,access_cm2,2057,Mogilev,321.97309721105296
SSP1-2.6,access_cm2,2057,Vitebsk,297.5009862475638
SSP1-2.6,access_cm2,2058,Brest,320.7185390712483
SSP1-2.6,access_cm2,2058,Gomel,325.290825355287
SSP1-2.6,access_cm2,2058,Grodno,326.5816939174987
SSP1-2.6,access_cm2,2058,Minsk,321.7767290381795
SSP1-2.6,access_cm2,2058,Mogilev,314.00368037488806
SSP1-2.6,access_cm2,2058,Vitebsk,322.59926880290436
SSP1-2.6,access_cm2,2059,Brest,320.9090780369873
SSP1-2.6,access_cm2,2059,Gomel,359.28859319850403
SSP1-2.6,access_cm2,2059,Grodno,337.47377236687623
SSP1-2.6,access_cm2,2059,Minsk,361.39911903549205
SSP1-2.6,access_cm2,2059,Mogilev,399.9205196736253
SSP1-2.6,access_cm2,2059,Vitebsk,379.1203102184629
SSP1-2.6,access_cm2,2060,Brest,295.82254252580174
SSP1-2.6,access_cm2,2060,Gomel,275.47522120667736
SSP1-2.6,access_cm2,2060,Grodno,308.91332573204545
SSP1-2.6,access_cm2,2060,Minsk,282.17082455715155
SSP1-2.6,access_cm2,2060,Mogilev,290.68551672279006
SSP1-2.6,access_cm2,2060,Vitebsk,286.48364614095175
SSP1-2.6,access_cm2,2061,Brest,347.1530056189503
SSP1-2.6,access_cm2,2061,Gomel,299.4995325193807
SSP1-2.6,access_cm2,2061,Grodno,401.4123548673086
SSP1-2.6,access_cm2,2061,Minsk,359.15729565577595
SSP1-2.6,access_cm2,2061,Mogilev,344.9345616464165
SSP1-2.6,access_cm2,2061,Vitebsk,375.3505189885648
SSP1-2.6,access_cm2,2062,Brest,300.0091608733108
SSP1-2.6,access_cm2,2062,Gomel,282.1801213223328
SSP1-2.6,access_cm2,2062,Grodno,302.8542552398251
SSP1-2.6,access_cm2,2062,Minsk,296.2000623677411
SSP1-2.6,access_cm2,2062,Mogilev,308.0960476774253
SSP1-2.6,access_cm2,2062,Vitebsk,295.357319292901
SSP1-2.6,access_cm2,2063,Brest,286.84616361336873
SSP1-2.6,access_cm2,2063,Gomel,280.16990144654784
SSP1-2.6,access_cm2,2063,Grodno,303.26622488390944
SSP1-2.6,access_cm2,2063,Minsk,287.78613548796784
SSP1-2.6,access_cm2,2063,Mogilev,272.77548945965543
SSP1-2.6,access_cm2,2063,Vitebsk,268.5246693314037
SSP1-2.6,access_cm2,2064,Brest,300.64992787135924
SSP1-2.6,access_cm2,2064,Gomel,304.28089458718426
SSP1-2.6,access_cm2,2064,Grodno,313.3893064724834
SSP1-2.6,access_cm2,2064,Minsk,313.4846705922146
SSP1-2.6,access_cm2,2064,Mogilev,303.40555090372857
SSP1-2.6,access_cm2,2064,Vitebsk,300.73166841373103
SSP1-2.6,access_cm2,2065,Brest,356.88977133087394
SSP1-2.6,access_cm2,2065,Gomel,283.6241659461656
SSP1-2.6,access_cm2,2065,Grodno,375.4901144747173
SSP1-2.6,access_cm2,2065,Minsk,328.93190313228496
SSP1-2.6,access_cm2,2065,Mogilev,295.71250482111304
SSP1-2.6,access_cm2,2065,Vitebsk,310.0668025920135
SSP1-2.6,access_cm2,2066,Brest,302.8144237177538
SSP1-2.6,access_cm2,2066,Gomel,277.40479016560414
SSP1-2.6,access_cm2,2066,Grodno,317.37756279243524
SSP1-2.6,access_cm2,2066,Minsk,293.1473568248504
SSP1-2.6,access_cm2,2066,Mogilev,301.3308734814832
SSP1-2.6,access_cm2,2066,Vitebsk,320.4659957312704
SSP1-2.6,access_cm2,2067,Brest,310.3213468183283
SSP1-2.6,access_cm2,2067,Gomel,311.25717882471145
SSP1-2.6,access_cm2,2067,Grodno,288.1975646714062
SSP1-2.6,access_cm2,2067,Minsk,292.1706873376212
SSP1-2.6,access_cm2,2067,Mogilev,300.4104604901999
SSP1-2.6,access_cm2,2067,Vitebsk,276.1741224768715
SSP1-2.6,access_cm2,2068,Brest,373.68762693858037
SSP1-2.6,access_cm2,2068,Gomel,366.91745215986464
SSP1-2.6,access_cm2,2068,Grodno,371.7534255290577
SSP1-2.6,access_cm2,2068,Minsk,345.08755239801485
SSP1-2.6,access_cm2,2068,Mogilev,363.7219339401193
SSP1-2.6,access_cm2,2068,Vitebsk,338.31391008060706
SSP1-2.6,access_cm2,2069,Brest,400.27143343410137
SSP1-2.6,access_cm2,2069,Gomel,379.78728319098747
SSP1-2.6,access_cm2,2069,Grodno,408.56249948104727
SSP1-2.6,access_cm2,2069,Minsk,393.0682040685401
SSP1-2.6,access_cm2,2069,Mogilev,404.9917566624635
SSP1-2.6,access_cm2,2069,Vitebsk,392.4476521043444
SSP1-2.6,access_cm2,2070,Brest,259.4309379606109
SSP1-2.6,access_cm2,2070,Gomel,233.33409390142418
SSP1-2.6,access_cm2,2070,Grodno,251.05709637358657
SSP1-2.6,access_cm2,2070,Minsk,239.15930158836505
SSP1-2.6,access_cm2,2070,Mogilev,247.2209409172182
SSP1-2.6,access_cm2,2070,Vitebsk,268.79376730454135
SSP1-2.6,access_cm2,2071,Brest,346.8009742520949
SSP1-2.6,access_cm2,2071,Gomel,326.1738091774978
SSP1-2.6,access_cm2,2071,Grodno,391.29340422793456
SSP1-2.6,access_cm2,2071,Minsk,367.98467472536805
SSP1-2.6,access_cm2,2071,Mogilev,377.0562090568184
SSP1-2.6,access_cm2,2071,Vitebsk,381.5793847098699
SSP1-2.6,access_cm2,2072,Brest,276.92476441521353
SSP1-2.6,access_cm2,2072,Gomel,284.80446656326046
SSP1-2.6,access_cm2,2072,Grodno,314.78526135738315
SSP1-2.6,access_cm2,2072,Minsk,304.8558177676423
SSP1-2.6,access_cm2,2072,Mogilev,327.22516812777616
SSP1-2.6,access_cm2,2072,Vitebsk,353.60158397419644
SSP1-2.6,access_cm2,2073,Brest,204.66393105726388
SSP1-2.6,access_cm2,2073,Gomel,209.83790176077383
SSP1-2.6,access_cm2,2073,Grodno,226.90170033532416
SSP1-2.6,access_cm2,2073,Minsk,201.84784356532114
SSP1-2.6,access_cm2,2073,Mogilev,223.21136170986634
SSP1-2.6,access_cm2,2073,Vitebsk,213.551196618956
SSP1-2.6,access_cm2,2074,Brest,223.07792304697793
SSP1-2.6,access_cm2,2074,Gomel,201.76427386878638
SSP1-2.6,access_cm2,2074,Grodno,257.0451872957626
SSP1-2.6,access_cm2,2074,Minsk,225.09310042418548
SSP1-2.6,access_cm2,2074,Mogilev,196.20231381254175
SSP1-2.6,access_cm2,2074,Vitebsk,223.51719368526622
SSP1-2.6,access_cm2,2075,Brest,322.79619017697297
SSP1-2.6,access_cm2,2075,Gomel,313.46555005568376
SSP1-2.6,access_cm2,2075,Grodno,332.40626269995136
SSP1-2.6,access_cm2,2075,Minsk,324.2872377174356
SSP1-2.6,access_cm2,2075,Mogilev,326.81441085399985
SSP1-2.6,access_cm2,2075,Vitebsk,328.80160037352186
SSP1-2.6,access_cm2,2076,Brest,356.15345207437787
SSP1-2.6,access_cm2,2076,Gomel,342.2612571843011
SSP1-2.6,access_cm2,2076,Grodno,390.93965138402444
SSP1-2.6,access_cm2,2076,Minsk,368.0445382489262
SSP1-2.6,access_cm2,2076,Mogilev,355.484662123065
SSP1-2.6,access_cm2,2076,Vitebsk,368.3725410162776
SSP1-2.6,access_cm2,2077,Brest,364.61912450102614
SSP1-2.6,access_cm2,2077,Gomel,408.73044226807946
SSP1-2.6,access_cm2,2077,Grodno,378.50772958460794
SSP1-2.6,access_cm2,2077,Minsk,377.21975585626245
SSP1-2.6,access_cm2,2077,Mogilev,422.44835823114374
SSP1-2.6,access_cm2,2077,Vitebsk,373.2348130397644
SSP1-2.6,access_cm2,2078,Brest,358.5017454836753
SSP1-2.6,access_cm2,2078,Gomel,326.1782953027196
SSP1-2.6,access_cm2,2078,Grodno,386.06001324493116
SSP1-2.6,access_cm2,2078,Minsk,368.45987071731446
SSP1-2.6,access_cm2,2078,Mogilev,337.60783997119887
SSP1-2.6,access_cm2,2078,Vitebsk,385.57057768562163
SSP1-2.6,access_cm2,2079,Brest,358.844757730958
SSP1-2.6,access_cm2,2079,Gomel,319.8918672814389
SSP1-2.6,access_cm2,2079,Grodno,393.917601047405
SSP1-2.6,access_cm2,2079,Minsk,342.3540312334167
SSP1-2.6,access_cm2,2079,Mogilev,333.2588950877237
SSP1-2.6,access_cm2,2079,Vitebsk,347.3640588688803
SSP1-2.6,access_cm2,2080,Brest,385.66820565113596
SSP1-2.6,access_cm2,2080,Gomel,352.6199450834824
SSP1-2.6,access_cm2,2080,Grodno,377.65397405764753
SSP1-2.6,access_cm2,2080,Minsk,360.18751723206935
SSP1-2.6,access_cm2,2080,Mogilev,329.27565572987515
SSP1-2.6,access_cm2,2080,Vitebsk,337.05118951149547
SSP1-2.6,access_cm2,2081,Brest,387.39024786987585
SSP1-2.6,access_cm2,2081,Gomel,353.420168855178
SSP1-2.6,access_cm2,2081,Grodno,365.7426934290235
SSP1-2.6,access_cm2,2081,Minsk,352.9628124225634
SSP1-2.6,access_cm2,2081,Mogilev,362.461612886284
SSP1-2.6,access_cm2,2081,Vitebsk,307.49712207168017
SSP1-2.6,access_cm2,2082,Brest,332.2924752803227
SSP1-2.6,access_cm2,2082,Gomel,283.0490531809672
SSP1-2.6,access_cm2,2082,Grodno,348.35552910567293
SSP1-2.6,access_cm2,2082,Minsk,314.4903649969643
SSP1-2.6,access_cm2,2082,Mogilev,296.16516219802253
SSP1-2.6,access_cm2,2082,Vitebsk,313.12134594386674
SSP1-2.6,access_cm2,2083,Brest,292.5107243665452
SSP1-2.6,access_cm2,2083,Gomel,283.60811404945025
SSP1-2.6,access_cm2,2083,Grodno,373.02229312324675
SSP1-2.6,access_cm2,2083,Minsk,377.82848941031665
SSP1-2.6,access_cm2,2083,Mogilev,360.4706854782749
SSP1-2.6,access_cm2,2083,Vitebsk,427.2595529552285
SSP1-2.6,access_cm2,2084,Brest,364.19970219289394
SSP1-2.6,access_cm2,2084,Gomel,339.1560015543231
SSP1-2.6,access_cm2,2084,Grodno,391.01261553402264
SSP1-2.6,access_cm2,2084,Minsk,399.93183324864805
SSP1-2.6,access_cm2,2084,Mogilev,354.30744981099707
SSP1-2.6,access_cm2,2084,Vitebsk,393.70591802547506
SSP1-2.6,access_cm2,2085,Brest,376.4462195454175
SSP1-2.6,access_cm2,2085,Gomel,443.65338350746924
SSP1-2.6,access_cm2,2085,Grodno,408.7576011531077
SSP1-2.6,access_cm2,2085,Minsk,415.06065500804345
SSP1-2.6,access_cm2,2085,Mogilev,455.33612740679774
SSP1-2.6,access_cm2,2085,Vitebsk,400.3015337660027
SSP1-2.6,access_cm2,2086,Brest,284.3592313118139
SSP1-2.6,access_cm2,2086,Gomel,294.5465869473148
SSP1-2.6,access_cm2,2086,Grodno,287.5459024100128
SSP1-2.6,access_cm2,2086,Minsk,285.46039615130377
SSP1-2.6,access_cm2,2086,Mogilev,314.3085286822006
SSP1-2.6,access_cm2,2086,Vitebsk,277.08826540172146
SSP1-2.6,access_cm2,2087,Brest,345.34890053731704
SSP1-2.6,access_cm2,2087,Gomel,355.037970571611
SSP1-2.6,access_cm2,2087,Grodno,345.5685107864866
SSP1-2.6,access_cm2,2087,Minsk,338.4584813728999
SSP1-2.6,access_cm2,2087,Mogilev,365.16296382528185
SSP1-2.6,access_cm2,2087,Vitebsk,318.12316002909523
SSP1-2.6,access_cm2,2088,Brest,294.599208879687
SSP1-2.6,access_cm2,2088,Gomel,331.58129917093464
SSP1-2.6,access_cm2,2088,Grodno,328.2882141379824
SSP1-2.6,access_cm2,2088,Minsk,322.4082666776641
SSP1-2.6,access_cm2,2088,Mogilev,365.6951363428196
SSP1-2.6,access_cm2,2088,Vitebsk,347.2189176966117
SSP1-2.6,access_cm2,2089,Brest,332.56418115481296
SSP1-2.6,access_cm2,2089,Gomel,341.30527864183694
SSP1-2.6,access_cm2,2089,Grodno,367.963471311637
SSP1-2.6,access_cm2,2089,Minsk,352.64019038996423
SSP1-2.6,access_cm2,2089,Mogilev,352.1150313667673
SSP1-2.6,access_cm2,2089,Vitebsk,386.0004245426352
SSP1-2.6,access_cm2,2090,Brest,302.58212092008677
SSP1-2.6,access_cm2,2090,Gomel,297.49790835480434
SSP1-2.6,access_cm2,2090,Grodno,316.7377520126137
SSP1-2.6,access_cm2,2090,Minsk,290.26881621516253
SSP1-2.6,access_cm2,2090,Mogilev,298.4657234979752
SSP1-2.6,access_cm2,2090,Vitebsk,291.4566946074677
SSP1-2.6,access_cm2,2091,Brest,377.79525820364023
SSP1-2.6,access_cm2,2091,Gomel,357.5992649629566
SSP1-2.6,access_cm2,2091,Grodno,385.0411326271672
SSP1-2.6,access_cm2,2091,Minsk,375.2290737606104
SSP1-2.6,access_cm2,2091,Mogilev,377.87401459888673
SSP1-2.6,access_cm2,2091,Vitebsk,352.8163254261071
SSP1-2.6,access_cm2,2092,Brest,382.53956637641113
SSP1-2.6,access_cm2,2092,Gomel,352.98085524332015
SSP1-2.6,access_cm2,2092,Grodno,376.23249513860054
SSP1-2.6,access_cm2,2092,Minsk,399.4603739587849
SSP1-2.6,access_cm2,2092,Mogilev,386.9843035574258
SSP1-2.6,access_cm2,2092,Vitebsk,377.8622566838586
SSP1-2.6,access_cm2,2093,Brest,323.95649294307754
SSP1-2.6,access_cm2,2093,Gomel,309.5368182676381
SSP1-2.6,access_cm2,2093,Grodno,330.9830760087097
SSP1-2.6,access_cm2,2093,Minsk,330.14498954715515
SSP1-2.6,access_cm2,2093,Mogilev,344.2626759492429
SSP1-2.6,access_cm2,2093,Vitebsk,313.0786749877797
SSP1-2.6,access_cm2,2094,Brest,267.31853646682276
SSP1-2.6,access_cm2,2094,Gomel,258.6905855372613
SSP1-2.6,access_cm2,2094,Grodno,314.6219304953972
SSP1-2.6,access_cm2,2094,Minsk,291.11401714973414
SSP1-2.6,access_cm2,2094,Mogilev,289.5068886230967
SSP1-2.6,access_cm2,2094,Vitebsk,297.24808669842673
SSP1-2.6,access_cm2,2095,Brest,329.30133344371785
SSP1-2.6,access_cm2,2095,Gomel,338.76753992396135
SSP1-2.6,access_cm2,2095,Grodno,342.52475064152554
SSP1-2.6,access_cm2,2095,Minsk,353.6834841722261
SSP1-2.6,access_cm2,2095,Mogilev,334.7479988010483
SSP1-2.6,access_cm2,2095,Vitebsk,323.12205447312135
SSP1-2.6,access_cm2,2096,Brest,240.38421927862103
SSP1-2.6,access_cm2,2096,Gomel,254.85545702828153
SSP1-2.6,access_cm2,2096,Grodno,246.8391126221233
SSP1-2.6,access_cm2,2096,Minsk,225.87733889909055
SSP1-2.6,access_cm2,2096,Mogilev,245.8113439840189
SSP1-2.6,access_cm2,2096,Vitebsk,224.8663653332897
SSP1-2.6,access_cm2,2097,Brest,328.82602583713725
SSP1-2.6,access_cm2,2097,Gomel,338.37496737920935
SSP1-2.6,access_cm2,2097,Grodno,332.0338515345463
SSP1-2.6,access_cm2,2097,Minsk,331.0334722987094
SSP1-2.6,access_cm2,2097,Mogilev,323.9830694011157
SSP1-2.6,access_cm2,2097,Vitebsk,319.8907264809885
SSP1-2.6,access_cm2,2098,Brest,346.32754530507054
SSP1-2.6,access_cm2,2098,Gomel,302.7650948413592
SSP1-2.6,access_cm2,2098,Grodno,348.5939806845607
SSP1-2.6,access_cm2,2098,Minsk,332.8442324876603
SSP1-2.6,access_cm2,2098,Mogilev,315.2928440322223
SSP1-2.6,access_cm2,2098,Vitebsk,345.14926987556044
SSP1-2.6,awi_cm_1_1_mr,2015,Brest,340.51389978793645
SSP1-2.6,awi_cm_1_1_mr,2015,Gomel,365.4205450300858
SSP1-2.6,awi_cm_1_1_mr,2015,Grodno,340.575212839102
SSP1-2.6,awi_cm_1_1_mr,2015,Minsk,375.5402919111621
SSP1-2.6,awi_cm_1_1_mr,2015,Mogilev,409.0243424461165
SSP1-2.6,awi_cm_1_1_mr,2015,Vitebsk,380.8624176703985
SSP1-2.6,awi_cm_1_1_mr,2016,Brest,325.0867953213914
SSP1-2.6,awi_cm_1_1_mr,2016,Gomel,275.2254758687943
SSP1-2.6,awi_cm_1_1_mr,2016,Grodno,376.3532949412988
SSP1-2.6,awi_cm_1_1_mr,2016,Minsk,359.4738701855497
SSP1-2.6,awi_cm_1_1_mr,2016,Mogilev,321.8582903073155
SSP1-2.6,awi_cm_1_1_mr,2016,Vitebsk,381.5060735562429
SSP1-2.6,awi_cm_1_1_mr,2017,Brest,358.6509448190468
SSP1-2.6,awi_cm_1_1_mr,2017,Gomel,379.9676719923862
SSP1-2.6,awi_cm_1_1_mr,2017,Grodno,377.74860893157694
SSP1-2.6,awi_cm_1_1_mr,2017,Minsk,392.48931636758994
SSP1-2.6,awi_cm_1_1_mr,2017,Mogilev,398.859251363806
SSP1-2.6,awi_cm_1_1_mr,2017,Vitebsk,366.90933788149385
SSP1-2.6,awi_cm_1_1_mr,2018,Brest,285.7375082988999
SSP1-2.6,awi_cm_1_1_mr,2018,Gomel,225.28348401611558
SSP1-2.6,awi_cm_1_1_mr,2018,Grodno,276.87868576482333
SSP1-2.6,awi_cm_1_1_mr,2018,Minsk,269.6397228751523
SSP1-2.6,awi_cm_1_1_mr,2018,Mogilev,226.60907114594215
SSP1-2.6,awi_cm_1_1_mr,2018,Vitebsk,262.51627883814393
SSP1-2.6,awi_cm_1_1_mr,2019,Brest,282.58200015398285
SSP1-2.6,awi_cm_1_1_mr,2019,Gomel,327.1191885494779
SSP1-2.6,awi_cm_1_1_mr,2019,Grodno,309.66852551072975
SSP1-2.6,awi_cm_1_1_mr,2019,Minsk,331.1886308449274
SSP1-2.6,awi_cm_1_1_mr,2019,Mogilev,353.60834861876094
SSP1-2.6,awi_cm_1_1_mr,2019,Vitebsk,355.2502407481006
SSP1-2.6,awi_cm_1_1_mr,2020,Brest,345.0630177112614
SSP1-2.6,awi_cm_1_1_mr,2020,Gomel,390.0040584502842
SSP1-2.6,awi_cm_1_1_mr,2020,Grodno,352.99034713178196
SSP1-2.6,awi_cm_1_1_mr,2020,Minsk,397.13250728935475
SSP1-2.6,awi_cm_1_1_mr,2020,Mogilev,448.394901475467
SSP1-2.6,awi_cm_1_1_mr,2020,Vitebsk,385.9199423864894
SSP1-2.6,awi_cm_1_1_mr,2021,Brest,456.8767329134792
SSP1-2.6,awi_cm_1_1_mr,2021,Gomel,525.1930853359172
SSP1-2.6,awi_cm_1_1_mr,2021,Grodno,491.06112889744225
SSP1-2.6,awi_cm_1_1_mr,2021,Minsk,516.1470481396497
SSP1-2.6,awi_cm_1_1_mr,2021,Mogilev,514.4819299251951
SSP1-2.6,awi_cm_1_1_mr,2021,Vitebsk,481.90053857098496
SSP1-2.6,awi_cm_1_1_mr,2022,Brest,350.1504499861877
SSP1-2.6,awi_cm_1_1_mr,2022,Gomel,353.77937342157463
SSP1-2.6,awi_cm_1_1_mr,2022,Grodno,377.78449675135414
SSP1-2.6,awi_cm_1_1_mr,2022,Minsk,389.9055008269488
SSP1-2.6,awi_cm_1_1_mr,2022,Mogilev,371.58580894755426
SSP1-2.6,awi_cm_1_1_mr,2022,Vitebsk,385.89668562251967
SSP1-2.6,awi_cm_1_1_mr,2023,Brest,291.2992100701095
SSP1-2.6,awi_cm_1_1_mr,2023,Gomel,318.9575732611084
SSP1-2.6,awi_cm_1_1_mr,2023,Grodno,353.86484956198683
SSP1-2.6,awi_cm_1_1_mr,2023,Minsk,366.8610011419605
SSP1-2.6,awi_cm_1_1_mr,2023,Mogilev,368.4684808625132
SSP1-2.6,awi_cm_1_1_mr,2023,Vitebsk,392.1500327885977
SSP1-2.6,awi_cm_1_1_mr,2024,Brest,282.6636425822223
SSP1-2.6,awi_cm_1_1_mr,2024,Gomel,381.3880778522135
SSP1-2.6,awi_cm_1_1_mr,2024,Grodno,303.28978472817494
SSP1-2.6,awi_cm_1_1_mr,2024,Minsk,363.2373252861295
SSP1-2.6,awi_cm_1_1_mr,2024,Mogilev,421.0078541462971
SSP1-2.6,awi_cm_1_1_mr,2024,Vitebsk,376.95967150277886
SSP1-2.6,awi_cm_1_1_mr,2025,Brest,385.95441354732526
SSP1-2.6,awi_cm_1_1_mr,2025,Gomel,393.90487447672274
SSP1-2.6,awi_cm_1_1_mr,2025,Grodno,364.60518461730135
SSP1-2.6,awi_cm_1_1_mr,2025,Minsk,394.19500226686125
SSP1-2.6,awi_cm_1_1_mr,2025,Mogilev,393.9707305122022
SSP1-2.6,awi_cm_1_1_mr,2025,Vitebsk,370.2505767650832
SSP1-2.6,awi_cm_1_1_mr,2026,Brest,457.63397037206016
SSP1-2.6,awi_cm_1_1_mr,2026,Gomel,482.78723546111274
SSP1-2.6,awi_cm_1_1_mr,2026,Grodno,458.7278441519356
SSP1-2.6,awi_cm_1_1_mr,2026,Minsk,492.5739932842955
SSP1-2.6,awi_cm_1_1_mr,2026,Mogilev,464.16519822619006
SSP1-2.6,awi_cm_1_1_mr,2026,Vitebsk,496.02412249841893
SSP1-2.6,awi_cm_1_1_mr,2027,Brest,323.2245242971986
SSP1-2.6,awi_cm_1_1_mr,2027,Gomel,329.6433732723028
SSP1-2.6,awi_cm_1_1_mr,2027,Grodno,347.65983257668216
SSP1-2.6,awi_cm_1_1_mr,2027,Minsk,389.94470070618644
SSP1-2.6,awi_cm_1_1_mr,2027,Mogilev,389.7700298947352
SSP1-2.6,awi_cm_1_1_mr,2027,Vitebsk,395.3273636458421
SSP1-2.6,awi_cm_1_1_mr,2028,Brest,424.3948456115492
SSP1-2.6,awi_cm_1_1_mr,2028,Gomel,509.8472675991143
SSP1-2.6,awi_cm_1_1_mr,2028,Grodno,411.9589772688843
SSP1-2.6,awi_cm_1_1_mr,2028,Minsk,445.26596974097873
SSP1-2.6,awi_cm_1_1_mr,2028,Mogilev,477.15971329299236
SSP1-2.6,awi_cm_1_1_mr,2028,Vitebsk,410.998212652605
SSP1-2.6,awi_cm_1_1_mr,2029,Brest,333.2599176101741
SSP1-2.6,awi_cm_1_1_mr,2029,Gomel,310.0601813769211
