experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Grodno,1927,2.572,9.079,5.511,6.318
Historical,Grodno,1928,2.959,9.074,5.561,5.574
Historical,Grodno,1929,1.224,8.445,5.680,5.974
Historical,Grodno,1930,2.790,8.173,5.213,6.107
Historical,Grodno,1931,3.150,7.408,5.486,5.573
Historical,Grodno,1932,3.819,8.033,6.306,6.308
Historical,Grodno,1933,1.053,7.502,5.009,4.794
Historical,Grodno,1934,1.994,8.398,5.648,5.205
Historical,Grodno,1935,3.025,8.213,4.979,5.121
Historical,Grodno,1936,2.481,8.045,6.231,5.756
Historical,Grodno,1937,2.941,8.210,5.760,6.110
Historical,Grodno,1938,2.742,8.499,6.229,6.529
Historical,Grodno,1939,3.163,7.965,5.504,5.690
Historical,Grodno,1940,2.146,8.627,5.456,6.027
Historical,Grodno,1941,1.629,8.668,5.346,6.179
Historical,Grodno,1942,2.789,8.434,5.804,5.842
Historical,Grodno,1943,3.002,7.946,6.365,5.981
Historical,Grodno,1944,3.560,7.530,5.180,5.455
Historical,Grodno,1945,3.604,7.376,4.956,5.511
Historical,Grodno,1946,3.134,8.928,5.603,6.113
Historical,Grodno,1947,3.363,8.765,5.095,5.556
Historical,Grodno,1948,1.717,7.708,5.234,4.468
Historical,Grodno,1949,2.642,8.825,5.347,7.008
Historical,Grodno,1950,2.625,7.912,5.864,5.247
Historical,Grodno,1951,3.055,8.309,4.774,5.606
Historical,Grodno,1952,3.257,8.596,5.178,4.758
Historical,Grodno,1953,2.951,8.698,5.218,5.540
Historical,Grodno,1954,2.585,8.247,5.683,4.903
Historical,Grodno,1955,2.431,7.606,5.554,4.976
Historical,Grodno,1956,4.010,8.373,5.733,5.169
Historical,Grodno,1957,1.997,7.320,5.507,5.321
Historical,Grodno,1958,3.904,8.268,6.322,6.084
Historical,Grodno,1959,3.784,7.629,6.262,5.707
Historical,Grodno,1960,2.683,8.214,5.555,5.077
Historical,Grodno,1961,3.689,7.923,5.492,5.678
Historical,Grodno,1962,3.310,8.407,5.266,5.869
Historical,Grodno,1963,3.930,8.189,6.639,6.571
Historical,Grodno,1964,3.839,7.921,5.969,6.091
Historical,Grodno,1965,1.563,7.891,5.413,4.584
Historical,Grodno,1966,2.806,8.359,5.257,6.361
Historical,Grodno,1967,2.906,7.968,5.331,5.748
Historical,Grodno,1968,2.296,9.435,5.339,5.565
Historical,Grodno,1969,2.241,7.787,4.796,6.222
