experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Grodno,1957,23.541,115.339,58.808,88.437
Historical,Grodno,1958,22.602,116.470,73.379,96.645
Historical,Grodno,1959,18.541,119.602,66.104,91.951
Historical,Grodno,1960,26.628,119.942,71.268,93.272
Historical,Grodno,1961,20.951,116.580,56.415,90.107
Historical,Grodno,1962,24.201,115.024,62.423,88.876
Historical,Grodno,1963,23.671,115.371,66.156,103.167
Historical,Grodno,1964,24.917,104.316,64.001,87.163
Historical,Grodno,1965,23.308,132.729,68.852,89.088
Historical,Grodno,1966,24.110,121.449,57.299,93.487
Historical,Grodno,1967,22.144,104.861,63.057,78.817
Historical,Grodno,1968,28.125,116.397,61.635,88.821
Historical,Grodno,1969,24.118,100.267,66.199,81.474
Historical,Grodno,1970,19.113,102.667,74.317,91.674
Historical,Grodno,1971,28.427,106.801,55.299,84.098
Historical,Grodno,1972,24.408,127.610,51.538,96.303
Historical,Grodno,1973,31.446,131.659,65.620,103.963
Historical,Grodno,1974,19.403,106.836,56.978,90.933
Historical,Grodno,1975,15.802,125.525,54.567,74.696
Historical,Grodno,1976,28.336,112.327,64.539,82.196
Historical,Grodno,1977,22.153,119.358,64.642,95.454
Historical,Grodno,1978,15.354,107.248,65.203,92.053
Historical,Grodno,1979,25.063,110.242,66.053,103.870
Historical,Grodno,1980,19.336,92.038,50.780,86.789
Historical,Grodno,1981,30.161,93.841,59.110,85.928
Historical,Grodno,1982,27.119,103.679,71.266,89.795
Historical,Grodno,1983,17.673,93.789,63.307,81.231
Historical,Grodno,1984,36.793,116.562,63.442,109.844
Historical,Grodno,1985,21.664,114.022,61.093,84.322
Historical,Grodno,1986,24.289,100.626,71.250,92.338
Historical,Grodno,1987,17.639,136.852,72.769,107.166
Historical,Grodno,1988,15.468,143.953,77.238,95.415
Historical,Grodno,1989,21.008,123.467,66.502,85.623
Historical,Grodno,1990,21.445,111.750,79.201,90.002
Historical,Grodno,1991,15.098,104.049,63.631,73.451
Historical,Grodno,1992,22.926,108.312,58.889,78.336
Historical,Grodno,1993,30.093,108.691,66.333,84.854
Historical,Grodno,1994,16.112,116.145,67.873,72.803
Historical,Grodno,1995,19.450,112.493,65.083,94.523
Historical,Grodno,1996,23.727,109.562,54.530,93.663
Historical,Grodno,1997,31.139,106.287,52.240,82.305
Historical,Grodno,1998,21.659,107.515,67.318,101.223
Historical,Grodno,1999,30.299,97.155,61.530,86.251
Historical,Grodno,2000,17.561,116.519,59.823,100.798
Historical,Grodno,2001,25.187,131.557,68.996,92.811
Historical,Grodno,2002,31.166,104.200,60.631,81.990
Historical,Grodno,2003,25.902,115.664,55.622,102.340
Historical,Grodno,2004,18.928,122.602,57.618,78.806
Historical,Grodno,2005,22.095,98.597,64.841,87.738
Historical,Grodno,2006,20.690,93.385,51.421,83.216
Historical,Grodno,2007,29.582,116.535,65.097,106.072
Historical,Grodno,2008,23.745,99.775,52.144,74.001
Historical,Grodno,2009,13.291,122.908,69.768,99.885
Historical,Grodno,2010,13.550,108.617,42.497,67.406
Historical,Grodno,2011,19.738,131.261,51.979,91.334
Historical,Grodno,2012,18.465,119.143,60.593,79.121
