experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Gomel,2010,260.665,486.889,393.409,430.820
Historical,Gomel,2011,300.283,481.508,378.680,435.949
Historical,Gomel,2012,263.717,497.629,386.989,447.116
Historical,Gomel,2013,282.451,495.818,393.813,454.662
Historical,Gomel,2014,270.712,514.123,386.814,440.841
Historical,Grodno,1900,296.223,484.878,400.053,421.488
Historical,Grodno,1901,264.214,485.216,420.883,432.210
Historical,Grodno,1902,252.718,497.529,403.185,431.336
Historical,Grodno,1903,272.371,474.319,407.963,412.091
Historical,Grodno,1904,266.501,473.548,407.469,410.594
Historical,Grodno,1905,285.981,481.091,409.546,422.455
Historical,Grodno,1906,248.314,489.160,376.865,419.766
Historical,Grodno,1907,297.653,473.987,371.098,409.682
Historical,Grodno,1908,238.889,488.608,393.793,424.896
Historical,Grodno,1909,268.197,486.964,411.743,419.388
Historical,Grodno,1910,226.526,477.042,382.836,415.670
Historical,Grodno,1911,297.368,467.856,398.035,415.991
Historical,Grodno,1912,227.734,463.014,369.115,397.158
Historical,Grodno,1913,250.084,470.336,394.780,409.398
Historical,Grodno,1914,265.217,483.977,406.153,416.831
Historical,Grodno,1915,299.922,487.658,370.565,424.390
Historical,Grodno,1916,274.469,471.947,391.426,420.325
Historical,Grodno,1917,291.373,486.385,403.403,414.593
Historical,Grodno,1918,237.803,495.722,415.015,418.505
Historical,Grodno,1919,301.060,489.105,380.965,418.796
Historical,Grodno,1920,273.232,478.676,393.648,426.339
Historical,Grodno,1921,269.790,503.628,406.765,434.212
Historical,Grodno,1922,280.780,486.140,391.824,421.645
Historical,Grodno,1923,290.125,495.845,417.556,420.758
Historical,Grodno,1924,236.520,481.474,399.517,410.566
Historical,Grodno,1925,292.790,485.907,398.846,416.854
Historical,Grodno,1926,278.050,469.530,406.050,401.236
Historical,Grodno,1927,286.754,495.892,403.865,425.923
Historical,Grodno,1928,287.071,479.996,405.719,410.286
Historical,Grodno,1929,278.923,486.681,416.524,419.671
Historical,Grodno,1930,316.901,481.671,391.308,422.821
Historical,Grodno,1931,289.252,469.948,384.580,410.421
Historical,Grodno,1932,284.485,475.194,405.259,411.776
Historical,Grodno,1933,212.403,478.727,388.299,417.083
Historical,Grodno,1934,306.652,471.017,408.710,410.871
Historical,Grodno,1935,289.204,474.041,429.179,419.031
Historical,Grodno,1936,312.624,470.554,420.827,413.563
Historical,Grodno,1937,266.530,480.524,399.039,417.251
Historical,Grodno,1938,262.610,455.598,369.158,403.124
Historical,Grodno,1939,267.022,474.716,386.861,413.629
Historical,Grodno,1940,253.798,479.918,377.904,412.333
Historical,Grodno,1941,221.915,475.665,382.356,408.765
Historical,Grodno,1942,272.979,459.432,395.690,409.781
Historical,Grodno,1943,253.038,463.175,411.365,405.401
Historical,Grodno,1944,290.146,477.530,408.571,422.574
Historical,Grodno,1945,282.472,469.187,412.111,420.423
Historical,Grodno,1946,285.032,471.339,377.636,413.467
Historical,Grodno,1947,299.966,470.971,376.019,414.389
Historical,Grodno,1948,230.316,476.896,410.544,414.696
Historical,Grodno,1949,271.564,487.531,387.241,423.147
Historical,Grodno,1950,299.297,473.956,393.961,408.886
Historical,Grodno,1951,254.618,473.921,381.321,412.954
Historical,Grodno,1952,290.596,466.471,383.259,409.402
Historical,Grodno,1953,277.468,458.188,407.240,397.723
Historical,Grodno,1954,269.722,469.550,389.593,403.318
Historical,Grodno,1955,279.080,468.235,383.505,391.673
Historical,Grodno,1956,267.231,453.946,347.491,395.656
Historical,Grodno,1957,296.510,465.616,383.493,401.872
Historical,Grodno,1958,295.516,466.940,414.137,400.903
Historical,Grodno,1959,244.913,465.642,385.229,400.591
Historical,Grodno,1960,270.463,473.378,394.786,399.439
Historical,Grodno,1961,295.904,473.841,385.229,399.920
Historical,Grodno,1962,290.224,465.434,412.463,400.122
Historical,Grodno,1963,250.897,463.923,390.573,396.642
Historical,Grodno,1964,274.192,452.543,385.485,395.713
Historical,Grodno,1965,244.130,461.761,377.448,397.654
Historical,Grodno,1966,268.926,454.718,394.807,391.971
Historical,Grodno,1967,276.447,476.120,384.739,393.657
Historical,Grodno,1968,274.140,460.566,389.729,399.659
Historical,Grodno,1969,241.607,442.483,382.160,387.280
Historical,Grodno,1970,266.960,436.617,404.347,379.351
Historical,Grodno,1971,247.302,447.757,387.302,393.664
Historical,Grodno,1972,236.817,455.278,382.384,385.497
Historical,Grodno,1973,266.103,453.079,396.420,385.552
Historical,Grodno,1974,263.580,474.535,386.447,395.234
Historical,Grodno,1975,278.766,445.929,382.808,387.167
Historical,Grodno,1976,310.982,439.743,384.252,378.888
Historical,Grodno,1977,284.039,437.304,389.288,369.995
Historical,Grodno,1978,285.840,453.016,380.611,385.535
Historical,Grodno,1979,273.635,452.999,392.463,381.804
Historical,Grodno,1980,268.504,450.705,376.333,379.930
Historical,Grodno,1981,279.398,439.542,363.906,381.230
Historical,Grodno,1982,302.929,434.525,369.264,370.309
Historical,Grodno,1983,269.664,454.880,398.525,374.592
Historical,Grodno,1984,289.970,446.292,371.236,379.482
Historical,Grodno,1985,290.937,452.701,385.949,384.699
Historical,Grodno,1986,253.579,462.005,385.897,388.672
Historical,Grodno,1987,245.826,442.851,398.535,378.945
Historical,Grodno,1988,263.808,448.320,399.545,392.056
Historical,Grodno,1989,299.028,463.520,397.619,398.517
Historical,Grodno,1990,287.308,452.030,396.871,382.940
Historical,Grodno,1991,309.824,457.939,375.307,394.058
Historical,Grodno,1992,239.682,453.067,379.670,386.553
Historical,Grodno,1993,278.749,458.443,401.450,389.816
