experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Grodno,1961,3.343,8.182,5.436,4.770
Historical,Grodno,1962,3.245,9.298,5.722,6.990
Historical,Grodno,1963,3.510,8.739,6.014,6.769
Historical,Grodno,1964,2.972,8.004,6.363,6.680
Historical,Grodno,1965,1.444,8.801,4.860,4.427
Historical,Grodno,1966,1.191,8.949,5.245,6.672
Historical,Grodno,1967,2.136,7.605,5.951,6.068
Historical,Grodno,1968,1.956,9.323,5.394,7.146
Historical,Grodno,1969,0.349,8.879,5.510,6.319
Historical,Grodno,1970,2.714,8.148,5.755,5.262
Historical,Grodno,1971,2.993,9.264,6.154,6.941
Historical,Grodno,1972,3.282,8.867,5.452,6.574
Historical,Grodno,1973,2.813,8.753,5.435,6.043
Historical,Grodno,1974,2.399,7.245,5.046,4.302
Historical,Grodno,1975,2.081,8.862,5.371,6.201
Historical,Grodno,1976,2.480,8.415,4.852,6.163
Historical,Grodno,1977,3.189,9.603,5.785,6.217
Historical,Grodno,1978,0.896,8.413,5.694,5.839
Historical,Grodno,1979,2.891,7.724,5.776,6.690
Historical,Grodno,1980,2.839,8.654,5.846,6.377
Historical,Grodno,1981,2.709,9.713,5.901,6.698
Historical,Grodno,1982,2.953,7.881,5.030,5.415
Historical,Grodno,1983,2.334,8.920,6.430,6.612
Historical,Grodno,1984,0.866,8.461,5.024,7.192
Historical,Grodno,1985,2.365,8.636,6.220,6.984
Historical,Grodno,1986,2.680,8.382,5.815,6.484
Historical,Grodno,1987,1.492,7.874,5.464,5.365
Historical,Grodno,1988,2.119,8.744,6.021,7.176
Historical,Grodno,1989,2.289,9.911,5.404,7.612
Historical,Grodno,1990,4.327,9.747,6.283,7.381
Historical,Grodno,1991,2.837,9.468,6.688,6.281
Historical,Grodno,1992,0.893,8.641,5.959,5.729
Historical,Grodno,1993,2.596,8.233,5.984,7.026
Historical,Grodno,1994,2.249,9.229,6.457,7.375
Historical,Grodno,1995,3.130,10.086,6.121,7.367
Historical,Grodno,1996,4.753,9.172,5.966,6.015
Historical,Grodno,1997,3.229,9.294,6.943,7.609
Historical,Grodno,1998,3.214,8.899,6.069,5.919
Historical,Grodno,1999,3.698,9.278,6.836,8.054
Historical,Grodno,2000,3.489,9.391,6.865,8.973
Historical,Grodno,2001,3.946,9.657,7.486,7.064
Historical,Grodno,2002,2.459,10.334,6.981,7.793
Historical,Grodno,2003,4.374,8.774,6.900,6.788
Historical,Grodno,2004,3.218,10.952,7.015,8.410
Historical,Grodno,2005,3.175,11.096,7.320,8.780
Historical,Grodno,2006,4.242,10.219,7.530,6.702
Historical,Grodno,2007,3.111,9.425,7.341,7.202
Historical,Grodno,2008,5.689,11.018,7.890,8.184
Historical,Grodno,2009,3.591,10.031,6.199,7.243
Historical,Grodno,2010,4.021,10.059,7.817,7.959
Historical,Grodno,2011,4.142,9.266,6.856,6.661
Historical,Grodno,2012,4.154,10.256,7.264,7.697
Historical,Grodno,2013,3.586,9.509,7.266,7.513
Historical,Grodno,2014,3.632,9.871,5.905,7.626
Historical,Minsk,1900,2.365,9.052,5.923,5.841
Historical,Minsk,1901,0.991,8.941,4.143,6.575
Historical,Minsk,1902,0.659,7.813,5.875,6.174
Historical,Minsk,1903,1.007,8.431,4.990,5.047
Historical,Minsk,1904,2.276,9.120,5.663,6.673
Historical,Minsk,1905,0.123,7.237,4.236,5.256
Historical,Minsk,1906,0.028,9.128,4.747,7.421
Historical,Minsk,1907,2.256,8.631,5.257,6.357
Historical,Minsk,1908,2.069,7.483,4.426,5.883
Historical,Minsk,1909,1.474,8.026,4.712,6.351
Historical,Minsk,1910,1.065,7.518,4.752,5.659
Historical,Minsk,1911,1.403,7.485,4.776,5.094
Historical,Minsk,1912,1.189,10.605,4.833,7.220
Historical,Minsk,1913,1.051,7.791,5.207,7.037
Historical,Minsk,1914,2.184,8.533,5.897,6.447
Historical,Minsk,1915,1.431,7.492,5.185,5.296
Historical,Minsk,1916,2.152,9.399,5.730,5.991
Historical,Minsk,1917,2.200,8.391,5.693,6.313
Historical,Minsk,1918,1.652,7.566,5.592,6.106
Historical,Minsk,1919,1.774,9.253,5.077,6.434
Historical,Minsk,1920,1.679,9.776,5.273,7.101
Historical,Minsk,1921,1.992,9.494,5.055,5.806
Historical,Minsk,1922,1.024,8.353,4.675,6.225
Historical,Minsk,1923,1.872,9.111,5.179,5.700
Historical,Minsk,1924,2.688,9.334,5.124,6.733
Historical,Minsk,1925,3.364,8.950,5.349,6.791
Historical,Minsk,1926,3.272,9.040,4.976,6.342
Historical,Minsk,1927,1.742,8.746,5.304,6.625
Historical,Minsk,1928,2.978,9.953,5.099,6.980
Historical,Minsk,1929,0.614,9.662,6.276,6.533
Historical,Minsk,1930,2.400,8.829,5.075,6.327
Historical,Minsk,1931,1.709,7.888,5.370,5.761
Historical,Minsk,1932,3.293,7.821,5.745,6.250
Historical,Minsk,1933,0.570,8.404,4.183,5.349
Historical,Minsk,1934,1.838,8.433,5.355,6.297
Historical,Minsk,1935,1.537,8.186,5.434,5.845
Historical,Minsk,1936,0.328,7.642,5.090,4.987
Historical,Minsk,1937,2.535,8.600,5.976,7.330
Historical,Minsk,1938,1.352,8.411,5.056,7.229
Historical,Minsk,1939,1.690,8.754,6.181,7.172
Historical,Minsk,1940,0.675,9.258,5.470,6.767
Historical,Minsk,1941,1.212,8.606,4.295,6.694
Historical,Minsk,1942,2.126,8.334,5.515,6.524
Historical,Minsk,1943,2.418,8.284,5.600,7.236
Historical,Minsk,1944,2.285,7.443,4.545,6.260
Historical,Minsk,1945,2.911,8.343,4.818,6.656
Historical,Minsk,1946,1.798,9.381,5.591,5.900
Historical,Minsk,1947,2.576,8.073,5.718,5.380
Historical,Minsk,1948,1.169,7.575,4.851,5.210
Historical,Minsk,1949,1.738,9.557,4.976,6.222
Historical,Minsk,1950,1.074,7.883,5.213,6.032
Historical,Minsk,1951,1.736,8.871,5.208,6.012
Historical,Minsk,1952,2.402,8.005,5.544,5.855
Historical,Minsk,1953,2.452,8.146,5.266,6.233
Historical,Minsk,1954,0.960,9.076,5.588,6.343
Historical,Minsk,1955,2.159,9.762,4.911,4.388
Historical,Minsk,1956,3.323,8.426,5.918,5.306
Historical,Minsk,1957,0.073,8.224,4.270,5.221
Historical,Minsk,1958,3.265,9.570,6.206,6.535
Historical,Minsk,1959,2.726,9.058,6.420,7.278
Historical,Minsk,1960,1.565,9.073,5.060,5.178
Historical,Minsk,1961,2.811,7.824,5.012,4.415
Historical,Minsk,1962,3.191,9.026,5.428,6.858
Historical,Minsk,1963,3.136,8.679,5.874,6.768
Historical,Minsk,1964,2.174,7.684,5.669,6.635
Historical,Minsk,1965,0.703,8.493,4.453,4.201
Historical,Minsk,1966,1.749,8.611,4.907,6.531
Historical,Minsk,1967,1.223,8.060,5.592,6.106
Historical,Minsk,1968,1.369,9.238,5.058,7.293
Historical,Minsk,1969,0.457,8.736,5.381,6.256
Historical,Minsk,1970,2.158,8.454,5.792,5.163
Historical,Minsk,1971,1.944,8.857,6.064,6.849
Historical,Minsk,1972,2.729,8.124,5.397,6.553
Historical,Minsk,1973,2.434,8.151,5.349,5.890
Historical,Minsk,1974,2.217,7.175,4.422,4.194
Historical,Minsk,1975,1.492,8.606,5.176,6.153
Historical,Minsk,1976,2.181,8.165,4.565,5.803
Historical,Minsk,1977,2.830,8.642,5.127,5.954
Historical,Minsk,1978,0.720,8.191,5.222,5.674
Historical,Minsk,1979,2.479,7.794,5.574,6.634
Historical,Minsk,1980,2.311,7.946,5.512,6.390
Historical,Minsk,1981,2.725,9.361,5.581,6.666
Historical,Minsk,1982,1.871,7.431,4.956,5.194
Historical,Minsk,1983,1.375,8.385,5.927,6.341
Historical,Minsk,1984,0.026,8.119,5.153,7.014
Historical,Minsk,1985,1.604,8.839,5.679,7.204
Historical,Minsk,1986,2.259,8.399,5.425,6.408
Historical,Minsk,1987,1.321,7.859,5.082,5.302
Historical,Minsk,1988,1.566,8.654,5.625,7.156
Historical,Minsk,1989,1.912,9.402,4.647,7.583
Historical,Minsk,1990,4.116,9.043,5.956,7.287
Historical,Minsk,1991,2.693,9.501,6.514,6.269
Historical,Minsk,1992,0.371,8.541,5.658,5.681
Historical,Minsk,1993,2.526,8.568,5.641,7.049
Historical,Minsk,1994,1.852,9.424,6.481,7.453
Historical,Minsk,1995,3.055,9.551,6.106,7.488
Historical,Minsk,1996,4.288,9.124,5.850,5.870
Historical,Minsk,1997,3.623,8.819,6.682,7.668
Historical,Minsk,1998,2.573,8.775,5.268,5.724
Historical,Minsk,1999,3.576,9.201,6.814,8.096
Historical,Minsk,2000,3.314,9.750,6.971,9.092
Historical,Minsk,2001,3.870,8.911,6.949,6.993
Historical,Minsk,2002,2.511,10.470,6.762,8.100
Historical,Minsk,2003,4.211,8.554,6.721,6.835
Historical,Minsk,2004,2.719,10.144,6.435,8.322
Historical,Minsk,2005,2.819,10.983,6.892,8.791
Historical,Minsk,2006,4.034,10.035,7.167,6.771
Historical,Minsk,2007,2.286,9.296,7.008,7.114
Historical,Minsk,2008,5.306,10.926,7.750,8.085
Historical,Minsk,2009,2.903,9.717,5.981,7.297
Historical,Minsk,2010,3.279,9.957,7.970,7.811
Historical,Minsk,2011,3.555,9.467,6.622,6.843
Historical,Minsk,2012,3.594,9.876,6.749,7.818
Historical,Minsk,2013,3.852,9.589,6.840,7.616
Historical,Minsk,2014,3.404,9.878,5.538,7.550
Historical,Mogilev,1900,1.884,9.238,5.642,6.544
Historical,Mogilev,1901,0.808,8.220,4.219,5.806
Historical,Mogilev,1902,1.314,8.051,5.410,5.745
Historical,Mogilev,1903,0.270,8.488,4.764,4.947
Historical,Mogilev,1904,2.133,9.104,5.432,6.515
Historical,Mogilev,1905,0.521,6.598,3.686,4.680
Historical,Mogilev,1906,0.083,9.407,4.387,5.924
Historical,Mogilev,1907,1.685,8.978,5.081,5.732
Historical,Mogilev,1908,1.445,7.058,4.341,4.923
Historical,Mogilev,1909,0.494,7.937,4.327,5.657
Historical,Mogilev,1910,0.930,7.047,4.862,5.366
Historical,Mogilev,1911,1.211,7.716,4.027,4.703
Historical,Mogilev,1912,1.487,10.089,4.878,7.632
Historical,Mogilev,1913,0.194,7.761,5.206,7.321
Historical,Mogilev,1914,1.253,8.652,5.335,6.320
Historical,Mogilev,1915,0.994,7.645,5.004,4.480
Historical,Mogilev,1916,2.363,9.619,5.310,7.086
Historical,Mogilev,1917,2.001,8.100,5.638,6.210
Historical,Mogilev,1918,0.928,8.319,5.348,6.214
Historical,Mogilev,1919,0.854,9.256,4.996,6.873
Historical,Mogilev,1920,0.531,9.951,5.027,6.963
Historical,Mogilev,1921,1.107,9.193,4.921,5.150
Historical,Mogilev,1922,0.417,8.406,5.108,6.003
Historical,Mogilev,1923,1.621,9.173,4.741,5.113
Historical,Mogilev,1924,2.557,9.131,4.850,6.647
Historical,Mogilev,1925,3.337,7.866,5.340,5.925
Historical,Mogilev,1926,2.831,8.517,5.076,6.627
Historical,Mogilev,1927,1.404,8.291,5.219,5.714
Historical,Mogilev,1928,2.415,10.334,4.961,6.848
Historical,Mogilev,1929,0.489,8.872,6.291,6.475
Historical,Mogilev,1930,2.337,8.192,4.838,6.606
Historical,Mogilev,1931,1.473,7.930,5.036,5.594
Historical,Mogilev,1932,2.949,7.437,5.479,5.612
Historical,Mogilev,1933,0.338,7.642,4.147,4.925
Historical,Mogilev,1934,1.719,8.542,5.431,5.552
Historical,Mogilev,1935,1.322,8.296,5.193,5.057
Historical,Mogilev,1936,-0.503,7.323,5.370,4.007
Historical,Mogilev,1937,2.290,8.879,5.798,7.365
