experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Grodno,2011,3.238,18.991,7.696,6.763
Historical,Grodno,2012,2.464,15.306,6.661,7.500
Historical,Grodno,2013,2.731,16.228,7.666,6.879
Historical,Grodno,2014,4.903,17.205,8.800,7.809
Historical,Minsk,1900,3.104,15.850,6.880,4.564
Historical,Minsk,1901,2.328,12.554,5.576,4.643
Historical,Minsk,1902,2.217,10.557,5.779,4.244
Historical,Minsk,1903,1.880,12.253,5.882,2.309
Historical,Minsk,1904,2.727,14.598,5.943,2.812
Historical,Minsk,1905,1.923,12.204,5.169,2.482
Historical,Minsk,1906,1.257,13.927,5.803,3.465
Historical,Minsk,1907,3.265,12.257,6.097,3.955
Historical,Minsk,1908,2.156,13.933,5.376,2.595
Historical,Minsk,1909,3.613,11.547,5.814,3.894
Historical,Minsk,1910,2.095,12.696,5.540,4.608
Historical,Minsk,1911,2.949,14.505,6.203,4.835
Historical,Minsk,1912,2.726,12.106,6.061,3.501
Historical,Minsk,1913,2.006,13.970,6.267,4.960
Historical,Minsk,1914,1.660,11.937,5.291,3.162
Historical,Minsk,1915,2.348,10.734,6.058,4.017
Historical,Minsk,1916,1.988,12.437,5.840,3.653
Historical,Minsk,1917,3.256,16.020,6.176,4.054
Historical,Minsk,1918,1.567,12.900,6.403,3.125
Historical,Minsk,1919,3.659,12.458,6.895,5.303
Historical,Minsk,1920,2.213,12.377,5.849,2.508
Historical,Minsk,1921,4.012,14.949,6.764,4.330
Historical,Minsk,1922,3.084,14.736,5.941,3.660
Historical,Minsk,1923,2.767,10.322,4.672,2.268
Historical,Minsk,1924,2.976,14.691,7.375,4.043
Historical,Minsk,1925,3.249,14.750,6.355,3.037
Historical,Minsk,1926,3.435,14.513,6.715,5.355
Historical,Minsk,1927,3.158,12.830,6.451,2.959
Historical,Minsk,1928,2.161,18.112,5.719,4.079
Historical,Minsk,1929,2.248,12.673,5.470,3.606
Historical,Minsk,1930,3.618,15.263,6.491,3.253
Historical,Minsk,1931,2.116,15.278,6.232,5.664
Historical,Minsk,1932,3.534,11.091,5.573,3.092
Historical,Minsk,1933,3.235,12.611,6.008,3.607
Historical,Minsk,1934,3.038,11.019,6.367,3.864
Historical,Minsk,1935,2.762,10.386,5.590,2.164
Historical,Minsk,1936,3.094,13.432,7.040,4.298
Historical,Minsk,1937,2.389,10.794,5.804,2.238
Historical,Minsk,1938,1.777,15.026,5.832,3.758
Historical,Minsk,1939,2.791,13.464,6.245,3.426
Historical,Minsk,1940,1.954,13.912,7.867,2.843
Historical,Minsk,1941,2.457,10.539,6.011,4.301
