experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Minsk,2003,5.777,16.147,8.578,6.939
Historical,Minsk,2004,3.523,18.949,8.151,6.510
Historical,Minsk,2005,3.128,15.009,9.451,7.082
Historical,Minsk,2006,2.956,17.665,7.932,6.979
Historical,Minsk,2007,3.546,13.915,8.113,5.146
Historical,Minsk,2008,4.306,18.101,9.208,6.997
Historical,Minsk,2009,3.824,18.455,8.199,4.513
Historical,Minsk,2010,4.390,18.453,8.784,6.164
Historical,Minsk,2011,4.302,18.189,8.085,6.750
Historical,Minsk,2012,4.174,14.994,8.632,6.257
Historical,Minsk,2013,3.422,18.094,9.029,6.446
Historical,Minsk,2014,3.449,18.148,9.034,6.744
Historical,Mogilev,1900,3.315,14.209,7.172,6.283
Historical,Mogilev,1901,2.484,11.646,5.992,4.860
Historical,Mogilev,1902,2.850,13.153,7.176,4.670
Historical,Mogilev,1903,2.824,12.998,6.039,3.503
Historical,Mogilev,1904,3.487,11.679,6.852,4.751
Historical,Mogilev,1905,2.704,13.678,6.978,4.155
Historical,Mogilev,1906,2.664,14.325,6.030,4.530
Historical,Mogilev,1907,1.889,12.289,5.293,3.112
Historical,Mogilev,1908,2.179,15.649,6.564,4.442
Historical,Mogilev,1909,2.466,11.126,5.895,3.216
Historical,Mogilev,1910,3.546,12.476,5.581,4.712
Historical,Mogilev,1911,3.122,12.038,6.888,4.168
Historical,Mogilev,1912,3.850,13.156,7.254,4.563
Historical,Mogilev,1913,2.235,14.271,6.251,4.466
Historical,Mogilev,1914,1.985,12.500,6.952,4.372
Historical,Mogilev,1915,2.852,14.582,5.474,3.400
Historical,Mogilev,1916,3.038,16.703,7.132,4.057
Historical,Mogilev,1917,2.932,15.642,6.222,4.650
Historical,Mogilev,1918,3.542,11.904,6.189,3.785
Historical,Mogilev,1919,3.091,12.550,6.264,6.006
Historical,Mogilev,1920,3.504,15.396,6.419,4.678
Historical,Mogilev,1921,2.597,15.738,6.213,5.533
Historical,Mogilev,1922,3.169,13.199,7.094,5.698
Historical,Mogilev,1923,3.804,13.830,6.045,4.989
Historical,Mogilev,1924,3.462,15.148,7.596,6.321
Historical,Mogilev,1925,3.262,15.436,6.800,4.148
