experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Grodno,1901,34.167,73.087,53.342,41.710
Historical,Grodno,1902,33.430,83.910,60.673,52.483
Historical,Grodno,1903,28.177,71.874,46.345,47.504
Historical,Grodno,1904,29.324,90.554,65.331,55.095
Historical,Grodno,1905,33.438,75.662,54.380,46.458
Historical,Grodno,1906,31.681,69.417,51.346,54.678
Historical,Grodno,1907,28.157,71.832,52.000,39.618
Historical,Grodno,1908,31.529,74.770,52.401,46.062
Historical,Grodno,1909,28.740,86.769,49.977,51.403
Historical,Grodno,1910,36.957,77.192,53.974,48.763
Historical,Grodno,1911,35.933,79.151,54.726,52.064
Historical,Grodno,1912,31.782,84.745,55.859,48.551
Historical,Grodno,1913,31.908,75.573,58.227,46.830
Historical,Grodno,1914,34.911,78.030,50.321,39.500
Historical,Grodno,1915,31.039,72.604,48.111,40.394
Historical,Grodno,1916,32.137,87.276,63.751,49.651
Historical,Grodno,1917,32.621,82.998,52.138,50.998
Historical,Grodno,1918,39.256,69.715,48.240,49.885
Historical,Grodno,1919,38.094,76.390,58.396,50.468
Historical,Grodno,1920,28.572,72.696,46.428,40.348
Historical,Grodno,1921,36.922,85.715,49.918,46.538
Historical,Grodno,1922,37.664,84.721,60.025,52.152
Historical,Grodno,1923,37.433,82.441,57.393,44.327
Historical,Grodno,1924,35.530,83.029,51.546,50.197
Historical,Grodno,1925,37.757,68.546,54.385,44.660
Historical,Grodno,1926,29.006,77.472,53.928,49.106
Historical,Grodno,1927,41.015,78.277,58.006,47.612
Historical,Grodno,1928,32.691,74.877,58.034,50.880
Historical,Grodno,1929,32.221,87.479,51.302,38.287
Historical,Grodno,1930,35.528,74.997,54.076,51.749
Historical,Grodno,1931,25.863,81.625,49.921,46.669
Historical,Grodno,1932,33.580,74.329,56.575,41.959
Historical,Grodno,1933,27.764,80.572,52.009,50.953
Historical,Grodno,1934,35.980,80.033,55.369,48.268
Historical,Grodno,1935,32.927,70.841,56.087,44.414
Historical,Grodno,1936,27.988,80.332,55.594,42.386
Historical,Grodno,1937,34.008,80.099,56.890,48.832
Historical,Grodno,1938,38.641,82.791,58.974,56.937
Historical,Grodno,1939,39.137,86.555,60.892,56.085
Historical,Grodno,1940,33.184,84.394,59.004,41.047
Historical,Grodno,1941,34.541,82.073,57.425,46.179
Historical,Grodno,1942,31.529,86.442,63.924,49.909
Historical,Grodno,1943,27.406,72.384,54.795,49.945
Historical,Grodno,1944,33.921,81.052,51.811,42.722
Historical,Grodno,1945,31.312,80.246,54.497,42.574
Historical,Grodno,1946,30.898,78.932,52.941,45.910
Historical,Grodno,1947,25.429,77.979,57.013,37.800
Historical,Grodno,1948,36.516,85.350,53.809,49.954
Historical,Grodno,1949,37.289,77.812,50.263,48.308
Historical,Grodno,1950,38.798,81.780,54.476,47.834
Historical,Grodno,1951,28.541,71.784,42.701,44.236
Historical,Grodno,1952,26.845,75.273,50.123,43.241
Historical,Grodno,1953,33.620,84.561,50.910,49.285
Historical,Grodno,1954,35.353,81.266,54.725,45.648
Historical,Grodno,1955,26.013,72.548,57.971,43.659
Historical,Grodno,1956,27.593,73.296,53.429,52.469
Historical,Grodno,1957,30.022,78.809,53.503,42.370
Historical,Grodno,1958,30.910,76.283,50.144,40.006
Historical,Grodno,1959,30.102,85.565,53.401,39.920
Historical,Grodno,1960,32.064,88.901,49.508,38.458
Historical,Grodno,1961,37.063,74.042,56.492,49.107
Historical,Grodno,1962,33.229,75.834,52.364,42.561
Historical,Grodno,1963,29.204,78.787,45.667,38.106
Historical,Grodno,1964,29.007,71.588,51.407,40.988
Historical,Grodno,1965,32.147,80.866,54.341,50.929
Historical,Grodno,1966,34.559,74.897,54.105,40.929
Historical,Grodno,1967,33.550,73.571,52.140,42.702
Historical,Grodno,1968,35.782,81.470,54.121,51.480
Historical,Grodno,1969,33.047,74.979,54.625,48.426
Historical,Grodno,1970,34.002,73.523,57.287,50.386
Historical,Grodno,1971,26.330,84.889,53.042,40.730
Historical,Grodno,1972,32.709,86.018,56.180,45.650
Historical,Grodno,1973,37.338,80.671,53.749,40.672
Historical,Grodno,1974,31.341,84.114,59.844,45.745
Historical,Grodno,1975,31.953,76.605,56.552,47.308
Historical,Grodno,1976,32.331,80.563,55.684,49.826
Historical,Grodno,1977,36.241,67.366,51.699,35.752
Historical,Grodno,1978,37.560,80.877,58.870,50.033
Historical,Grodno,1979,29.923,73.844,53.592,51.138
Historical,Grodno,1980,37.123,80.563,55.268,48.120
Historical,Grodno,1981,38.839,81.298,52.826,44.903
Historical,Grodno,1982,40.451,67.154,57.825,54.141
Historical,Grodno,1983,34.554,62.599,44.903,43.623
Historical,Grodno,1984,26.176,74.387,54.067,40.366
Historical,Grodno,1985,35.969,76.589,63.537,51.198
Historical,Grodno,1986,29.493,77.791,52.223,53.217
Historical,Grodno,1987,39.332,87.574,64.129,57.714
Historical,Grodno,1988,35.430,79.933,62.254,49.145
Historical,Grodno,1989,27.559,73.115,49.265,39.540
Historical,Grodno,1990,32.923,88.904,56.494,45.129
Historical,Grodno,1991,27.056,76.679,51.575,41.768
Historical,Grodno,1992,31.019,86.900,49.205,52.185
Historical,Grodno,1993,31.969,77.238,51.035,50.777
Historical,Grodno,1994,35.860,78.664,55.922,55.544
Historical,Grodno,1995,34.727,79.590,54.139,43.733
Historical,Grodno,1996,36.195,83.897,60.694,51.414
Historical,Grodno,1997,30.403,84.116,50.642,38.396
Historical,Grodno,1998,33.779,77.220,47.446,44.848
Historical,Grodno,1999,38.812,75.986,51.219,46.270
Historical,Grodno,2000,30.977,87.707,54.679,49.179
