experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Minsk,1986,37.520,90.942,75.898,78.836
Historical,Minsk,1987,44.055,87.717,75.472,74.052
Historical,Minsk,1988,42.955,87.955,73.497,77.655
Historical,Minsk,1989,45.517,94.256,78.713,74.441
Historical,Minsk,1990,38.202,88.229,77.924,77.578
Historical,Minsk,1991,42.190,86.697,73.765,77.916
Historical,Minsk,1992,42.411,86.021,72.460,77.471
Historical,Minsk,1993,33.872,92.578,73.488,78.692
Historical,Minsk,1994,36.205,90.174,73.941,76.613
Historical,Minsk,1995,40.887,97.562,77.675,81.840
Historical,Minsk,1996,39.595,92.153,79.690,78.360
Historical,Minsk,1997,40.140,92.512,73.265,79.334
Historical,Minsk,1998,38.842,92.752,73.437,78.610
Historical,Minsk,1999,40.942,94.123,74.086,81.312
Historical,Minsk,2000,36.684,91.371,66.237,78.583
Historical,Minsk,2001,29.699,94.996,84.427,82.630
Historical,Minsk,2002,44.066,97.434,73.023,81.327
Historical,Minsk,2003,34.634,96.223,69.684,80.765
Historical,Minsk,2004,38.449,91.548,67.759,81.496
Historical,Minsk,2005,40.268,99.202,79.191,84.880
Historical,Minsk,2006,28.156,97.091,71.296,84.273
Historical,Minsk,2007,48.539,93.077,77.419,81.927
Historical,Minsk,2008,36.481,89.101,76.355,79.608
Historical,Minsk,2009,25.931,95.156,70.598,84.667
Historical,Minsk,2010,36.805,94.062,71.686,80.886
Historical,Minsk,2011,36.857,96.990,72.686,80.084
Historical,Minsk,2012,38.157,99.395,67.592,82.231
Historical,Minsk,2013,38.234,101.537,72.613,84.134
Historical,Minsk,2014,31.867,99.068,75.903,82.236
Historical,Mogilev,1900,33.809,101.200,79.112,85.934
Historical,Mogilev,1901,26.685,100.411,76.583,80.004
Historical,Mogilev,1902,38.338,97.111,77.817,81.367
Historical,Mogilev,1903,28.873,92.362,75.547,77.972
Historical,Mogilev,1904,34.882,94.216,74.633,82.040
Historical,Mogilev,1905,45.196,99.306,78.866,85.657
Historical,Mogilev,1906,29.955,95.453,72.450,76.439
Historical,Mogilev,1907,32.493,97.699,69.154,81.890
Historical,Mogilev,1908,36.685,99.512,72.053,85.463
Historical,Mogilev,1909,34.899,95.304,73.607,81.745
Historical,Mogilev,1910,28.819,95.828,74.619,79.836
Historical,Mogilev,1911,35.367,98.816,79.089,80.377
