experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Gomel,2011,182.525,329.025,251.584,285.721
Historical,Gomel,2012,168.625,343.162,270.084,289.295
Historical,Gomel,2013,160.985,348.415,270.732,296.396
Historical,Gomel,2014,162.797,348.617,265.607,279.736
Historical,Grodno,1900,188.309,332.622,277.470,285.876
Historical,Grodno,1901,155.426,338.906,278.752,287.493
Historical,Grodno,1902,164.385,345.608,269.346,287.404
Historical,Grodno,1903,168.560,322.807,278.082,280.072
Historical,Grodno,1904,163.216,320.235,284.133,279.477
Historical,Grodno,1905,174.794,336.346,281.608,282.853
Historical,Grodno,1906,137.289,340.452,262.970,276.363
Historical,Grodno,1907,209.768,322.904,244.654,271.434
Historical,Grodno,1908,160.472,333.061,270.320,282.794
Historical,Grodno,1909,174.930,331.061,285.821,280.299
Historical,Grodno,1910,128.687,324.059,260.987,269.446
Historical,Grodno,1911,170.027,325.831,268.590,276.571
Historical,Grodno,1912,115.538,311.886,253.991,258.977
Historical,Grodno,1913,143.622,330.260,275.619,279.722
Historical,Grodno,1914,194.817,334.873,289.448,281.195
Historical,Grodno,1915,193.438,331.415,248.248,282.545
Historical,Grodno,1916,167.163,323.521,271.184,278.550
Historical,Grodno,1917,174.029,330.756,286.685,273.687
Historical,Grodno,1918,150.942,336.625,288.687,280.148
Historical,Grodno,1919,172.800,324.031,258.110,271.923
Historical,Grodno,1920,192.598,335.345,268.959,282.323
Historical,Grodno,1921,188.889,345.813,273.290,285.113
Historical,Grodno,1922,186.050,327.610,279.924,279.918
Historical,Grodno,1923,186.313,328.871,286.169,279.870
Historical,Grodno,1924,112.159,334.146,274.650,278.413
Historical,Grodno,1925,189.019,334.385,272.439,277.272
Historical,Grodno,1926,165.751,321.337,289.161,264.495
Historical,Grodno,1927,182.265,339.745,283.106,281.529
Historical,Grodno,1928,201.257,327.890,289.618,274.678
Historical,Grodno,1929,168.125,332.108,282.589,278.272
Historical,Grodno,1930,208.499,329.919,267.295,278.280
Historical,Grodno,1931,183.781,320.518,269.779,269.267
Historical,Grodno,1932,183.705,329.469,274.676,271.453
Historical,Grodno,1933,129.482,326.168,266.203,278.338
Historical,Grodno,1934,203.210,329.838,273.262,274.716
Historical,Grodno,1935,191.934,330.534,290.542,276.398
Historical,Grodno,1936,204.257,327.821,282.981,275.051
Historical,Grodno,1937,164.507,330.857,270.904,278.005
Historical,Grodno,1938,150.905,314.048,266.839,265.592
Historical,Grodno,1939,149.199,322.056,266.554,275.334
Historical,Grodno,1940,163.265,328.908,264.901,277.269
Historical,Grodno,1941,140.080,328.506,267.488,268.661
Historical,Grodno,1942,170.173,317.327,276.474,280.384
Historical,Grodno,1943,133.522,315.675,269.351,270.154
Historical,Grodno,1944,197.269,327.679,283.392,276.053
Historical,Grodno,1945,180.958,321.378,287.217,280.510
Historical,Grodno,1946,159.226,319.859,266.910,275.293
Historical,Grodno,1947,177.956,330.976,262.516,279.994
Historical,Grodno,1948,150.327,335.702,285.593,276.410
Historical,Grodno,1949,174.345,327.604,265.605,282.800
Historical,Grodno,1950,204.117,323.710,272.427,272.899
Historical,Grodno,1951,154.617,337.414,263.359,278.438
Historical,Grodno,1952,188.385,323.380,257.256,269.972
Historical,Grodno,1953,188.644,318.205,279.771,268.250
Historical,Grodno,1954,150.531,325.057,263.753,264.457
Historical,Grodno,1955,182.590,326.378,272.027,264.542
Historical,Grodno,1956,158.802,309.724,240.641,260.377
Historical,Grodno,1957,192.899,322.401,253.588,270.192
Historical,Grodno,1958,182.296,322.265,283.918,269.812
Historical,Grodno,1959,156.254,329.391,276.984,273.166
Historical,Grodno,1960,180.094,318.005,271.451,267.014
Historical,Grodno,1961,167.263,322.096,271.153,269.176
Historical,Grodno,1962,170.888,315.519,281.330,270.524
Historical,Grodno,1963,161.098,317.712,264.258,266.835
Historical,Grodno,1964,160.629,315.449,262.920,267.743
Historical,Grodno,1965,149.189,314.608,262.732,263.276
Historical,Grodno,1966,180.015,307.125,270.455,262.470
Historical,Grodno,1967,166.140,323.461,263.460,263.405
Historical,Grodno,1968,182.500,324.734,274.828,269.024
Historical,Grodno,1969,140.685,301.037,262.277,262.657
Historical,Grodno,1970,165.512,303.906,277.294,256.700
Historical,Grodno,1971,151.910,309.551,276.911,265.296
Historical,Grodno,1972,143.082,310.107,254.689,257.091
Historical,Grodno,1973,173.762,314.760,274.287,259.616
Historical,Grodno,1974,182.207,324.322,263.462,263.262
Historical,Grodno,1975,154.807,303.832,255.198,263.238
Historical,Grodno,1976,209.592,319.009,259.683,255.640
Historical,Grodno,1977,186.626,302.010,263.052,246.794
Historical,Grodno,1978,186.766,310.807,259.897,257.525
Historical,Grodno,1979,164.283,308.204,280.934,261.053
Historical,Grodno,1980,181.872,301.157,266.801,253.168
Historical,Grodno,1981,177.217,316.676,266.532,256.860
Historical,Grodno,1982,193.205,305.099,262.244,251.138
Historical,Grodno,1983,172.454,309.593,276.041,247.813
Historical,Grodno,1984,173.262,303.049,267.671,248.907
Historical,Grodno,1985,193.515,313.548,280.955,255.545
Historical,Grodno,1986,169.521,314.215,272.579,255.313
Historical,Grodno,1987,147.159,313.842,270.680,249.021
