experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Grodno,1909,-6.925,0.732,-3.015,-3.738
Historical,Grodno,1910,-6.792,0.784,-4.064,-4.137
Historical,Grodno,1911,-5.675,0.263,-3.189,-2.435
Historical,Grodno,1912,-7.309,-0.304,-3.731,-2.065
Historical,Grodno,1913,-7.178,-0.560,-3.361,-2.347
Historical,Grodno,1914,-6.884,-0.950,-3.920,-3.833
Historical,Grodno,1915,-6.715,0.389,-3.694,-2.737
Historical,Grodno,1916,-7.336,-0.098,-3.085,-1.810
Historical,Grodno,1917,-7.007,-0.804,-3.825,-3.301
Historical,Grodno,1918,-7.220,0.141,-3.191,-2.153
Historical,Grodno,1919,-6.157,-0.084,-3.391,-3.754
Historical,Grodno,1920,-6.292,-1.273,-3.546,-3.178
Historical,Grodno,1921,-5.963,1.402,-2.390,-2.573
Historical,Grodno,1922,-6.493,0.088,-3.367,-3.633
Historical,Grodno,1923,-8.026,0.053,-3.016,-4.173
Historical,Grodno,1924,-5.577,0.720,-2.693,-1.720
Historical,Grodno,1925,-5.157,0.195,-2.954,-2.035
Historical,Grodno,1926,-6.014,0.763,-2.351,-3.061
Historical,Grodno,1927,-4.577,0.743,-2.288,-2.683
Historical,Grodno,1928,-5.914,-0.236,-2.887,-2.456
Historical,Grodno,1929,-6.732,0.402,-4.495,-2.611
Historical,Grodno,1930,-8.034,-0.853,-3.546,-2.990
Historical,Grodno,1931,-5.906,1.028,-3.211,-2.810
Historical,Grodno,1932,-7.276,-0.205,-3.423,-2.685
Historical,Grodno,1933,-6.655,-0.408,-2.955,-3.625
Historical,Grodno,1934,-5.885,-0.456,-3.216,-3.344
Historical,Grodno,1935,-5.892,-0.379,-3.214,-2.095
Historical,Grodno,1936,-5.129,0.476,-2.392,-1.352
Historical,Grodno,1937,-6.135,-0.384,-2.915,-0.931
Historical,Grodno,1938,-6.922,-1.074,-3.857,-2.409
Historical,Grodno,1939,-6.439,0.253,-3.207,-3.505
Historical,Grodno,1940,-7.049,0.379,-2.813,-2.622
Historical,Grodno,1941,-6.629,0.806,-2.509,-1.933
Historical,Grodno,1942,-7.285,0.172,-3.527,-3.224
Historical,Grodno,1943,-7.051,-1.098,-2.893,-2.582
Historical,Grodno,1944,-6.641,-0.709,-2.301,-2.745
Historical,Grodno,1945,-6.109,0.660,-3.138,-3.330
Historical,Grodno,1946,-6.601,0.412,-3.702,-2.893
Historical,Grodno,1947,-8.428,0.562,-3.441,-3.274
Historical,Grodno,1948,-6.635,0.643,-2.886,-2.270
Historical,Grodno,1949,-6.670,0.333,-2.321,-2.516
Historical,Grodno,1950,-6.891,-0.656,-3.656,-3.180
Historical,Grodno,1951,-7.072,-0.561,-3.283,-3.398
Historical,Grodno,1952,-7.267,0.424,-2.617,-2.791
Historical,Grodno,1953,-6.829,0.269,-4.337,-3.125
Historical,Grodno,1954,-7.132,-0.154,-3.944,-2.853
Historical,Grodno,1955,-5.509,0.541,-3.426,-3.001
Historical,Grodno,1956,-7.813,-0.833,-4.164,-3.271
Historical,Grodno,1957,-6.132,0.149,-3.235,-2.342
Historical,Grodno,1958,-6.095,0.260,-3.301,-2.103
Historical,Grodno,1959,-7.660,-0.023,-2.453,-3.530
Historical,Grodno,1960,-4.948,1.113,-3.063,-1.751
Historical,Grodno,1961,-6.261,-0.412,-3.189,-3.034
Historical,Grodno,1962,-6.365,0.499,-2.193,-2.236
Historical,Grodno,1963,-7.370,1.241,-2.396,-2.670
Historical,Grodno,1964,-6.489,0.224,-2.971,-3.661
Historical,Grodno,1965,-6.357,1.447,-2.710,-2.298
Historical,Grodno,1966,-6.355,0.627,-3.547,-3.839
Historical,Grodno,1967,-6.958,-0.070,-3.430,-3.300
Historical,Grodno,1968,-7.243,-0.085,-2.793,-2.781
Historical,Grodno,1969,-6.786,-0.171,-3.032,-2.798
Historical,Grodno,1970,-6.687,-0.040,-3.351,-3.137
Historical,Grodno,1971,-5.956,1.412,-3.139,-2.454
Historical,Grodno,1972,-5.591,-0.557,-2.962,-2.605
Historical,Grodno,1973,-5.673,0.656,-2.766,-2.763
Historical,Grodno,1974,-7.420,0.220,-3.199,-2.120
Historical,Grodno,1975,-6.654,-0.451,-3.315,-3.777
Historical,Grodno,1976,-6.449,-0.632,-3.116,-2.973
Historical,Grodno,1977,-8.421,0.516,-3.083,-2.633
Historical,Grodno,1978,-5.266,0.061,-2.934,-2.386
Historical,Grodno,1979,-6.043,0.080,-2.997,-3.671
Historical,Grodno,1980,-6.038,0.490,-2.915,-2.680
Historical,Grodno,1981,-6.974,-0.546,-2.679,-2.791
Historical,Grodno,1982,-6.698,0.565,-3.543,-2.241
Historical,Grodno,1983,-7.024,-1.314,-3.028,-4.443
Historical,Grodno,1984,-6.934,0.701,-2.038,-1.500
Historical,Grodno,1985,-5.508,0.591,-2.575,-2.866
Historical,Grodno,1986,-6.324,-0.381,-2.888,-3.617
Historical,Grodno,1987,-6.476,0.078,-2.107,-2.139
Historical,Grodno,1988,-5.297,0.652,-2.265,-1.686
Historical,Grodno,1989,-4.690,1.090,-1.157,-1.044
Historical,Grodno,1990,-6.538,1.252,-2.507,-1.548
Historical,Grodno,1991,-6.261,0.037,-2.361,-2.360
Historical,Grodno,1992,-6.802,0.719,-2.275,-2.416
Historical,Grodno,1993,-6.292,1.058,-1.768,-2.004
Historical,Grodno,1994,-6.157,1.103,-2.117,-0.455
Historical,Grodno,1995,-5.145,0.120,-2.051,-1.839
Historical,Grodno,1996,-5.451,0.510,-1.822,-1.899
Historical,Grodno,1997,-6.994,0.982,-2.603,-1.573
Historical,Grodno,1998,-6.237,1.025,-1.600,-1.461
Historical,Grodno,1999,-5.598,1.830,-1.618,-0.905
Historical,Grodno,2000,-5.560,1.921,-0.938,-0.536
Historical,Grodno,2001,-5.663,1.417,-1.183,-0.829
Historical,Grodno,2002,-4.555,1.231,-1.815,-1.312
Historical,Grodno,2003,-6.157,0.410,-1.703,-1.979
Historical,Grodno,2004,-4.994,2.399,-1.434,-0.432
Historical,Grodno,2005,-4.401,1.236,-0.644,0.037
Historical,Grodno,2006,-5.374,0.850,-2.020,-0.847
Historical,Grodno,2007,-3.971,1.375,-0.153,0.506
Historical,Grodno,2008,-5.564,1.264,-1.750,-1.061
Historical,Grodno,2009,-3.948,1.927,-1.352,-1.231
Historical,Grodno,2010,-6.549,1.072,-1.092,-2.147
Historical,Grodno,2011,-4.122,1.809,-1.906,-1.701
Historical,Grodno,2012,-4.815,1.301,-1.509,-0.908
Historical,Grodno,2013,-4.570,1.744,-1.479,-0.631
Historical,Minsk,1900,-9.672,-0.309,-4.162,-4.713
Historical,Minsk,1901,-7.951,-0.663,-4.360,-3.482
Historical,Minsk,1902,-8.304,-1.535,-4.403,-4.109
Historical,Minsk,1903,-7.668,-1.032,-4.514,-3.436
Historical,Minsk,1904,-7.941,-1.278,-5.559,-5.183
Historical,Minsk,1905,-8.000,-1.315,-5.344,-4.092
Historical,Minsk,1906,-7.381,-0.417,-5.176,-3.802
Historical,Minsk,1907,-6.508,-1.049,-4.478,-3.908
Historical,Minsk,1908,-9.348,-0.953,-5.099,-4.382
Historical,Minsk,1909,-8.206,-0.550,-3.817,-4.691
Historical,Minsk,1910,-7.169,-0.367,-5.067,-4.690
Historical,Minsk,1911,-7.314,-0.406,-4.081,-3.155
Historical,Minsk,1912,-8.215,-0.890,-4.573,-2.738
Historical,Minsk,1913,-8.440,-1.505,-4.380,-3.296
Historical,Minsk,1914,-8.201,-1.860,-4.662,-4.042
Historical,Minsk,1915,-8.262,-0.131,-4.820,-2.623
Historical,Minsk,1916,-7.856,-0.612,-3.804,-2.729
Historical,Minsk,1917,-7.687,-2.240,-4.959,-3.768
Historical,Minsk,1918,-8.271,-0.838,-3.997,-3.024
Historical,Minsk,1919,-7.382,-0.837,-4.140,-4.389
Historical,Minsk,1920,-7.616,-2.112,-4.378,-4.047
Historical,Minsk,1921,-6.996,0.742,-3.358,-2.876
Historical,Minsk,1922,-7.406,-0.628,-4.695,-4.360
Historical,Minsk,1923,-8.573,-0.871,-3.893,-4.720
Historical,Minsk,1924,-6.181,-0.371,-3.580,-2.390
Historical,Minsk,1925,-6.233,-0.761,-3.894,-2.725
Historical,Minsk,1926,-7.218,-0.261,-3.076,-3.523
Historical,Minsk,1927,-5.627,-0.147,-3.131,-3.714
Historical,Minsk,1928,-6.659,-0.886,-3.898,-3.069
Historical,Minsk,1929,-7.413,-0.171,-5.694,-3.485
Historical,Minsk,1930,-8.586,-1.621,-4.450,-3.354
Historical,Minsk,1931,-6.867,0.061,-4.137,-3.209
Historical,Minsk,1932,-8.474,-1.596,-4.886,-3.412
Historical,Minsk,1933,-7.801,-1.514,-3.988,-4.416
Historical,Minsk,1934,-6.950,-1.023,-3.853,-3.746
Historical,Minsk,1935,-7.076,-1.519,-4.273,-2.990
Historical,Minsk,1936,-6.288,-0.281,-3.273,-2.053
Historical,Minsk,1937,-7.035,-1.256,-3.804,-1.742
