experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Gomel,1968,-10.491,-1.449,-5.071,-4.427
Historical,Gomel,1969,-9.818,-2.209,-6.913,-6.611
Historical,Gomel,1970,-10.394,-1.672,-6.036,-5.757
Historical,Gomel,1971,-9.933,-1.068,-5.515,-5.381
Historical,Gomel,1972,-9.743,-2.442,-5.596,-6.119
Historical,Gomel,1973,-8.834,-0.986,-5.429,-5.010
Historical,Gomel,1974,-10.772,-2.005,-5.799,-4.502
Historical,Gomel,1975,-11.217,-0.895,-5.617,-7.421
Historical,Gomel,1976,-9.407,-2.055,-6.089,-5.510
Historical,Gomel,1977,-10.047,-1.081,-5.620,-4.464
Historical,Gomel,1978,-9.566,-1.901,-5.175,-5.890
Historical,Gomel,1979,-9.244,-1.145,-6.245,-5.787
Historical,Gomel,1980,-10.986,-1.356,-5.289,-4.699
Historical,Gomel,1981,-9.510,-3.040,-6.146,-5.562
Historical,Gomel,1982,-10.052,-1.689,-7.000,-4.138
Historical,Gomel,1983,-11.991,-2.689,-6.152,-7.049
Historical,Gomel,1984,-9.891,-1.031,-3.893,-4.181
Historical,Gomel,1985,-8.230,-0.966,-4.795,-5.478
Historical,Gomel,1986,-8.462,-1.748,-6.111,-6.521
Historical,Gomel,1987,-11.340,-1.609,-4.656,-4.208
Historical,Gomel,1988,-8.674,-1.385,-4.135,-4.475
Historical,Gomel,1989,-7.731,-0.326,-4.171,-3.326
Historical,Gomel,1990,-9.517,-0.938,-5.227,-4.515
Historical,Gomel,1991,-9.590,-1.851,-4.608,-4.444
Historical,Gomel,1992,-10.168,-1.344,-5.365,-4.831
Historical,Gomel,1993,-9.434,-0.684,-4.392,-3.801
Historical,Gomel,1994,-10.106,0.205,-4.884,-3.477
Historical,Gomel,1995,-8.157,-1.596,-4.654,-3.665
Historical,Gomel,1996,-8.573,-1.393,-5.029,-4.271
Historical,Gomel,1997,-11.466,-1.078,-5.481,-3.651
Historical,Gomel,1998,-9.122,-0.471,-4.253,-4.373
Historical,Gomel,1999,-9.921,-0.475,-5.266,-3.679
Historical,Gomel,2000,-9.370,-0.063,-2.676,-2.004
Historical,Gomel,2001,-10.421,0.555,-2.596,-3.233
Historical,Gomel,2002,-7.413,-0.185,-4.304,-4.333
Historical,Gomel,2003,-10.989,-0.803,-4.946,-4.523
Historical,Gomel,2004,-8.266,0.668,-3.887,-3.284
Historical,Gomel,2005,-7.565,-0.145,-2.976,-1.988
Historical,Gomel,2006,-9.033,-1.598,-5.208,-3.159
Historical,Gomel,2007,-7.190,0.120,-2.937,-1.319
Historical,Gomel,2008,-8.350,0.102,-3.957,-2.916
Historical,Gomel,2009,-7.561,-0.274,-2.843,-3.100
Historical,Gomel,2010,-10.664,0.352,-3.218,-5.510
Historical,Gomel,2011,-8.399,-0.521,-4.192,-3.976
Historical,Gomel,2012,-8.432,-0.644,-3.017,-2.948
Historical,Gomel,2013,-7.852,0.175,-4.072,-2.743
Historical,Grodno,1900,-11.735,-1.470,-4.746,-5.948
Historical,Grodno,1901,-8.456,-0.848,-5.407,-4.894
Historical,Grodno,1902,-9.505,-1.723,-6.619,-6.046
Historical,Grodno,1903,-9.716,-1.214,-6.054,-5.615
Historical,Grodno,1904,-9.552,-1.212,-7.509,-6.586
Historical,Grodno,1905,-10.919,-1.775,-6.105,-5.272
Historical,Grodno,1906,-9.785,-1.439,-6.042,-4.278
Historical,Grodno,1907,-8.735,-3.135,-5.047,-6.018
Historical,Grodno,1908,-11.524,-1.703,-7.153,-6.053
Historical,Grodno,1909,-10.007,-1.129,-5.090,-5.613
Historical,Grodno,1910,-10.048,-0.007,-5.733,-6.232
