experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Grodno,1925,9.239,15.294,12.747,12.719
Historical,Grodno,1926,10.244,16.909,12.316,12.664
Historical,Grodno,1927,9.203,16.135,13.175,13.338
Historical,Grodno,1928,8.944,13.729,12.140,12.126
Historical,Grodno,1929,9.476,15.232,12.227,11.978
Historical,Grodno,1930,10.434,15.947,13.576,13.293
Historical,Grodno,1931,10.317,14.578,12.144,12.358
Historical,Grodno,1932,9.269,15.529,13.030,12.500
Historical,Grodno,1933,10.045,15.131,11.867,12.598
Historical,Grodno,1934,8.559,16.103,12.099,12.698
Historical,Grodno,1935,9.297,15.398,11.724,12.341
Historical,Grodno,1936,10.506,15.653,12.246,13.184
Historical,Grodno,1937,9.314,15.048,11.933,12.017
Historical,Grodno,1938,10.440,15.611,12.414,12.914
Historical,Grodno,1939,9.646,15.275,12.297,12.492
Historical,Grodno,1940,10.942,15.085,12.634,12.765
Historical,Grodno,1941,9.333,14.639,12.300,13.042
Historical,Grodno,1942,9.530,14.089,12.222,12.610
Historical,Grodno,1943,9.806,15.707,13.040,13.175
Historical,Grodno,1944,10.645,16.229,13.094,12.128
Historical,Grodno,1945,8.393,15.625,12.190,11.858
Historical,Grodno,1946,10.512,14.617,12.782,12.834
Historical,Grodno,1947,8.727,15.393,12.613,11.645
Historical,Grodno,1948,9.188,15.473,12.113,12.342
Historical,Grodno,1949,9.373,16.020,12.512,12.900
Historical,Grodno,1950,10.277,14.834,11.586,12.324
Historical,Grodno,1951,8.764,15.110,11.970,11.552
Historical,Grodno,1952,8.833,15.078,12.603,12.030
Historical,Grodno,1953,8.411,14.837,12.634,12.208
Historical,Grodno,1954,9.657,15.508,12.223,12.901
Historical,Grodno,1955,8.003,15.148,11.994,11.798
Historical,Grodno,1956,9.490,16.642,13.166,12.842
Historical,Grodno,1957,10.234,14.890,12.463,11.646
Historical,Grodno,1958,10.099,14.328,12.546,12.988
Historical,Grodno,1959,10.505,15.085,12.383,12.265
Historical,Grodno,1960,10.496,14.667,11.944,12.081
Historical,Grodno,1961,9.386,15.638,12.146,12.740
Historical,Grodno,1962,9.840,14.819,12.037,12.548
Historical,Grodno,1963,9.055,15.099,12.326,12.314
Historical,Grodno,1964,9.686,14.938,11.672,12.722
Historical,Grodno,1965,9.723,16.097,12.262,12.183
Historical,Grodno,1966,9.906,14.407,12.528,12.606
Historical,Grodno,1967,8.722,16.128,11.944,12.408
Historical,Grodno,1968,9.835,15.290,12.733,12.554
Historical,Grodno,1969,9.052,15.870,12.990,12.562
Historical,Grodno,1970,8.756,14.634,12.286,12.557
Historical,Grodno,1971,9.212,14.860,12.488,12.709
Historical,Grodno,1972,9.872,16.033,12.355,12.860
Historical,Grodno,1973,9.358,16.180,12.503,12.773
Historical,Grodno,1974,10.187,14.553,12.655,11.977
Historical,Grodno,1975,9.697,15.304,12.403,13.941
Historical,Grodno,1976,8.620,14.917,12.593,11.489
Historical,Grodno,1977,9.586,14.851,12.018,11.440
Historical,Grodno,1978,8.811,15.759,11.665,11.350
Historical,Grodno,1979,7.338,14.408,12.360,10.815
Historical,Grodno,1980,9.977,14.975,11.878,11.551
Historical,Grodno,1981,10.447,15.395,12.087,13.333
Historical,Grodno,1982,7.846,16.420,12.559,12.855
Historical,Grodno,1983,9.293,14.638,12.252,13.064
Historical,Grodno,1984,8.931,15.038,12.310,13.350
Historical,Grodno,1985,8.810,13.919,12.285,12.656
Historical,Grodno,1986,8.781,14.834,12.531,12.555
Historical,Grodno,1987,10.356,16.020,12.923,13.193
Historical,Grodno,1988,10.428,14.870,12.401,13.502
Historical,Grodno,1989,9.399,16.671,12.265,12.906
Historical,Grodno,1990,10.767,15.779,12.200,13.125
Historical,Grodno,1991,10.008,15.591,12.767,12.902
Historical,Grodno,1992,9.452,15.386,12.562,12.657
Historical,Grodno,1993,9.093,14.566,12.381,13.277
Historical,Grodno,1994,9.551,16.134,13.174,12.908
Historical,Grodno,1995,9.463,15.044,12.132,12.514
Historical,Grodno,1996,8.921,16.019,12.642,12.938
Historical,Grodno,1997,10.463,16.232,13.074,13.334
Historical,Grodno,1998,9.630,15.467,12.405,13.348
Historical,Grodno,1999,10.859,14.917,12.232,12.807
Historical,Grodno,2000,10.610,15.209,13.140,13.231
Historical,Grodno,2001,10.928,16.554,12.514,12.380
Historical,Grodno,2002,10.754,16.554,12.993,14.175
Historical,Grodno,2003,9.772,16.319,13.429,13.376
Historical,Grodno,2004,9.844,15.812,12.851,13.378
Historical,Grodno,2005,10.735,15.856,13.079,13.832
Historical,Grodno,2006,11.064,16.080,13.516,13.360
Historical,Grodno,2007,10.385,16.089,13.607,14.206
Historical,Grodno,2008,10.855,16.556,12.456,12.976
Historical,Grodno,2009,9.903,17.293,12.789,13.295
Historical,Grodno,2010,9.926,15.803,13.250,13.840
Historical,Grodno,2011,9.967,16.728,12.503,12.717
Historical,Grodno,2012,9.301,15.416,13.225,13.265
Historical,Grodno,2013,10.724,15.824,12.980,13.284
Historical,Grodno,2014,9.987,15.932,13.234,13.109
Historical,Minsk,1900,7.833,15.617,12.008,12.604
