experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Minsk,1919,3.713,8.648,6.913,6.976
Historical,Minsk,1920,3.328,7.839,4.807,5.500
Historical,Minsk,1921,3.357,8.933,6.852,6.599
Historical,Minsk,1922,3.715,7.827,6.794,6.793
Historical,Minsk,1923,3.269,9.502,6.787,8.272
Historical,Minsk,1924,2.860,9.947,5.013,6.082
Historical,Minsk,1925,4.474,8.520,6.561,6.028
Historical,Minsk,1926,4.115,8.660,6.780,6.900
Historical,Minsk,1927,4.175,7.868,6.062,4.932
Historical,Minsk,1928,3.636,9.647,6.582,7.005
Historical,Minsk,1929,3.269,8.239,5.989,6.185
Historical,Minsk,1930,4.221,10.566,6.744,7.351
Historical,Minsk,1931,3.559,8.096,6.169,5.266
Historical,Minsk,1932,2.488,9.291,6.040,6.570
Historical,Minsk,1933,4.425,9.129,6.767,7.515
Historical,Minsk,1934,3.660,7.684,5.882,6.200
Historical,Minsk,1935,3.794,9.775,6.653,7.148
Historical,Minsk,1936,3.633,8.525,6.290,6.570
Historical,Minsk,1937,3.789,9.190,6.196,6.288
Historical,Minsk,1938,2.908,8.895,6.253,5.672
Historical,Minsk,1939,3.468,8.899,6.578,6.302
Historical,Minsk,1940,3.214,9.374,7.081,7.350
Historical,Minsk,1941,2.992,8.476,5.818,6.671
Historical,Minsk,1942,2.045,8.229,5.372,5.858
Historical,Minsk,1943,4.714,9.087,6.452,7.861
Historical,Minsk,1944,3.670,8.796,6.825,6.011
Historical,Minsk,1945,2.498,8.051,5.908,6.253
Historical,Minsk,1946,2.875,8.092,5.287,4.559
Historical,Minsk,1947,3.734,7.890,6.328,6.520
Historical,Minsk,1948,3.732,8.963,6.533,6.866
Historical,Minsk,1949,2.920,8.784,5.998,6.494
Historical,Minsk,1950,4.281,8.963,6.573,6.275
Historical,Minsk,1951,4.385,8.812,6.664,6.917
Historical,Minsk,1952,3.738,7.819,6.439,6.043
Historical,Minsk,1953,3.743,8.241,5.473,6.125
Historical,Minsk,1954,3.139,8.616,5.993,5.818
Historical,Minsk,1955,2.399,7.977,6.277,5.889
Historical,Minsk,1956,3.670,8.891,6.530,6.261
Historical,Minsk,1957,4.415,8.465,6.361,6.472
Historical,Minsk,1958,3.828,7.827,6.902,6.239
Historical,Minsk,1959,3.137,8.958,5.772,6.181
Historical,Minsk,1960,3.300,8.384,6.118,6.499
Historical,Minsk,1961,2.706,7.799,5.411,5.651
Historical,Minsk,1962,4.564,8.460,6.260,5.990
Historical,Minsk,1963,2.784,8.622,6.369,5.914
Historical,Minsk,1964,3.245,7.878,5.765,6.478
Historical,Minsk,1965,2.170,8.879,6.207,6.044
Historical,Minsk,1966,2.958,8.525,6.309,6.070
Historical,Minsk,1967,2.638,8.263,6.248,6.478
Historical,Minsk,1968,2.733,8.904,6.159,5.873
Historical,Minsk,1969,4.345,8.419,6.625,6.383
Historical,Minsk,1970,4.325,7.537,6.159,6.348
Historical,Minsk,1971,3.885,9.231,6.916,6.406
Historical,Minsk,1972,2.848,8.264,5.632,5.249
Historical,Minsk,1973,3.852,8.389,6.484,5.765
Historical,Minsk,1974,3.192,8.432,5.675,6.329
Historical,Minsk,1975,3.066,8.344,6.248,5.980
Historical,Minsk,1976,4.044,8.617,6.123,4.890
Historical,Minsk,1977,3.466,8.006,6.224,5.657
Historical,Minsk,1978,3.300,9.421,7.473,7.508
Historical,Minsk,1979,4.413,7.537,6.036,5.914
Historical,Minsk,1980,3.105,7.854,6.164,6.454
Historical,Minsk,1981,3.420,8.462,5.742,6.586
Historical,Minsk,1982,3.925,7.999,6.556,4.947
Historical,Minsk,1983,2.867,7.927,5.956,5.998
Historical,Minsk,1984,4.491,8.320,6.368,6.330
Historical,Minsk,1985,3.800,8.220,5.266,5.621
Historical,Minsk,1986,4.223,8.765,6.504,5.944
Historical,Minsk,1987,2.720,7.965,5.879,5.925
Historical,Minsk,1988,3.086,8.766,6.076,5.382
Historical,Minsk,1989,4.727,8.612,6.673,5.854
Historical,Minsk,1990,3.261,7.974,6.165,6.015
Historical,Minsk,1991,4.021,8.613,6.285,6.141
Historical,Minsk,1992,3.111,8.278,5.758,5.082
Historical,Minsk,1993,4.251,9.250,6.467,6.442
Historical,Minsk,1994,4.332,9.618,6.726,6.427
Historical,Minsk,1995,4.323,8.242,6.050,6.989
Historical,Minsk,1996,4.693,9.500,7.003,7.254
Historical,Minsk,1997,5.519,9.446,7.370,7.140
Historical,Minsk,1998,3.667,9.094,7.335,6.700
Historical,Minsk,1999,4.598,9.246,7.136,6.271
Historical,Minsk,2000,4.542,9.819,7.213,7.855
Historical,Minsk,2001,4.974,9.750,6.511,8.277
Historical,Minsk,2002,4.672,8.845,6.476,5.610
Historical,Minsk,2003,4.887,9.384,7.391,6.609
Historical,Minsk,2004,4.392,9.533,6.682,6.871
Historical,Minsk,2005,3.869,9.970,7.344,7.019
Historical,Minsk,2006,4.135,9.028,6.429,6.970
