experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Gomel,2000,29.175,73.122,42.959,43.494
Historical,Gomel,2001,27.156,72.426,41.581,39.679
Historical,Gomel,2002,20.236,76.187,44.636,35.712
Historical,Gomel,2003,28.697,66.374,47.611,37.133
Historical,Gomel,2004,18.696,79.860,40.786,44.927
Historical,Gomel,2005,22.933,67.201,42.139,36.287
Historical,Gomel,2006,31.939,60.846,47.804,35.991
Historical,Gomel,2007,26.899,68.907,41.728,40.504
Historical,Gomel,2008,24.793,59.489,43.519,34.708
Historical,Gomel,2009,33.097,75.365,50.093,40.535
Historical,Gomel,2010,30.960,69.011,49.797,40.831
Historical,Gomel,2011,23.404,64.619,38.900,35.951
Historical,Gomel,2012,20.224,64.311,42.321,22.782
Historical,Gomel,2013,23.820,64.257,49.048,39.170
Historical,Gomel,2014,26.537,71.522,47.587,30.664
Historical,Grodno,1900,25.727,70.309,48.505,36.371
Historical,Grodno,1901,28.775,70.211,45.059,37.485
Historical,Grodno,1902,26.011,76.073,50.342,38.166
Historical,Grodno,1903,18.037,59.819,39.097,20.920
Historical,Grodno,1904,31.242,62.662,45.662,36.330
Historical,Grodno,1905,26.913,62.572,42.503,33.843
Historical,Grodno,1906,24.943,65.603,40.105,32.458
Historical,Grodno,1907,23.064,61.967,44.658,36.083
Historical,Grodno,1908,28.667,85.988,47.592,41.859
Historical,Grodno,1909,24.551,61.100,40.367,30.082
Historical,Grodno,1910,22.338,69.451,41.257,40.509
Historical,Grodno,1911,24.657,64.121,45.986,37.273
Historical,Grodno,1912,32.896,68.532,48.344,42.078
Historical,Grodno,1913,26.338,58.974,37.462,34.567
Historical,Grodno,1914,35.315,64.178,48.378,34.083
Historical,Grodno,1915,18.908,80.381,41.599,33.564
Historical,Grodno,1916,22.105,63.732,43.832,34.906
Historical,Grodno,1917,21.350,72.889,46.542,35.484
Historical,Grodno,1918,28.548,68.894,45.603,26.767
Historical,Grodno,1919,26.291,66.536,43.003,37.188
Historical,Grodno,1920,31.791,65.107,49.184,38.694
Historical,Grodno,1921,28.921,68.028,45.943,39.195
Historical,Grodno,1922,24.644,66.830,39.653,23.580
Historical,Grodno,1923,26.246,69.033,38.348,36.529
Historical,Grodno,1924,23.534,57.358,43.783,26.512
Historical,Grodno,1925,24.299,79.414,41.479,42.800
Historical,Grodno,1926,23.260,61.476,46.740,30.953
Historical,Grodno,1927,29.402,62.734,50.646,33.248
Historical,Grodno,1928,25.207,70.867,47.875,37.082
Historical,Grodno,1929,28.967,75.140,49.345,31.859
Historical,Grodno,1930,26.821,63.145,43.299,32.975
Historical,Grodno,1931,16.074,64.965,44.384,25.887
Historical,Grodno,1932,31.644,64.710,43.946,31.996
Historical,Grodno,1933,22.597,59.219,48.077,32.367
Historical,Grodno,1934,24.212,66.873,46.632,43.392
Historical,Grodno,1935,21.685,63.386,44.500,36.276
Historical,Grodno,1936,28.049,64.171,47.758,34.287
Historical,Grodno,1937,23.502,68.125,46.050,36.455
Historical,Grodno,1938,19.701,67.946,39.634,31.102
Historical,Grodno,1939,20.396,67.797,36.774,27.873
Historical,Grodno,1940,23.538,63.443,47.041,35.613
Historical,Grodno,1941,27.790,72.099,47.134,31.168
Historical,Grodno,1942,26.191,66.437,38.086,30.967
Historical,Grodno,1943,20.631,71.401,40.920,39.664
Historical,Grodno,1944,29.344,73.627,46.078,35.886
Historical,Grodno,1945,29.818,65.057,42.532,30.893
Historical,Grodno,1946,35.568,65.024,46.407,37.087
Historical,Grodno,1947,24.166,72.403,47.646,34.910
Historical,Grodno,1948,33.544,65.354,44.177,39.059
Historical,Grodno,1949,37.594,61.846,47.744,33.565
Historical,Grodno,1950,26.457,68.059,51.961,35.951
Historical,Grodno,1951,18.449,59.970,40.859,33.989
Historical,Grodno,1952,21.325,70.649,43.252,41.172
Historical,Grodno,1953,21.132,62.077,51.497,37.068
Historical,Grodno,1954,21.994,74.446,40.776,41.704
Historical,Grodno,1955,30.817,64.900,40.238,31.761
Historical,Grodno,1956,23.964,64.036,39.292,35.009
Historical,Grodno,1957,20.308,67.254,43.693,40.988
Historical,Grodno,1958,23.611,62.987,44.136,34.708
Historical,Grodno,1959,23.819,72.097,47.762,33.745
Historical,Grodno,1960,25.085,62.858,47.959,30.016
Historical,Grodno,1961,29.415,67.142,46.634,28.429
Historical,Grodno,1962,23.076,66.138,46.265,36.239
Historical,Grodno,1963,23.009,68.386,40.519,32.846
Historical,Grodno,1964,28.202,73.426,45.882,42.265
Historical,Grodno,1965,22.552,63.633,48.241,31.042
Historical,Grodno,1966,24.649,62.652,47.154,36.383
Historical,Grodno,1967,29.010,69.533,51.729,35.711
Historical,Grodno,1968,29.708,65.459,45.648,33.627
Historical,Grodno,1969,27.501,66.342,45.992,35.372
Historical,Grodno,1970,21.657,62.423,41.661,25.577
Historical,Grodno,1971,27.598,62.925,45.972,46.892
Historical,Grodno,1972,27.861,64.950,40.939,29.449
Historical,Grodno,1973,25.979,71.640,39.749,32.555
Historical,Grodno,1974,28.386,66.241,42.756,30.106
Historical,Grodno,1975,20.030,70.161,46.355,30.636
Historical,Grodno,1976,20.173,76.329,45.213,30.750
Historical,Grodno,1977,21.047,69.569,41.486,39.201
Historical,Grodno,1978,29.158,62.687,39.513,26.431
Historical,Grodno,1979,30.448,69.563,46.588,37.602
Historical,Grodno,1980,35.307,72.212,49.438,36.620
Historical,Grodno,1981,31.887,88.173,56.674,52.384
Historical,Grodno,1982,29.943,67.109,45.640,38.759
Historical,Grodno,1983,19.973,71.707,43.803,29.967
Historical,Grodno,1984,22.928,67.378,45.858,45.596
Historical,Grodno,1985,22.256,73.046,48.690,31.535
Historical,Grodno,1986,30.005,79.686,45.879,34.478
Historical,Grodno,1987,24.862,57.439,48.687,26.599
Historical,Grodno,1988,20.398,71.377,52.570,27.607
Historical,Grodno,1989,25.523,66.082,45.760,38.649
Historical,Grodno,1990,27.034,68.531,43.834,28.204
Historical,Grodno,1991,24.515,65.569,43.860,40.277
Historical,Grodno,1992,19.804,57.371,41.044,26.820
Historical,Grodno,1993,27.682,69.140,47.086,29.253
Historical,Grodno,1994,26.532,66.082,46.781,33.176
Historical,Grodno,1995,26.474,59.569,41.117,35.687
Historical,Grodno,1996,27.501,76.993,46.910,36.871
Historical,Grodno,1997,28.679,74.529,53.029,34.453
Historical,Grodno,1998,22.789,62.333,39.489,25.328
Historical,Grodno,1999,21.584,66.413,39.414,34.801
Historical,Grodno,2000,35.177,65.541,51.454,47.268
Historical,Grodno,2001,30.859,66.059,43.477,32.606
Historical,Grodno,2002,27.706,72.506,45.588,36.544
Historical,Grodno,2003,33.891,71.599,49.117,40.760
Historical,Grodno,2004,22.238,80.532,44.035,42.251
Historical,Grodno,2005,24.185,78.872,49.524,36.373
Historical,Grodno,2006,31.904,63.311,48.924,36.205
Historical,Grodno,2007,25.761,77.094,43.192,41.245
Historical,Grodno,2008,24.806,66.527,46.532,39.105
Historical,Grodno,2009,24.977,70.645,44.333,39.649
Historical,Grodno,2010,34.479,69.957,51.664,41.035
Historical,Grodno,2011,24.031,56.536,47.007,36.101
Historical,Grodno,2012,23.478,71.221,44.297,31.442
Historical,Grodno,2013,30.479,71.941,53.009,47.865
