experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Minsk,1910,4.346,7.508,5.892,5.769
Historical,Minsk,1911,3.436,7.833,6.230,5.369
Historical,Minsk,1912,2.136,6.736,5.647,5.163
Historical,Minsk,1913,3.911,7.186,5.918,5.578
Historical,Minsk,1914,3.728,8.115,5.709,5.525
Historical,Minsk,1915,3.092,8.033,5.883,6.433
Historical,Minsk,1916,4.021,8.074,5.558,5.853
Historical,Minsk,1917,4.418,7.390,6.532,6.340
Historical,Minsk,1918,5.171,8.333,6.291,5.556
Historical,Minsk,1919,4.440,8.444,6.640,7.163
Historical,Minsk,1920,3.798,7.177,6.053,5.285
Historical,Minsk,1921,4.619,9.067,6.649,6.260
Historical,Minsk,1922,4.207,8.150,6.275,6.114
Historical,Minsk,1923,4.462,8.873,6.285,6.216
Historical,Minsk,1924,4.016,8.077,6.287,5.781
Historical,Minsk,1925,5.146,7.934,6.446,6.279
Historical,Minsk,1926,4.131,8.664,6.507,6.452
Historical,Minsk,1927,4.685,8.218,6.388,6.141
Historical,Minsk,1928,3.356,8.702,6.457,5.770
Historical,Minsk,1929,3.828,8.264,6.335,5.620
Historical,Minsk,1930,4.800,8.735,7.068,6.578
Historical,Minsk,1931,4.939,7.607,6.682,5.875
Historical,Minsk,1932,3.767,8.297,6.045,5.207
Historical,Minsk,1933,4.510,8.624,6.490,6.056
Historical,Minsk,1934,4.565,7.626,6.173,5.812
Historical,Minsk,1935,4.547,8.439,6.438,6.114
Historical,Minsk,1936,4.294,8.648,6.565,6.462
Historical,Minsk,1937,4.146,8.150,5.827,6.175
Historical,Minsk,1938,3.570,8.097,6.219,5.974
Historical,Minsk,1939,4.023,8.066,6.385,5.611
Historical,Minsk,1940,3.926,8.168,6.245,5.945
Historical,Minsk,1941,4.493,8.021,6.318,6.496
Historical,Minsk,1942,4.088,7.681,5.899,5.007
Historical,Minsk,1943,5.185,7.904,6.741,5.800
Historical,Minsk,1944,4.997,7.971,6.331,5.975
Historical,Minsk,1945,3.866,7.164,5.485,4.892
Historical,Minsk,1946,4.748,8.120,6.367,6.728
Historical,Minsk,1947,4.405,7.630,5.613,5.395
Historical,Minsk,1948,4.591,8.364,6.346,6.603
Historical,Minsk,1949,3.141,7.941,6.198,6.525
Historical,Minsk,1950,4.460,8.253,6.219,5.967
Historical,Minsk,1951,4.835,7.638,5.730,6.346
Historical,Minsk,1952,4.359,7.829,5.849,5.383
Historical,Minsk,1953,3.563,7.413,6.337,5.470
Historical,Minsk,1954,3.340,7.823,5.924,5.355
Historical,Minsk,1955,4.207,8.158,5.952,6.091
Historical,Minsk,1956,3.777,8.841,6.467,5.730
Historical,Minsk,1957,4.428,8.038,6.300,6.399
Historical,Minsk,1958,4.168,8.037,6.577,7.074
Historical,Minsk,1959,4.099,8.322,6.212,5.809
Historical,Minsk,1960,4.280,7.939,6.533,5.973
Historical,Minsk,1961,4.496,7.946,5.771,6.243
Historical,Minsk,1962,4.455,7.525,6.342,6.399
Historical,Minsk,1963,3.667,8.148,6.348,6.092
Historical,Minsk,1964,3.755,8.112,5.779,5.846
Historical,Minsk,1965,4.120,7.505,5.859,5.986
Historical,Minsk,1966,3.912,8.401,5.908,5.433
Historical,Minsk,1967,4.219,8.077,6.009,6.668
Historical,Minsk,1968,3.828,7.833,6.071,5.558
Historical,Minsk,1969,3.875,8.130,6.372,6.135
Historical,Minsk,1970,4.368,7.516,6.215,5.814
Historical,Minsk,1971,4.588,8.040,6.477,5.677
Historical,Minsk,1972,3.392,7.641,6.397,5.510
Historical,Minsk,1973,4.386,8.285,5.615,5.048
Historical,Minsk,1974,3.332,8.046,6.093,6.559
Historical,Minsk,1975,3.811,7.703,5.353,5.827
Historical,Minsk,1976,4.005,7.670,6.225,5.640
Historical,Minsk,1977,3.345,7.613,5.921,5.350
Historical,Minsk,1978,4.290,8.741,6.692,6.819
Historical,Minsk,1979,3.882,8.345,6.210,5.486
Historical,Minsk,1980,4.612,7.128,5.892,5.588
