experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Minsk,1930,55.502,110.619,83.667,90.584
Historical,Minsk,1931,59.767,100.632,83.726,87.267
Historical,Minsk,1932,61.605,105.890,82.924,95.342
Historical,Minsk,1933,58.619,99.101,82.006,90.934
Historical,Minsk,1934,56.442,105.522,84.367,95.460
Historical,Minsk,1935,60.337,98.584,81.507,91.639
Historical,Minsk,1936,55.686,102.082,84.511,91.743
Historical,Minsk,1937,59.437,103.315,84.435,88.269
Historical,Minsk,1938,62.386,107.470,80.738,88.691
Historical,Minsk,1939,50.017,100.756,78.370,92.250
Historical,Minsk,1940,54.472,106.000,82.706,88.123
Historical,Minsk,1941,45.969,101.898,82.479,87.491
Historical,Minsk,1942,55.134,99.898,84.002,91.204
Historical,Minsk,1943,61.741,94.385,84.063,88.988
Historical,Minsk,1944,53.347,108.373,78.071,90.832
Historical,Minsk,1945,62.300,95.018,78.599,87.662
Historical,Minsk,1946,54.061,103.052,83.897,92.458
Historical,Minsk,1947,54.615,103.723,74.668,86.332
Historical,Minsk,1948,61.831,91.588,79.053,88.299
Historical,Minsk,1949,54.006,103.258,82.198,91.657
Historical,Minsk,1950,51.023,101.389,80.353,89.542
Historical,Minsk,1951,67.232,100.671,79.003,87.349
Historical,Minsk,1952,57.470,100.212,78.953,85.732
Historical,Minsk,1953,54.990,96.202,80.104,84.699
Historical,Minsk,1954,47.012,97.584,79.986,88.527
Historical,Minsk,1955,43.418,100.124,79.291,84.749
Historical,Minsk,1956,51.643,94.541,78.086,89.642
Historical,Minsk,1957,48.038,96.682,80.819,84.910
Historical,Minsk,1958,55.094,96.485,78.837,91.840
Historical,Minsk,1959,48.031,102.536,79.538,88.276
Historical,Minsk,1960,51.896,103.524,81.054,86.701
Historical,Minsk,1961,58.403,103.401,80.162,90.929
Historical,Minsk,1962,49.630,95.733,83.471,87.885
Historical,Minsk,1963,63.229,92.466,77.266,88.325
Historical,Minsk,1964,56.224,95.392,77.237,86.175
Historical,Minsk,1965,53.332,96.150,81.034,82.645
Historical,Minsk,1966,52.671,96.779,76.335,88.664
Historical,Minsk,1967,55.207,96.148,79.462,86.459
Historical,Minsk,1968,55.871,102.356,81.038,84.602
Historical,Minsk,1969,57.811,94.537,78.588,89.118
Historical,Minsk,1970,53.081,94.863,75.643,81.471
Historical,Minsk,1971,56.479,95.726,74.996,85.367
Historical,Minsk,1972,62.087,96.722,82.756,91.783
Historical,Minsk,1973,60.742,98.440,77.857,88.442
Historical,Minsk,1974,56.290,94.650,78.401,82.132
Historical,Minsk,1975,58.387,95.426,81.404,89.011
Historical,Minsk,1976,49.245,94.928,75.819,80.729
Historical,Minsk,1977,57.988,91.656,78.689,84.924
Historical,Minsk,1978,58.982,93.308,78.312,84.994
Historical,Minsk,1979,56.292,95.590,75.249,82.587
Historical,Minsk,1980,50.043,95.124,81.449,80.620
Historical,Minsk,1981,61.786,92.041,80.242,87.487
Historical,Minsk,1982,56.913,95.068,74.909,82.924
Historical,Minsk,1983,57.115,97.052,80.209,88.234
Historical,Minsk,1984,45.417,96.489,78.604,87.476
Historical,Minsk,1985,50.307,93.628,80.185,89.905
Historical,Minsk,1986,58.183,99.987,80.024,84.078
Historical,Minsk,1987,61.972,95.315,76.583,88.299
Historical,Minsk,1988,58.842,105.343,82.275,92.085
Historical,Minsk,1989,60.412,100.529,78.359,87.144
Historical,Minsk,1990,65.591,95.228,77.337,82.672
Historical,Minsk,1991,56.664,94.821,82.309,86.203
Historical,Minsk,1992,54.279,93.292,73.183,80.965
Historical,Minsk,1993,62.677,102.827,79.696,89.878
Historical,Minsk,1994,60.054,100.404,83.117,90.849
Historical,Minsk,1995,59.228,95.519,79.329,83.659
Historical,Minsk,1996,53.858,96.226,84.611,90.971
Historical,Minsk,1997,64.842,101.488,84.194,89.714
Historical,Minsk,1998,63.016,98.777,79.495,86.019
Historical,Minsk,1999,66.925,103.099,85.392,91.731
Historical,Minsk,2000,58.656,103.592,84.769,91.274
Historical,Minsk,2001,57.947,100.804,84.965,86.363
Historical,Minsk,2002,64.865,106.004,83.036,90.276
Historical,Minsk,2003,59.131,97.527,84.693,91.255
Historical,Minsk,2004,63.800,99.068,82.198,90.505
Historical,Minsk,2005,55.835,105.175,85.467,93.094
Historical,Minsk,2006,64.003,108.042,83.623,92.268
Historical,Minsk,2007,54.703,103.445,86.191,96.048
Historical,Minsk,2008,62.804,102.177,83.151,92.773
