experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Mogilev,1900,9.892,14.575,12.336,11.167
Historical,Mogilev,1901,9.913,15.878,12.901,12.502
Historical,Mogilev,1902,9.321,14.040,12.098,10.166
Historical,Mogilev,1903,9.263,15.210,11.044,9.564
Historical,Mogilev,1904,9.871,13.939,11.658,11.103
Historical,Mogilev,1905,10.082,14.457,12.066,10.428
Historical,Mogilev,1906,9.153,14.874,12.307,10.487
Historical,Mogilev,1907,9.433,14.680,12.295,11.481
Historical,Mogilev,1908,10.009,15.017,11.821,10.974
Historical,Mogilev,1909,8.562,14.009,11.750,10.514
Historical,Mogilev,1910,10.241,14.234,12.491,11.158
Historical,Mogilev,1911,9.434,14.213,11.891,10.992
Historical,Mogilev,1912,7.669,13.720,10.875,10.531
Historical,Mogilev,1913,9.714,13.278,11.595,10.669
Historical,Mogilev,1914,10.107,14.652,12.179,11.156
Historical,Mogilev,1915,9.896,14.901,12.385,11.491
Historical,Mogilev,1916,10.267,14.601,12.202,10.300
Historical,Mogilev,1917,10.272,14.008,11.757,11.847
Historical,Mogilev,1918,10.279,14.809,12.320,10.677
Historical,Mogilev,1919,10.711,15.567,12.882,12.265
Historical,Mogilev,1920,9.637,14.254,12.124,10.995
Historical,Mogilev,1921,10.381,15.622,12.350,11.379
Historical,Mogilev,1922,8.869,14.883,11.410,10.692
Historical,Mogilev,1923,9.890,15.344,13.426,10.940
Historical,Mogilev,1924,9.339,14.574,12.078,10.644
Historical,Mogilev,1925,9.977,14.854,12.117,11.659
Historical,Mogilev,1926,9.413,16.019,12.173,11.232
Historical,Mogilev,1927,10.546,15.087,12.387,11.184
Historical,Mogilev,1928,10.159,15.389,12.959,11.196
Historical,Mogilev,1929,9.704,15.885,12.468,10.735
Historical,Mogilev,1930,10.323,15.336,12.389,12.079
Historical,Mogilev,1931,10.481,14.789,12.138,11.487
Historical,Mogilev,1932,10.648,14.830,12.066,11.631
Historical,Mogilev,1933,10.934,15.025,12.795,11.956
Historical,Mogilev,1934,9.871,14.484,12.672,10.175
Historical,Mogilev,1935,10.367,14.897,12.830,10.626
Historical,Mogilev,1936,10.644,15.308,12.687,11.437
Historical,Mogilev,1937,10.199,14.332,12.492,10.181
