experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Minsk,1962,29.934,99.993,76.755,94.393
Historical,Minsk,1963,23.807,106.590,71.579,82.289
Historical,Minsk,1964,27.687,125.661,60.744,92.226
Historical,Minsk,1965,21.789,102.855,63.396,67.086
Historical,Minsk,1966,21.437,114.142,72.899,71.087
Historical,Minsk,1967,30.725,112.155,67.978,87.053
Historical,Minsk,1968,25.601,104.933,72.352,80.165
Historical,Minsk,1969,28.465,135.807,68.297,84.183
Historical,Minsk,1970,22.674,117.173,73.912,82.531
Historical,Minsk,1971,17.299,109.682,64.841,81.629
Historical,Minsk,1972,20.419,120.984,63.520,68.682
Historical,Minsk,1973,23.707,110.236,62.597,86.001
Historical,Minsk,1974,34.512,98.373,65.718,99.979
Historical,Minsk,1975,25.148,100.046,58.084,75.360
Historical,Minsk,1976,32.539,105.161,66.073,79.158
Historical,Minsk,1977,21.703,129.560,53.936,76.345
Historical,Minsk,1978,25.480,122.111,67.736,69.564
Historical,Minsk,1979,19.970,105.213,57.868,70.584
Historical,Minsk,1980,35.575,107.164,72.537,82.635
Historical,Minsk,1981,30.116,110.073,65.231,104.060
Historical,Minsk,1982,39.490,106.426,69.484,89.305
Historical,Minsk,1983,33.107,106.340,67.652,74.841
Historical,Minsk,1984,36.189,113.493,70.995,93.056
Historical,Minsk,1985,31.975,109.092,53.364,80.484
Historical,Minsk,1986,35.446,133.637,69.706,80.226
Historical,Minsk,1987,35.547,125.678,74.850,84.925
Historical,Minsk,1988,28.725,103.310,64.065,77.729
Historical,Minsk,1989,26.457,116.335,57.115,94.477
Historical,Minsk,1990,31.915,118.770,73.161,86.071
Historical,Minsk,1991,24.806,112.269,65.940,73.863
Historical,Minsk,1992,30.756,100.303,64.840,65.233
Historical,Minsk,1993,21.010,93.642,59.575,68.043
Historical,Minsk,1994,38.872,94.134,61.746,85.584
Historical,Minsk,1995,35.502,127.479,74.587,87.248
Historical,Minsk,1996,37.619,88.625,58.773,77.857
Historical,Minsk,1997,23.472,126.985,62.826,82.090
Historical,Minsk,1998,34.040,117.570,68.527,93.988
Historical,Minsk,1999,42.991,104.443,63.497,80.382
Historical,Minsk,2000,26.398,123.298,67.158,91.361
Historical,Minsk,2001,29.402,128.715,86.247,87.618
Historical,Minsk,2002,21.747,127.550,63.802,75.466
Historical,Minsk,2003,25.448,126.543,55.565,68.590
Historical,Minsk,2004,19.086,91.591,59.053,82.410
Historical,Minsk,2005,30.107,142.685,70.691,89.642
Historical,Minsk,2006,19.157,117.566,68.095,72.468
Historical,Minsk,2007,18.338,122.645,67.849,67.253
Historical,Minsk,2008,26.902,105.358,60.532,76.924
Historical,Minsk,2009,36.472,102.180,59.880,83.428
Historical,Minsk,2010,26.205,113.392,49.024,79.640
Historical,Minsk,2011,24.128,91.146,59.985,70.081
Historical,Minsk,2012,34.619,115.149,74.119,101.613
Historical,Minsk,2013,18.613,124.636,59.969,78.561
Historical,Minsk,2014,31.967,124.533,56.088,76.951
Historical,Mogilev,1900,27.294,118.684,58.201,73.825
Historical,Mogilev,1901,14.184,108.239,68.947,64.123
Historical,Mogilev,1902,26.588,109.027,60.680,87.307
Historical,Mogilev,1903,23.663,95.488,57.386,72.613
Historical,Mogilev,1904,20.477,127.625,72.182,84.596
Historical,Mogilev,1905,36.042,109.934,71.777,71.176
Historical,Mogilev,1906,19.635,127.932,63.605,72.283
Historical,Mogilev,1907,18.683,114.409,62.265,67.431
Historical,Mogilev,1908,27.667,101.563,66.822,71.534
Historical,Mogilev,1909,19.365,97.575,63.398,71.149
Historical,Mogilev,1910,24.152,103.369,60.867,76.494
Historical,Mogilev,1911,27.343,123.933,63.635,74.931
Historical,Mogilev,1912,15.752,112.147,61.423,63.505
Historical,Mogilev,1913,21.872,105.687,65.426,67.693
Historical,Mogilev,1914,19.502,115.807,65.301,60.793
Historical,Mogilev,1915,28.942,119.865,67.388,78.394
Historical,Mogilev,1916,34.347,115.968,79.723,81.447
Historical,Mogilev,1917,30.903,124.495,74.937,84.201
Historical,Mogilev,1918,33.042,124.788,62.706,67.592
Historical,Mogilev,1919,36.297,113.421,69.238,74.190
Historical,Mogilev,1920,22.501,110.186,63.706,74.754
Historical,Mogilev,1921,30.054,117.803,65.271,69.910
Historical,Mogilev,1922,21.991,137.018,66.160,88.979
Historical,Mogilev,1923,28.329,119.980,70.008,70.625
Historical,Mogilev,1924,15.478,118.558,60.329,68.860
Historical,Mogilev,1925,25.773,106.484,57.000,67.026
Historical,Mogilev,1926,31.071,111.732,72.443,80.952
Historical,Mogilev,1927,31.641,115.125,82.593,85.072
Historical,Mogilev,1928,29.108,105.918,63.127,72.550
Historical,Mogilev,1929,24.429,111.360,65.349,70.345
Historical,Mogilev,1930,29.001,92.572,63.584,74.006
Historical,Mogilev,1931,29.983,104.392,71.546,73.145
Historical,Mogilev,1932,40.192,114.864,68.474,76.615
Historical,Mogilev,1933,22.594,103.771,65.457,66.160
Historical,Mogilev,1934,32.020,111.915,59.623,69.287
Historical,Mogilev,1935,35.063,121.914,63.163,75.749
Historical,Mogilev,1936,29.809,100.721,69.929,69.921
Historical,Mogilev,1937,30.214,117.050,71.799,84.912
