experiment,model,year,region,tas
SSP3-7.0,noresm2_mm,2071,Minsk,1.3723013111969529
SSP3-7.0,noresm2_mm,2071,Mogilev,0.8720893580451229
SSP3-7.0,noresm2_mm,2071,Vitebsk,0.5078305354391911
SSP3-7.0,noresm2_mm,2072,Brest,2.977001476076074
SSP3-7.0,noresm2_mm,2072,Gomel,1.9975534505082635
SSP3-7.0,noresm2_mm,2072,Grodno,2.515446304104227
SSP3-7.0,noresm2_mm,2072,Minsk,1.7204707232384069
SSP3-7.0,noresm2_mm,2072,Mogilev,1.084476152724744
SSP3-7.0,noresm2_mm,2072,Vitebsk,0.7370113995316137
SSP3-7.0,noresm2_mm,2073,Brest,4.113340398206289
SSP3-7.0,noresm2_mm,2073,Gomel,3.1929985302777393
SSP3-7.0,noresm2_mm,2073,Grodno,3.4661912435787494
SSP3-7.0,noresm2_mm,2073,Minsk,2.7397556975101436
SSP3-7.0,noresm2_mm,2073,Mogilev,2.0006445788281364
SSP3-7.0,noresm2_mm,2073,Vitebsk,1.6638988872275295
SSP3-7.0,noresm2_mm,2074,Brest,1.4269975937847497
SSP3-7.0,noresm2_mm,2074,Gomel,0.6660224010935637
SSP3-7.0,noresm2_mm,2074,Grodno,0.7042038361708041
SSP3-7.0,noresm2_mm,2074,Minsk,0.09564664974343519
SSP3-7.0,noresm2_mm,2074,Mogilev,-0.28113327895887696
SSP3-7.0,noresm2_mm,2074,Vitebsk,-0.7480550401504293
SSP3-7.0,noresm2_mm,2075,Brest,2.2897135238955775
SSP3-7.0,noresm2_mm,2075,Gomel,1.5320752342933424
SSP3-7.0,noresm2_mm,2075,Grodno,1.3659266524840965
SSP3-7.0,noresm2_mm,2075,Minsk,0.7810413017788854
SSP3-7.0,noresm2_mm,2075,Mogilev,0.33532301817819243
SSP3-7.0,noresm2_mm,2075,Vitebsk,-0.4600508119395496
SSP3-7.0,noresm2_mm,2076,Brest,2.923017526365519
SSP3-7.0,noresm2_mm,2076,Gomel,1.9482499054503049
SSP3-7.0,noresm2_mm,2076,Grodno,2.5954883044247326
SSP3-7.0,noresm2_mm,2076,Minsk,1.811361467034548
SSP3-7.0,noresm2_mm,2076,Mogilev,1.1812767279448328
SSP3-7.0,noresm2_mm,2076,Vitebsk,1.2550260836253428
SSP3-7.0,noresm2_mm,2077,Brest,2.9964340072057305
SSP3-7.0,noresm2_mm,2077,Gomel,2.26418631554623
SSP3-7.0,noresm2_mm,2077,Grodno,2.408759303147483
SSP3-7.0,noresm2_mm,2077,Minsk,1.7523433331714942
SSP3-7.0,noresm2_mm,2077,Mogilev,1.303385483977234
SSP3-7.0,noresm2_mm,2077,Vitebsk,0.9513033161174299
SSP3-7.0,noresm2_mm,2078,Brest,2.265504394130046
SSP3-7.0,noresm2_mm,2078,Gomel,1.369267390844178
SSP3-7.0,noresm2_mm,2078,Grodno,1.806690712590344
SSP3-7.0,noresm2_mm,2078,Minsk,1.0111684319475631
SSP3-7.0,noresm2_mm,2078,Mogilev,0.3530321839084368
SSP3-7.0,noresm2_mm,2078,Vitebsk,0.14289272594607544
SSP3-7.0,noresm2_mm,2079,Brest,3.041076655672001
SSP3-7.0,noresm2_mm,2079,Gomel,1.8200416640134784
SSP3-7.0,noresm2_mm,2079,Grodno,2.0465731985933666
SSP3-7.0,noresm2_mm,2079,Minsk,1.203741194296499
SSP3-7.0,noresm2_mm,2079,Mogilev,0.585877805474876
SSP3-7.0,noresm2_mm,2079,Vitebsk,0.04048923110351502
SSP3-7.0,noresm2_mm,2080,Brest,2.0744760899147354
SSP3-7.0,noresm2_mm,2080,Gomel,0.7533450721849471
SSP3-7.0,noresm2_mm,2080,Grodno,1.5123009071983333
SSP3-7.0,noresm2_mm,2080,Minsk,0.4354641440552804
SSP3-7.0,noresm2_mm,2080,Mogilev,-0.5741722514990404
SSP3-7.0,noresm2_mm,2080,Vitebsk,-0.8321865566078153
SSP3-7.0,noresm2_mm,2081,Brest,1.5180371142070308
SSP3-7.0,noresm2_mm,2081,Gomel,-0.28807429016960817
SSP3-7.0,noresm2_mm,2081,Grodno,0.9216054307278788
SSP3-7.0,noresm2_mm,2081,Minsk,-0.32200065981484016
SSP3-7.0,noresm2_mm,2081,Mogilev,-1.273101250854053
SSP3-7.0,noresm2_mm,2081,Vitebsk,-1.2123153130109416
SSP3-7.0,noresm2_mm,2082,Brest,1.578183097374857
SSP3-7.0,noresm2_mm,2082,Gomel,0.777905510461602
SSP3-7.0,noresm2_mm,2082,Grodno,0.8667378717392098
SSP3-7.0,noresm2_mm,2082,Minsk,0.13682105814501022
SSP3-7.0,noresm2_mm,2082,Mogilev,-0.3480837097384705
SSP3-7.0,noresm2_mm,2082,Vitebsk,-0.863050006278883
SSP3-7.0,noresm2_mm,2083,Brest,4.2450562361789945
SSP3-7.0,noresm2_mm,2083,Gomel,3.4358889345097796
SSP3-7.0,noresm2_mm,2083,Grodno,3.66783416030648
SSP3-7.0,noresm2_mm,2083,Minsk,3.0214658063279867
SSP3-7.0,noresm2_mm,2083,Mogilev,2.4857357932423443
SSP3-7.0,noresm2_mm,2083,Vitebsk,2.206721739425575
SSP3-7.0,noresm2_mm,2084,Brest,3.9652810199974304
SSP3-7.0,noresm2_mm,2084,Gomel,3.2504519992715344
SSP3-7.0,noresm2_mm,2084,Grodno,3.174483553058793
SSP3-7.0,noresm2_mm,2084,Minsk,2.557925514669745
SSP3-7.0,noresm2_mm,2084,Mogilev,2.0753873587017435
SSP3-7.0,noresm2_mm,2084,Vitebsk,1.3594732172495454
SSP3-7.0,noresm2_mm,2085,Brest,2.96031965807103
SSP3-7.0,noresm2_mm,2085,Gomel,1.8827650635330984
SSP3-7.0,noresm2_mm,2085,Grodno,2.3493408171200256
SSP3-7.0,noresm2_mm,2085,Minsk,1.548502476241775
SSP3-7.0,noresm2_mm,2085,Mogilev,1.0048312485169009
SSP3-7.0,noresm2_mm,2085,Vitebsk,0.7071458124142663
SSP3-7.0,noresm2_mm,2086,Brest,5.547197135702139
SSP3-7.0,noresm2_mm,2086,Gomel,4.7035810434957614
SSP3-7.0,noresm2_mm,2086,Grodno,4.7121935459436575
SSP3-7.0,noresm2_mm,2086,Minsk,3.977346679388873
SSP3-7.0,noresm2_mm,2086,Mogilev,3.484578282804315
SSP3-7.0,noresm2_mm,2086,Vitebsk,2.8068822766801635
SSP3-7.0,noresm2_mm,2087,Brest,1.8652410028881912
SSP3-7.0,noresm2_mm,2087,Gomel,0.37932916371994313
SSP3-7.0,noresm2_mm,2087,Grodno,1.39228203370668
SSP3-7.0,noresm2_mm,2087,Minsk,0.4080590039483738
SSP3-7.0,noresm2_mm,2087,Mogilev,-0.5122670747916948
SSP3-7.0,noresm2_mm,2087,Vitebsk,-0.31137636514182976
SSP3-7.0,noresm2_mm,2088,Brest,4.069821619713842
SSP3-7.0,noresm2_mm,2088,Gomel,3.453209481435119
SSP3-7.0,noresm2_mm,2088,Grodno,3.5467426166748686
SSP3-7.0,noresm2_mm,2088,Minsk,2.9517037005762914
SSP3-7.0,noresm2_mm,2088,Mogilev,2.586527178741746
SSP3-7.0,noresm2_mm,2088,Vitebsk,2.123119525515397
SSP3-7.0,noresm2_mm,2089,Brest,4.275638299608161
SSP3-7.0,noresm2_mm,2089,Gomel,3.6430281936086057
SSP3-7.0,noresm2_mm,2089,Grodno,3.7844933956441706
SSP3-7.0,noresm2_mm,2089,Minsk,3.1946415378154667
SSP3-7.0,noresm2_mm,2089,Mogilev,2.7447512951545563
SSP3-7.0,noresm2_mm,2089,Vitebsk,2.4127071472019224
SSP3-7.0,noresm2_mm,2090,Brest,4.570621119731939
SSP3-7.0,noresm2_mm,2090,Gomel,3.7061681381871328
SSP3-7.0,noresm2_mm,2090,Grodno,4.069683616741158
SSP3-7.0,noresm2_mm,2090,Minsk,3.3915804198879864
SSP3-7.0,noresm2_mm,2090,Mogilev,2.7596699086970653
SSP3-7.0,noresm2_mm,2090,Vitebsk,2.4510912759674865
SSP3-7.0,noresm2_mm,2091,Brest,2.2394597575926176
SSP3-7.0,noresm2_mm,2091,Gomel,1.1863780561658999
SSP3-7.0,noresm2_mm,2091,Grodno,1.1643963730935922
SSP3-7.0,noresm2_mm,2091,Minsk,0.4186671268064246
SSP3-7.0,noresm2_mm,2091,Mogilev,-0.13500054029196407
SSP3-7.0,noresm2_mm,2091,Vitebsk,-0.6457971212492514
SSP3-7.0,noresm2_mm,2092,Brest,3.662950976146791
SSP3-7.0,noresm2_mm,2092,Gomel,2.6779196124048776
SSP3-7.0,noresm2_mm,2092,Grodno,3.258130300416452
SSP3-7.0,noresm2_mm,2092,Minsk,2.453800881270641
SSP3-7.0,noresm2_mm,2092,Mogilev,1.860636416062958
SSP3-7.0,noresm2_mm,2092,Vitebsk,1.785873561095256
SSP3-7.0,noresm2_mm,2093,Brest,2.7191769282476774
SSP3-7.0,noresm2_mm,2093,Gomel,2.2738030358084793
SSP3-7.0,noresm2_mm,2093,Grodno,2.285754881721035
SSP3-7.0,noresm2_mm,2093,Minsk,1.6978183238623403
SSP3-7.0,noresm2_mm,2093,Mogilev,1.5370021744101854
SSP3-7.0,noresm2_mm,2093,Vitebsk,1.123704264695528
SSP3-7.0,noresm2_mm,2094,Brest,2.3665778376621494
SSP3-7.0,noresm2_mm,2094,Gomel,1.6933034077648976
SSP3-7.0,noresm2_mm,2094,Grodno,1.810800335253949
SSP3-7.0,noresm2_mm,2094,Minsk,1.257377916341953
SSP3-7.0,noresm2_mm,2094,Mogilev,0.6422829589750215
SSP3-7.0,noresm2_mm,2094,Vitebsk,0.3860352314244169
SSP3-7.0,noresm2_mm,2095,Brest,4.979090519825685
SSP3-7.0,noresm2_mm,2095,Gomel,3.743324174236152
SSP3-7.0,noresm2_mm,2095,Grodno,4.449179729527906
SSP3-7.0,noresm2_mm,2095,Minsk,3.621438273840582
SSP3-7.0,noresm2_mm,2095,Mogilev,2.8562640889900597
SSP3-7.0,noresm2_mm,2095,Vitebsk,2.801050376750424
SSP3-7.0,noresm2_mm,2096,Brest,4.67941096207068
SSP3-7.0,noresm2_mm,2096,Gomel,4.022329109982134
SSP3-7.0,noresm2_mm,2096,Grodno,4.145484066899561
SSP3-7.0,noresm2_mm,2096,Minsk,3.525291332243948
SSP3-7.0,noresm2_mm,2096,Mogilev,3.22393086819693
SSP3-7.0,noresm2_mm,2096,Vitebsk,2.7521568503082503
SSP3-7.0,noresm2_mm,2097,Brest,3.000484024502959
SSP3-7.0,noresm2_mm,2097,Gomel,2.463871313116311
SSP3-7.0,noresm2_mm,2097,Grodno,2.3709507997171784
SSP3-7.0,noresm2_mm,2097,Minsk,1.858860450797651
SSP3-7.0,noresm2_mm,2097,Mogilev,1.4782339889672542
SSP3-7.0,noresm2_mm,2097,Vitebsk,1.071990959912918
SSP3-7.0,noresm2_mm,2098,Brest,1.7580612195982426
SSP3-7.0,noresm2_mm,2098,Gomel,0.5148149083878535
SSP3-7.0,noresm2_mm,2098,Grodno,0.9447557281392125
SSP3-7.0,noresm2_mm,2098,Minsk,0.18915283860077628
SSP3-7.0,noresm2_mm,2098,Mogilev,-0.5062252891013302
SSP3-7.0,noresm2_mm,2098,Vitebsk,-0.5801088508198158
SSP3-7.0,taiesm1,2015,Brest,3.231264182089761
SSP3-7.0,taiesm1,2015,Gomel,2.7029413067219323
SSP3-7.0,taiesm1,2015,Grodno,2.5262192408204123
SSP3-7.0,taiesm1,2015,Minsk,1.8819971777932434
SSP3-7.0,taiesm1,2015,Mogilev,1.4944745714779033
SSP3-7.0,taiesm1,2015,Vitebsk,0.591362703704767
SSP3-7.0,taiesm1,2016,Brest,1.6874418432665559
SSP3-7.0,taiesm1,2016,Gomel,0.17800880842886502
SSP3-7.0,taiesm1,2016,Grodno,0.6932706202545416
SSP3-7.0,taiesm1,2016,Minsk,-0.4812262793973981
SSP3-7.0,taiesm1,2016,Mogilev,-1.6703629409114598
SSP3-7.0,taiesm1,2016,Vitebsk,-2.0029763934189386
SSP3-7.0,taiesm1,2017,Brest,2.5954939155116215
SSP3-7.0,taiesm1,2017,Gomel,2.003361789658044
SSP3-7.0,taiesm1,2017,Grodno,1.5578840984400903
SSP3-7.0,taiesm1,2017,Minsk,0.743436141013725
SSP3-7.0,taiesm1,2017,Mogilev,0.2553404864572214
SSP3-7.0,taiesm1,2017,Vitebsk,-0.8521608399733078
SSP3-7.0,taiesm1,2018,Brest,2.478243329076685
SSP3-7.0,taiesm1,2018,Gomel,0.884142066722544
SSP3-7.0,taiesm1,2018,Grodno,2.0211163582167746
SSP3-7.0,taiesm1,2018,Minsk,0.774235152192114
SSP3-7.0,taiesm1,2018,Mogilev,-0.44693241290659513
SSP3-7.0,taiesm1,2018,Vitebsk,-0.67643729778952
SSP3-7.0,taiesm1,2019,Brest,1.029208545013564
SSP3-7.0,taiesm1,2019,Gomel,0.2652864772182912
SSP3-7.0,taiesm1,2019,Grodno,0.39234087936104967
SSP3-7.0,taiesm1,2019,Minsk,-0.5040387410709006
SSP3-7.0,taiesm1,2019,Mogilev,-0.857132463762298
SSP3-7.0,taiesm1,2019,Vitebsk,-1.8411043259616493
SSP3-7.0,taiesm1,2020,Brest,2.639730051318943
SSP3-7.0,taiesm1,2020,Gomel,2.2405243176462912
SSP3-7.0,taiesm1,2020,Grodno,1.6842091791612783
SSP3-7.0,taiesm1,2020,Minsk,0.9193407092030589
SSP3-7.0,taiesm1,2020,Mogilev,0.5766019514141091
SSP3-7.0,taiesm1,2020,Vitebsk,-0.8610440516559353
SSP3-7.0,taiesm1,2021,Brest,2.5122390054568084
SSP3-7.0,taiesm1,2021,Gomel,1.651052065446826
SSP3-7.0,taiesm1,2021,Grodno,1.8880683959791718
SSP3-7.0,taiesm1,2021,Minsk,1.0364685546119496
SSP3-7.0,taiesm1,2021,Mogilev,0.60027680134955
SSP3-7.0,taiesm1,2021,Vitebsk,0.02583786826292011
SSP3-7.0,taiesm1,2022,Brest,3.6597021945997943
SSP3-7.0,taiesm1,2022,Gomel,3.267329427779553
SSP3-7.0,taiesm1,2022,Grodno,3.2595364260046527
SSP3-7.0,taiesm1,2022,Minsk,2.8187066082394376
SSP3-7.0,taiesm1,2022,Mogilev,2.5668373019185338
SSP3-7.0,taiesm1,2022,Vitebsk,2.0234073059684925
SSP3-7.0,taiesm1,2023,Brest,-1.5784813178613288
SSP3-7.0,taiesm1,2023,Gomel,-3.0837034820222913
SSP3-7.0,taiesm1,2023,Grodno,-2.6964337195795376
SSP3-7.0,taiesm1,2023,Minsk,-3.894454192820866
SSP3-7.0,taiesm1,2023,Mogilev,-4.807000187854866
SSP3-7.0,taiesm1,2023,Vitebsk,-6.500559059436101
SSP3-7.0,taiesm1,2024,Brest,1.7583737681670863
SSP3-7.0,taiesm1,2024,Gomel,0.2504719044641491
SSP3-7.0,taiesm1,2024,Grodno,1.0725271190660775
SSP3-7.0,taiesm1,2024,Minsk,-0.16956108381765206
SSP3-7.0,taiesm1,2024,Mogilev,-1.5249093184142741
SSP3-7.0,taiesm1,2024,Vitebsk,-1.7850595418109012
SSP3-7.0,taiesm1,2025,Brest,-1.139227719426531
SSP3-7.0,taiesm1,2025,Gomel,-3.170748228437135
SSP3-7.0,taiesm1,2025,Grodno,-2.251146795615106
SSP3-7.0,taiesm1,2025,Minsk,-3.904410042285916
SSP3-7.0,taiesm1,2025,Mogilev,-5.273538853195322
SSP3-7.0,taiesm1,2025,Vitebsk,-5.702283890450758
SSP3-7.0,taiesm1,2026,Brest,0.11486243321247097
SSP3-7.0,taiesm1,2026,Gomel,-1.3450005285959428
SSP3-7.0,taiesm1,2026,Grodno,-0.1972139646570526
SSP3-7.0,taiesm1,2026,Minsk,-1.4463679490293322
SSP3-7.0,taiesm1,2026,Mogilev,-2.2426115232481396
SSP3-7.0,taiesm1,2026,Vitebsk,-2.3397069017996026
SSP3-7.0,taiesm1,2027,Brest,1.166300019864995
SSP3-7.0,taiesm1,2027,Gomel,0.8764196166108251
SSP3-7.0,taiesm1,2027,Grodno,0.6565120682849988
SSP3-7.0,taiesm1,2027,Minsk,0.037474406468723596
SSP3-7.0,taiesm1,2027,Mogilev,0.05635754483783423
SSP3-7.0,taiesm1,2027,Vitebsk,-0.8430591374660226
SSP3-7.0,taiesm1,2028,Brest,3.7954664090435863
SSP3-7.0,taiesm1,2028,Gomel,2.7797866623776373
SSP3-7.0,taiesm1,2028,Grodno,3.6366160520850896
SSP3-7.0,taiesm1,2028,Minsk,2.69882507926149
SSP3-7.0,taiesm1,2028,Mogilev,2.0720032022775863
SSP3-7.0,taiesm1,2028,Vitebsk,1.9308727061525164
SSP3-7.0,taiesm1,2029,Brest,2.331268544744549
SSP3-7.0,taiesm1,2029,Gomel,1.2431253056926195
SSP3-7.0,taiesm1,2029,Grodno,1.8213903098510418
SSP3-7.0,taiesm1,2029,Minsk,0.7908896783029457
SSP3-7.0,taiesm1,2029,Mogilev,-0.13476093108225254
SSP3-7.0,taiesm1,2029,Vitebsk,-0.715612670223374
SSP3-7.0,taiesm1,2030,Brest,4.180321081154401
SSP3-7.0,taiesm1,2030,Gomel,3.4466054289619628
SSP3-7.0,taiesm1,2030,Grodno,4.0492324708289384
SSP3-7.0,taiesm1,2030,Minsk,3.3209088143774523
SSP3-7.0,taiesm1,2030,Mogilev,2.862602844936296
SSP3-7.0,taiesm1,2030,Vitebsk,2.9468285551055833
SSP3-7.0,taiesm1,2031,Brest,3.313789147472491
SSP3-7.0,taiesm1,2031,Gomel,2.540580338751972
SSP3-7.0,taiesm1,2031,Grodno,2.501189177790762
SSP3-7.0,taiesm1,2031,Minsk,1.813314470765314
SSP3-7.0,taiesm1,2031,Mogilev,1.2996718694720808
SSP3-7.0,taiesm1,2031,Vitebsk,0.6923396274223143
SSP3-7.0,taiesm1,2032,Brest,-0.8137742044647592
SSP3-7.0,taiesm1,2032,Gomel,-2.0888908177535415
SSP3-7.0,taiesm1,2032,Grodno,-1.6507484198847413
SSP3-7.0,taiesm1,2032,Minsk,-2.726232767519818
SSP3-7.0,taiesm1,2032,Mogilev,-3.7311625036895304
SSP3-7.0,taiesm1,2032,Vitebsk,-4.396303859292732
SSP3-7.0,taiesm1,2033,Brest,4.1695059141032536
SSP3-7.0,taiesm1,2033,Gomel,3.740501799380123
SSP3-7.0,taiesm1,2033,Grodno,3.8690001706589476
SSP3-7.0,taiesm1,2033,Minsk,3.3452023113720766
SSP3-7.0,taiesm1,2033,Mogilev,3.0874221761179546
SSP3-7.0,taiesm1,2033,Vitebsk,2.748248396777119
SSP3-7.0,taiesm1,2034,Brest,2.1605618062843215
SSP3-7.0,taiesm1,2034,Gomel,1.1418039080954434
SSP3-7.0,taiesm1,2034,Grodno,1.9591490995224212
SSP3-7.0,taiesm1,2034,Minsk,1.058871079809003
SSP3-7.0,taiesm1,2034,Mogilev,0.476297581290138
SSP3-7.0,taiesm1,2034,Vitebsk,0.6614420800865771
SSP3-7.0,taiesm1,2035,Brest,4.270555905257561
SSP3-7.0,taiesm1,2035,Gomel,3.553928662087216
SSP3-7.0,taiesm1,2035,Grodno,4.14187627468629
SSP3-7.0,taiesm1,2035,Minsk,3.4323925575732503
SSP3-7.0,taiesm1,2035,Mogilev,2.9179873814124804
SSP3-7.0,taiesm1,2035,Vitebsk,2.8963313480228554
SSP3-7.0,taiesm1,2036,Brest,1.5367442237189755
SSP3-7.0,taiesm1,2036,Gomel,0.17136822303098298
SSP3-7.0,taiesm1,2036,Grodno,0.9862018547879745
SSP3-7.0,taiesm1,2036,Minsk,-0.07501268207205793
SSP3-7.0,taiesm1,2036,Mogilev,-1.3288611090142672
SSP3-7.0,taiesm1,2036,Vitebsk,-1.3529940228579878
SSP3-7.0,taiesm1,2037,Brest,0.7795392105626255
SSP3-7.0,taiesm1,2037,Gomel,-0.36409636742236245
SSP3-7.0,taiesm1,2037,Grodno,0.03487432103740164
SSP3-7.0,taiesm1,2037,Minsk,-1.0296858842424637
SSP3-7.0,taiesm1,2037,Mogilev,-1.5832519864198693
SSP3-7.0,taiesm1,2037,Vitebsk,-2.455134089553189
SSP3-7.0,taiesm1,2038,Brest,2.87338886729825
SSP3-7.0,taiesm1,2038,Gomel,1.9765224722562147
SSP3-7.0,taiesm1,2038,Grodno,2.1236920044081686
SSP3-7.0,taiesm1,2038,Minsk,1.2865992446939376
SSP3-7.0,taiesm1,2038,Mogilev,0.5503760067267361
SSP3-7.0,taiesm1,2038,Vitebsk,-0.34276949973679877
SSP3-7.0,taiesm1,2039,Brest,3.679045816948904
SSP3-7.0,taiesm1,2039,Gomel,3.3372655362756602
SSP3-7.0,taiesm1,2039,Grodno,3.4646301031521767
SSP3-7.0,taiesm1,2039,Minsk,2.812434094788826
SSP3-7.0,taiesm1,2039,Mogilev,2.6039428182127833
SSP3-7.0,taiesm1,2039,Vitebsk,2.0841142074998786
SSP3-7.0,taiesm1,2040,Brest,2.8925081755176327
SSP3-7.0,taiesm1,2040,Gomel,2.2774744068140746
SSP3-7.0,taiesm1,2040,Grodno,2.353618875665995
SSP3-7.0,taiesm1,2040,Minsk,1.6589066744183742
SSP3-7.0,taiesm1,2040,Mogilev,1.1584295319908953
SSP3-7.0,taiesm1,2040,Vitebsk,0.73785726257563
SSP3-7.0,taiesm1,2041,Brest,4.935073741000052
SSP3-7.0,taiesm1,2041,Gomel,4.178687217036305
SSP3-7.0,taiesm1,2041,Grodno,4.4104334767995645
SSP3-7.0,taiesm1,2041,Minsk,3.729558067877231
SSP3-7.0,taiesm1,2041,Mogilev,3.308037585462386
SSP3-7.0,taiesm1,2041,Vitebsk,2.852089117384179
SSP3-7.0,taiesm1,2042,Brest,4.621703381677329
SSP3-7.0,taiesm1,2042,Gomel,3.8738309554034007
SSP3-7.0,taiesm1,2042,Grodno,4.085523808726751
SSP3-7.0,taiesm1,2042,Minsk,3.357680354077743
SSP3-7.0,taiesm1,2042,Mogilev,2.820794379446161
SSP3-7.0,taiesm1,2042,Vitebsk,2.301737679608948
SSP3-7.0,taiesm1,2043,Brest,1.9347907361409884
SSP3-7.0,taiesm1,2043,Gomel,1.3040617040516558
SSP3-7.0,taiesm1,2043,Grodno,1.5216394481419127
SSP3-7.0,taiesm1,2043,Minsk,0.9271815410081052
SSP3-7.0,taiesm1,2043,Mogilev,0.37863232398173147
SSP3-7.0,taiesm1,2043,Vitebsk,0.25439358771057535
SSP3-7.0,taiesm1,2044,Brest,3.772504886657344
SSP3-7.0,taiesm1,2044,Gomel,3.1550786757557767
SSP3-7.0,taiesm1,2044,Grodno,3.467761142604476
SSP3-7.0,taiesm1,2044,Minsk,2.6122118302147452
SSP3-7.0,taiesm1,2044,Mogilev,2.1749198443389313
SSP3-7.0,taiesm1,2044,Vitebsk,1.8746464371631042
SSP3-7.0,taiesm1,2045,Brest,4.448380567057565
SSP3-7.0,taiesm1,2045,Gomel,4.072207989638078
SSP3-7.0,taiesm1,2045,Grodno,3.7562738487963014
SSP3-7.0,taiesm1,2045,Minsk,3.196703459083493
SSP3-7.0,taiesm1,2045,Mogilev,3.0102397261321183
SSP3-7.0,taiesm1,2045,Vitebsk,2.146322716682488
SSP3-7.0,taiesm1,2046,Brest,2.6203911517194776
SSP3-7.0,taiesm1,2046,Gomel,1.391033927451294
SSP3-7.0,taiesm1,2046,Grodno,1.761423543673626
SSP3-7.0,taiesm1,2046,Minsk,0.7200072253672857
SSP3-7.0,taiesm1,2046,Mogilev,-0.027984335261335803
SSP3-7.0,taiesm1,2046,Vitebsk,-0.8115613028866623
SSP3-7.0,taiesm1,2047,Brest,2.7661124666375674
SSP3-7.0,taiesm1,2047,Gomel,1.6634921987280746
SSP3-7.0,taiesm1,2047,Grodno,2.4171773407000825
SSP3-7.0,taiesm1,2047,Minsk,1.3132227949323914
SSP3-7.0,taiesm1,2047,Mogilev,0.6744337899564313
SSP3-7.0,taiesm1,2047,Vitebsk,0.530129188499552
SSP3-7.0,taiesm1,2048,Brest,3.107135054336464
SSP3-7.0,taiesm1,2048,Gomel,2.3021496324320383
SSP3-7.0,taiesm1,2048,Grodno,2.7127379003308842
SSP3-7.0,taiesm1,2048,Minsk,1.9306752325714447
SSP3-7.0,taiesm1,2048,Mogilev,1.2665948069231026
SSP3-7.0,taiesm1,2048,Vitebsk,0.8511481852028024
SSP3-7.0,taiesm1,2049,Brest,5.345156487977372
SSP3-7.0,taiesm1,2049,Gomel,4.559176997852646
SSP3-7.0,taiesm1,2049,Grodno,5.131858291714135
SSP3-7.0,taiesm1,2049,Minsk,4.317484073042008
SSP3-7.0,taiesm1,2049,Mogilev,3.8149210777499802
SSP3-7.0,taiesm1,2049,Vitebsk,3.596756550721162
SSP3-7.0,taiesm1,2050,Brest,3.862735559348885
SSP3-7.0,taiesm1,2050,Gomel,3.246578543749964
SSP3-7.0,taiesm1,2050,Grodno,3.327615261819818
SSP3-7.0,taiesm1,2050,Minsk,2.505407299447033
SSP3-7.0,taiesm1,2050,Mogilev,2.1577121975097895
SSP3-7.0,taiesm1,2050,Vitebsk,1.5343098597930596
SSP3-7.0,taiesm1,2051,Brest,3.2230775699706844
SSP3-7.0,taiesm1,2051,Gomel,2.1420788319946458
SSP3-7.0,taiesm1,2051,Grodno,2.523355270366168
SSP3-7.0,taiesm1,2051,Minsk,1.5234183123666092
SSP3-7.0,taiesm1,2051,Mogilev,0.7809466344073097
SSP3-7.0,taiesm1,2051,Vitebsk,0.19735851610409
SSP3-7.0,taiesm1,2052,Brest,4.2950029471787206
SSP3-7.0,taiesm1,2052,Gomel,3.3399622753782676
SSP3-7.0,taiesm1,2052,Grodno,3.6607021804548094
SSP3-7.0,taiesm1,2052,Minsk,2.7615566110640506
SSP3-7.0,taiesm1,2052,Mogilev,2.094934890360851
SSP3-7.0,taiesm1,2052,Vitebsk,1.4461546662033058
SSP3-7.0,taiesm1,2053,Brest,4.478195966265689
SSP3-7.0,taiesm1,2053,Gomel,3.658317222955749
SSP3-7.0,taiesm1,2053,Grodno,4.075403021388968
SSP3-7.0,taiesm1,2053,Minsk,3.36807715779596
SSP3-7.0,taiesm1,2053,Mogilev,2.885707583881076
SSP3-7.0,taiesm1,2053,Vitebsk,2.466529235103206
SSP3-7.0,taiesm1,2054,Brest,2.6728371257831434
SSP3-7.0,taiesm1,2054,Gomel,1.1525212287962654
SSP3-7.0,taiesm1,2054,Grodno,2.0808945103103236
SSP3-7.0,taiesm1,2054,Minsk,1.025897384361761
SSP3-7.0,taiesm1,2054,Mogilev,-0.014527866009835504
SSP3-7.0,taiesm1,2054,Vitebsk,-0.25392417681451757
SSP3-7.0,taiesm1,2055,Brest,6.210145587146594
SSP3-7.0,taiesm1,2055,Gomel,5.4128427936351
SSP3-7.0,taiesm1,2055,Grodno,5.854924797810533
SSP3-7.0,taiesm1,2055,Minsk,5.121207436258647
SSP3-7.0,taiesm1,2055,Mogilev,4.6147520962635475
SSP3-7.0,taiesm1,2055,Vitebsk,4.301126070177243
SSP3-7.0,taiesm1,2056,Brest,6.056818228683265
SSP3-7.0,taiesm1,2056,Gomel,5.6838168019394
SSP3-7.0,taiesm1,2056,Grodno,5.621458602601655
SSP3-7.0,taiesm1,2056,Minsk,5.152687478355042
SSP3-7.0,taiesm1,2056,Mogilev,4.991549313024195
SSP3-7.0,taiesm1,2056,Vitebsk,4.550439746291053
SSP3-7.0,taiesm1,2057,Brest,4.937565676337945
SSP3-7.0,taiesm1,2057,Gomel,4.5053418293550545
SSP3-7.0,taiesm1,2057,Grodno,4.667007029584284
SSP3-7.0,taiesm1,2057,Minsk,4.157590287365872
SSP3-7.0,taiesm1,2057,Mogilev,3.866743257218806
SSP3-7.0,taiesm1,2057,Vitebsk,3.5275645116762435
SSP3-7.0,taiesm1,2058,Brest,5.903340661302032
SSP3-7.0,taiesm1,2058,Gomel,5.303382536905621
