experiment,region,year,pr_10,pr_90,pr_50,pr_corr
Historical,Grodno,1943,91.459,269.891,194.981,230.193
Historical,Grodno,1944,93.261,270.595,188.968,252.958
Historical,Grodno,1945,102.490,319.222,222.827,265.931
Historical,Grodno,1946,72.700,300.725,201.324,235.771
Historical,Grodno,1947,106.417,290.810,173.820,237.776
Historical,Grodno,1948,86.394,321.160,220.453,221.433
Historical,Grodno,1949,109.324,307.719,194.130,236.230
Historical,Grodno,1950,112.674,295.684,198.509,234.542
Historical,Grodno,1951,78.665,292.995,181.530,216.823
Historical,Grodno,1952,97.187,258.569,192.610,219.563
Historical,Grodno,1953,65.366,261.899,201.157,228.788
Historical,Grodno,1954,88.363,310.341,190.651,221.211
Historical,Grodno,1955,99.624,243.737,166.331,210.583
Historical,Grodno,1956,82.987,327.167,153.704,274.821
Historical,Grodno,1957,86.085,259.332,168.046,219.087
Historical,Grodno,1958,73.836,278.445,217.039,220.097
Historical,Grodno,1959,128.930,286.173,194.878,230.205
Historical,Grodno,1960,78.312,295.359,205.113,247.352
Historical,Grodno,1961,99.965,293.970,183.094,233.319
Historical,Grodno,1962,101.427,296.978,218.897,245.718
Historical,Grodno,1963,94.564,302.700,205.770,215.303
Historical,Grodno,1964,95.299,280.811,213.091,203.641
Historical,Grodno,1965,81.047,279.354,199.841,216.274
Historical,Grodno,1966,92.099,304.380,183.260,225.048
Historical,Grodno,1967,96.454,279.970,190.707,234.036
Historical,Grodno,1968,91.490,276.000,194.157,222.428
Historical,Grodno,1969,87.296,290.417,201.261,235.101
Historical,Grodno,1970,98.889,303.820,210.799,261.456
Historical,Grodno,1971,91.036,243.346,193.756,205.858
Historical,Grodno,1972,93.804,299.354,165.772,241.624
Historical,Grodno,1973,120.338,294.345,205.809,222.971
Historical,Grodno,1974,92.973,276.412,168.501,235.473
Historical,Grodno,1975,76.478,266.791,180.281,230.467
Historical,Grodno,1976,115.619,283.967,183.297,217.741
Historical,Grodno,1977,90.072,276.409,205.441,260.395
Historical,Grodno,1978,64.643,272.259,194.769,223.759
Historical,Grodno,1979,81.689,285.181,194.997,207.381
Historical,Grodno,1980,100.324,264.900,190.591,229.316
Historical,Grodno,1981,120.764,257.914,176.616,221.372
Historical,Grodno,1982,109.002,269.786,175.966,223.708
Historical,Grodno,1983,91.768,254.207,199.924,227.194
Historical,Grodno,1984,104.156,279.835,188.770,233.297
Historical,Grodno,1985,96.820,245.365,184.291,218.107
Historical,Grodno,1986,95.393,278.303,185.647,261.075
Historical,Grodno,1987,94.648,294.802,215.831,258.469
Historical,Grodno,1988,107.211,293.388,193.099,236.751
Historical,Grodno,1989,95.079,338.186,199.549,261.182
Historical,Grodno,1990,105.620,299.781,196.227,260.909
Historical,Grodno,1991,74.288,252.479,183.045,238.943
Historical,Grodno,1992,120.206,267.018,185.571,237.523
Historical,Grodno,1993,79.424,271.606,205.697,243.501
Historical,Grodno,1994,97.328,268.627,193.830,222.669
Historical,Grodno,1995,75.921,267.023,187.291,212.318
Historical,Grodno,1996,96.785,242.579,177.680,202.818
Historical,Grodno,1997,79.987,270.175,196.285,225.340
Historical,Grodno,1998,119.446,286.745,204.444,254.612
Historical,Grodno,1999,98.974,264.614,177.284,238.667
Historical,Grodno,2000,97.021,294.975,209.123,267.352
Historical,Grodno,2001,94.483,312.056,235.618,263.230
Historical,Grodno,2002,97.606,284.826,173.218,212.309
Historical,Grodno,2003,72.967,274.410,175.348,246.040
Historical,Grodno,2004,105.808,296.900,175.197,235.009
Historical,Grodno,2005,104.672,265.855,193.209,233.020
Historical,Grodno,2006,82.395,267.164,158.093,217.546
Historical,Grodno,2007,93.172,292.365,202.071,258.195
Historical,Grodno,2008,101.457,318.303,164.995,232.354
Historical,Grodno,2009,88.958,284.999,195.340,249.772
Historical,Grodno,2010,73.522,263.762,162.089,208.943
Historical,Grodno,2011,85.409,300.840,172.959,261.045
Historical,Grodno,2012,83.290,296.585,195.013,228.205
Historical,Grodno,2013,84.619,299.274,185.621,209.539
Historical,Grodno,2014,80.699,317.475,175.428,244.395
Historical,Minsk,1900,90.812,323.545,190.685,221.001
Historical,Minsk,1901,69.426,288.034,208.326,202.942
Historical,Minsk,1902,90.514,294.107,213.454,225.625
Historical,Minsk,1903,68.318,293.611,203.921,236.264
Historical,Minsk,1904,95.707,366.365,187.756,275.610
Historical,Minsk,1905,117.125,283.374,220.203,242.617
Historical,Minsk,1906,71.266,313.032,200.370,265.866
Historical,Minsk,1907,76.862,325.887,164.346,261.373
Historical,Minsk,1908,83.641,310.027,190.758,232.463
Historical,Minsk,1909,81.826,304.314,199.048,257.157
Historical,Minsk,1910,77.667,298.176,176.368,232.845
Historical,Minsk,1911,91.643,336.528,184.840,226.494
Historical,Minsk,1912,72.364,313.807,178.631,228.098
Historical,Minsk,1913,87.396,282.703,212.135,219.958
Historical,Minsk,1914,83.496,270.610,187.571,232.587
Historical,Minsk,1915,95.493,246.726,192.461,238.021
Historical,Minsk,1916,90.155,321.776,192.635,243.086
Historical,Minsk,1917,107.898,286.665,214.329,256.947
Historical,Minsk,1918,93.519,369.275,186.372,234.333
Historical,Minsk,1919,80.464,319.258,198.634,250.179
Historical,Minsk,1920,80.112,294.002,210.285,254.340
Historical,Minsk,1921,113.759,276.484,206.162,258.400
Historical,Minsk,1922,126.424,306.143,217.109,237.357
Historical,Minsk,1923,110.759,281.909,206.463,234.730
Historical,Minsk,1924,70.992,271.034,178.211,197.969
Historical,Minsk,1925,87.250,295.602,174.527,211.453
Historical,Minsk,1926,97.102,303.370,206.355,269.262
Historical,Minsk,1927,116.522,294.125,208.010,230.949
Historical,Minsk,1928,92.394,284.658,199.562,229.835
Historical,Minsk,1929,96.113,292.904,218.358,226.222
Historical,Minsk,1930,114.157,261.346,185.546,226.505
Historical,Minsk,1931,75.992,263.812,192.345,224.284
Historical,Minsk,1932,108.016,290.548,191.152,274.410
Historical,Minsk,1933,77.865,278.161,194.778,234.601
Historical,Minsk,1934,126.347,322.307,203.784,231.321
Historical,Minsk,1935,99.852,293.186,188.758,221.368
Historical,Minsk,1936,103.067,296.791,179.331,226.995
Historical,Minsk,1937,95.513,297.672,213.343,233.921
Historical,Minsk,1938,80.661,295.954,173.355,229.608
Historical,Minsk,1939,87.477,326.692,200.391,243.492
Historical,Minsk,1940,73.862,308.324,190.359,252.842
Historical,Minsk,1941,73.656,314.584,196.004,246.031
Historical,Minsk,1942,101.858,325.753,187.736,269.752
Historical,Minsk,1943,100.210,288.559,191.642,241.845
Historical,Minsk,1944,95.579,262.613,190.782,232.792
Historical,Minsk,1945,112.043,338.009,217.178,234.108
Historical,Minsk,1946,70.717,300.242,198.287,264.045
Historical,Minsk,1947,91.933,286.995,187.802,224.945
Historical,Minsk,1948,82.720,337.003,211.151,236.612
Historical,Minsk,1949,98.854,310.691,192.169,237.050
Historical,Minsk,1950,102.372,271.995,196.090,231.500
Historical,Minsk,1951,78.096,283.664,179.976,236.070
Historical,Minsk,1952,107.633,277.515,183.206,248.588
Historical,Minsk,1953,73.771,264.060,202.040,256.247
Historical,Minsk,1954,90.747,307.412,206.373,232.070
Historical,Minsk,1955,112.477,270.174,175.763,228.389
Historical,Minsk,1956,86.906,332.705,178.736,257.851
Historical,Minsk,1957,90.777,264.443,176.262,212.928
Historical,Minsk,1958,81.894,314.774,215.308,228.884
Historical,Minsk,1959,103.167,285.280,207.133,238.424
Historical,Minsk,1960,75.141,302.243,179.850,239.180
Historical,Minsk,1961,82.418,316.621,182.259,238.935
Historical,Minsk,1962,104.285,269.457,228.911,252.069
Historical,Minsk,1963,98.277,282.760,192.636,214.531
Historical,Minsk,1964,90.350,267.620,212.322,220.870
Historical,Minsk,1965,66.950,299.249,189.012,242.362
Historical,Minsk,1966,84.555,314.809,199.696,234.835
Historical,Minsk,1967,95.821,270.187,193.933,212.773
Historical,Minsk,1968,97.351,266.409,175.938,203.478
Historical,Minsk,1969,106.150,309.682,200.443,249.877
Historical,Minsk,1970,104.407,298.082,216.909,254.953
Historical,Minsk,1971,95.292,258.795,200.387,215.369
Historical,Minsk,1972,84.376,319.654,158.326,243.993
Historical,Minsk,1973,127.458,300.901,188.896,250.264
Historical,Minsk,1974,92.713,282.250,181.364,209.373
Historical,Minsk,1975,74.293,288.492,181.599,192.085
Historical,Minsk,1976,114.873,297.428,190.008,230.278
Historical,Minsk,1977,91.695,312.034,201.868,257.440
Historical,Minsk,1978,67.818,272.823,204.377,230.490
Historical,Minsk,1979,80.753,300.343,195.938,234.206
Historical,Minsk,1980,103.012,266.965,191.262,234.061
Historical,Minsk,1981,111.758,275.390,174.224,234.527
Historical,Minsk,1982,120.498,256.960,194.655,244.892
Historical,Minsk,1983,82.624,257.463,197.106,196.275
Historical,Minsk,1984,108.992,271.303,201.238,228.186
Historical,Minsk,1985,89.866,253.953,185.756,209.692
Historical,Minsk,1986,93.366,339.952,189.451,230.629
Historical,Minsk,1987,113.012,305.578,200.992,248.517
Historical,Minsk,1988,93.516,296.102,192.183,270.916
Historical,Minsk,1989,94.282,352.192,201.987,262.378
Historical,Minsk,1990,95.123,303.163,201.677,267.250
Historical,Minsk,1991,71.490,279.898,197.496,233.210
Historical,Minsk,1992,121.089,282.684,193.983,224.333
Historical,Minsk,1993,88.396,260.900,199.200,236.370
Historical,Minsk,1994,93.440,262.875,189.559,222.517
Historical,Minsk,1995,92.520,284.759,181.190,208.360
Historical,Minsk,1996,101.655,258.216,184.153,226.784
Historical,Minsk,1997,90.945,278.224,184.232,255.241
Historical,Minsk,1998,109.629,292.121,191.192,241.547
Historical,Minsk,1999,108.164,281.156,190.151,237.690
Historical,Minsk,2000,100.030,284.466,206.044,264.031
Historical,Minsk,2001,99.015,335.400,223.458,285.727
Historical,Minsk,2002,92.553,297.598,193.303,221.648
Historical,Minsk,2003,61.259,288.915,177.041,229.204
