experiment,region,year,tas_10,tas_90,tas_50,tas_corr
Historical,Gomel,1982,-7.543,0.338,-3.924,-2.952
Historical,Gomel,1983,-8.962,-0.834,-4.863,-5.774
Historical,Gomel,1984,-9.110,0.849,-3.377,-4.886
Historical,Gomel,1985,-7.822,1.217,-4.154,-3.608
Historical,Gomel,1986,-10.528,-0.899,-3.749,-4.500
Historical,Gomel,1987,-9.525,0.312,-3.455,-3.839
Historical,Gomel,1988,-7.453,0.720,-4.383,-2.672
Historical,Gomel,1989,-7.092,1.079,-2.791,-1.982
Historical,Gomel,1990,-6.535,0.905,-3.014,-1.734
Historical,Gomel,1991,-10.149,0.252,-4.021,-4.815
Historical,Gomel,1992,-10.292,0.386,-4.158,-3.857
Historical,Gomel,1993,-7.759,0.778,-4.611,-2.888
Historical,Gomel,1994,-9.430,1.059,-1.674,-1.839
Historical,Gomel,1995,-9.461,0.100,-3.070,-2.808
Historical,Gomel,1996,-7.915,0.099,-3.570,-4.030
Historical,Gomel,1997,-10.693,0.569,-3.673,-3.363
Historical,Gomel,1998,-6.829,1.891,-2.133,-1.630
Historical,Gomel,1999,-10.141,1.089,-4.065,-1.624
Historical,Gomel,2000,-9.162,1.157,-2.083,-0.041
Historical,Gomel,2001,-7.088,1.666,-0.771,-4.060
Historical,Gomel,2002,-8.352,1.765,-2.759,-3.964
Historical,Gomel,2003,-11.095,0.425,-3.610,-3.903
Historical,Gomel,2004,-9.454,0.790,-3.794,-1.179
Historical,Gomel,2005,-8.261,0.648,-2.034,-0.953
Historical,Gomel,2006,-10.186,0.192,-3.507,-2.178
Historical,Gomel,2007,-5.171,2.278,-1.744,-1.038
Historical,Gomel,2008,-6.427,-0.844,-2.337,-1.572
Historical,Gomel,2009,-7.436,0.823,-2.582,-2.527
Historical,Gomel,2010,-9.112,2.129,-2.570,-3.789
Historical,Gomel,2011,-6.864,0.182,-2.189,-2.481
Historical,Gomel,2012,-8.054,0.286,-2.476,-2.799
Historical,Gomel,2013,-6.784,1.383,-2.617,-1.374
Historical,Gomel,2014,-6.947,1.028,-2.387,-1.562
Historical,Grodno,1900,-9.270,0.278,-3.127,-3.290
