experiment,region,year,evspsbl_10,evspsbl_90,evspsbl_50,evspsbl_corr
Historical,Gomel,2001,59.030,123.259,101.789,106.565
Historical,Gomel,2002,42.533,125.379,98.035,97.664
Historical,Gomel,2003,43.202,134.900,94.017,101.246
Historical,Gomel,2004,63.108,119.812,97.215,97.543
Historical,Gomel,2005,68.625,134.042,101.402,101.293
Historical,Gomel,2006,45.184,123.061,98.105,107.060
Historical,Gomel,2007,42.908,126.353,98.123,100.700
Historical,Gomel,2008,39.470,120.563,104.185,103.568
Historical,Gomel,2009,50.567,128.404,92.353,104.043
Historical,Gomel,2010,45.351,127.592,90.580,106.668
Historical,Gomel,2011,57.364,123.485,93.978,100.955
Historical,Gomel,2012,51.099,126.312,98.202,108.431
Historical,Gomel,2013,58.196,127.348,94.640,105.436
Historical,Gomel,2014,48.344,127.187,94.375,103.465
Historical,Grodno,1900,56.162,121.849,100.801,102.079
Historical,Grodno,1901,47.409,125.012,98.293,98.613
Historical,Grodno,1902,49.092,123.554,92.622,97.825
Historical,Grodno,1903,54.566,120.244,99.471,98.791
Historical,Grodno,1904,50.701,119.016,102.254,99.999
Historical,Grodno,1905,65.121,124.051,97.753,96.546
Historical,Grodno,1906,49.233,125.837,93.540,99.349
Historical,Grodno,1907,70.359,114.739,96.478,94.670
Historical,Grodno,1908,56.446,125.906,96.147,104.518
Historical,Grodno,1909,55.623,117.941,104.645,96.659
Historical,Grodno,1910,45.681,117.808,87.997,95.816
Historical,Grodno,1911,43.620,120.380,99.225,92.301
Historical,Grodno,1912,36.987,112.624,89.225,85.996
Historical,Grodno,1913,37.276,119.870,98.674,98.514
Historical,Grodno,1914,70.679,121.675,102.410,99.879
Historical,Grodno,1915,54.093,126.192,88.495,102.395
Historical,Grodno,1916,59.399,118.756,100.470,97.215
Historical,Grodno,1917,40.884,118.857,103.778,94.873
Historical,Grodno,1918,48.780,119.210,102.413,99.236
Historical,Grodno,1919,42.500,123.532,96.058,96.796
Historical,Grodno,1920,57.330,121.153,97.037,100.684
Historical,Grodno,1921,76.191,128.705,95.740,103.191
Historical,Grodno,1922,56.922,120.210,101.937,99.988
Historical,Grodno,1923,62.050,121.190,102.480,99.518
Historical,Grodno,1924,37.414,125.054,94.645,98.260
Historical,Grodno,1925,65.581,118.310,101.028,93.048
Historical,Grodno,1926,51.345,122.643,100.648,94.039
Historical,Grodno,1927,64.384,121.305,102.709,100.121
Historical,Grodno,1928,66.563,116.751,104.113,95.246
Historical,Grodno,1929,47.642,122.759,99.702,96.844
Historical,Grodno,1930,60.835,118.540,99.715,96.382
Historical,Grodno,1931,58.905,119.629,102.897,98.328
Historical,Grodno,1932,53.603,121.497,99.414,94.837
Historical,Grodno,1933,41.854,123.838,92.771,96.438
Historical,Grodno,1934,61.197,120.753,98.662,93.779
Historical,Grodno,1935,64.587,123.890,103.136,97.901
Historical,Grodno,1936,65.345,127.697,104.985,95.519
Historical,Grodno,1937,55.487,115.242,96.057,96.552
Historical,Grodno,1938,45.369,110.639,93.992,93.035
Historical,Grodno,1939,40.518,119.763,105.953,98.482
Historical,Grodno,1940,48.609,118.528,99.308,95.712
Historical,Grodno,1941,44.750,122.537,97.728,95.355
Historical,Grodno,1942,48.641,121.553,101.796,101.393
Historical,Grodno,1943,46.457,115.993,97.599,92.256
Historical,Grodno,1944,68.191,118.269,102.308,95.197
Historical,Grodno,1945,68.024,114.973,99.369,97.573
Historical,Grodno,1946,48.148,119.715,94.285,98.365
Historical,Grodno,1947,52.243,120.864,96.395,97.919
Historical,Grodno,1948,40.084,127.853,104.008,101.089
Historical,Grodno,1949,61.152,119.422,89.423,98.814
Historical,Grodno,1950,61.870,115.867,95.622,96.007
Historical,Grodno,1951,49.485,118.951,98.898,96.920
Historical,Grodno,1952,70.071,112.338,97.735,92.231
Historical,Grodno,1953,49.726,116.073,102.821,95.821
Historical,Grodno,1954,42.665,116.260,90.878,93.483
Historical,Grodno,1955,58.520,123.963,97.352,97.377
Historical,Grodno,1956,47.484,112.004,87.495,90.563
Historical,Grodno,1957,66.539,120.489,91.061,95.918
Historical,Grodno,1958,58.714,118.149,103.443,96.314
Historical,Grodno,1959,46.234,117.425,98.376,94.924
Historical,Grodno,1960,61.605,117.041,96.996,94.007
Historical,Grodno,1961,46.984,120.386,95.188,92.319
Historical,Grodno,1962,50.723,111.737,99.453,92.751
Historical,Grodno,1963,51.252,113.515,94.528,92.686
Historical,Grodno,1964,48.996,116.568,99.592,95.518
Historical,Grodno,1965,47.772,112.496,96.559,91.535
Historical,Grodno,1966,61.077,115.690,96.290,93.873
Historical,Grodno,1967,56.575,115.199,100.691,90.894
Historical,Grodno,1968,65.630,120.927,101.668,95.168
Historical,Grodno,1969,46.615,112.726,94.678,89.869
Historical,Grodno,1970,49.124,113.235,99.060,89.705
Historical,Grodno,1971,41.880,113.118,97.996,90.829
Historical,Grodno,1972,43.236,117.408,97.264,92.801
Historical,Grodno,1973,67.186,115.643,100.017,93.153
Historical,Grodno,1974,61.231,121.613,96.286,97.383
Historical,Grodno,1975,48.250,115.474,91.997,92.878
Historical,Grodno,1976,70.747,111.852,91.822,88.996
Historical,Grodno,1977,66.105,107.056,96.898,87.039
Historical,Grodno,1978,53.332,117.302,88.790,94.764
Historical,Grodno,1979,41.898,112.921,99.661,90.947
Historical,Grodno,1980,59.922,114.052,94.804,88.264
Historical,Grodno,1981,55.278,111.383,99.440,92.143
Historical,Grodno,1982,64.378,113.623,96.197,89.335
Historical,Grodno,1983,56.828,114.169,96.643,90.292
Historical,Grodno,1984,56.509,111.870,94.758,87.324
Historical,Grodno,1985,57.703,112.502,101.008,92.178
Historical,Grodno,1986,51.566,114.810,92.933,91.026
Historical,Grodno,1987,52.670,114.599,98.742,89.015
Historical,Grodno,1988,47.746,109.324,95.811,88.495
Historical,Grodno,1989,58.748,119.320,102.255,93.370
Historical,Grodno,1990,50.767,117.532,96.920,97.285
Historical,Grodno,1991,48.331,122.112,101.612,102.142
Historical,Grodno,1992,43.124,112.189,96.038,92.011
Historical,Grodno,1993,51.112,119.436,95.361,95.553
Historical,Grodno,1994,48.682,116.177,98.968,96.192
Historical,Grodno,1995,67.497,122.429,97.067,101.695
Historical,Grodno,1996,44.124,122.301,94.717,97.198
Historical,Grodno,1997,64.674,122.409,98.144,97.695
Historical,Grodno,1998,60.565,122.424,98.186,95.572
Historical,Grodno,1999,57.829,117.195,100.238,99.944
Historical,Grodno,2000,53.567,120.115,95.238,98.640
Historical,Grodno,2001,46.837,122.378,97.134,101.832
Historical,Grodno,2002,49.372,117.132,98.461,98.496
Historical,Grodno,2003,44.871,125.295,95.693,100.481
Historical,Grodno,2004,54.026,117.622,94.498,98.565
Historical,Grodno,2005,60.214,125.583,99.093,103.142
Historical,Grodno,2006,56.069,124.401,89.768,99.718
Historical,Grodno,2007,49.015,125.875,104.511,104.437
Historical,Grodno,2008,46.950,120.065,94.958,98.185
Historical,Grodno,2009,46.969,123.739,100.869,104.180
Historical,Grodno,2010,51.422,130.926,96.773,108.011
Historical,Grodno,2011,49.455,122.681,94.576,103.548
Historical,Grodno,2012,52.403,120.998,105.355,103.119
Historical,Grodno,2013,48.181,121.899,97.196,99.863
Historical,Grodno,2014,41.899,118.957,92.708,98.885
Historical,Minsk,1900,74.435,129.139,102.581,102.563
Historical,Minsk,1901,47.165,124.308,100.248,100.084
Historical,Minsk,1902,56.501,123.809,99.945,101.035
Historical,Minsk,1903,66.767,124.255,96.816,99.960
Historical,Minsk,1904,60.294,123.130,104.725,100.652
Historical,Minsk,1905,75.994,125.251,99.373,102.258
Historical,Minsk,1906,45.797,126.262,103.744,105.511
Historical,Minsk,1907,74.207,121.773,99.116,98.754
Historical,Minsk,1908,55.302,129.058,99.867,104.939
Historical,Minsk,1909,44.381,120.501,105.956,99.981
Historical,Minsk,1910,51.069,121.958,95.076,99.984
Historical,Minsk,1911,46.238,117.111,102.221,98.388
Historical,Minsk,1912,44.003,116.519,91.553,96.086
Historical,Minsk,1913,43.879,124.822,104.977,103.661
Historical,Minsk,1914,72.901,123.710,104.481,100.604
