year,region,tair_Jan,tair_Feb,tair_Mar,tair_Apr,tair_May,tair_Jun,tair_Jul,tair_Aug,tair_Sep,tair_Oct,tair_Nov,tair_Dec,tair_winter,tair_spring,tair_summer,tair_fall,tair_warm,tair_cold,tair_annual,prec_Jan,prec_Feb,prec_Mar,prec_Apr,prec_May,prec_Jun,prec_Jul,prec_Aug,prec_Sep,prec_Oct,prec_Nov,prec_Dec,prec_winter,prec_spring,prec_summer,prec_fall,prec_warm,prec_cold,prec_annual
1968,Mogilev,-14.042,-7.491,-1.437,6.895,12.568,18.072,15.866,17.921,11.843,4.793,-1.086,-4.180,-9.325,6.001,17.279,5.180,15.257,-7.147,4.998,45.980,21.330,15.173,53.254,69.403,39.615,80.591,67.688,27.190,73.569,30.883,47.434,106.165,136.841,189.198,134.085,284.709,152.958,575.459
1968,Vitebsk,-13.767,-7.674,-1.692,6.251,11.163,17.190,15.336,17.119,11.419,4.417,-1.649,-3.984,-9.027,5.231,16.542,4.726,14.447,-7.045,4.533,35.205,27.469,32.345,49.801,80.406,66.789,72.986,58.221,43.115,71.397,31.169,46.800,91.718,162.299,198.069,144.049,320.799,131.586,617.388
1969,Brest,-10.326,-7.254,-4.055,5.894,13.742,16.225,17.923,16.442,12.364,6.727,4.638,-8.605,-8.080,5.186,16.869,7.898,15.351,-4.051,5.357,13.129,28.728,20.718,51.986,62.186,52.888,28.323,109.401,29.403,33.320,59.924,37.938,149.624,136.089,190.612,122.784,282.516,248.178,526.377
1969,Gomel,-12.883,-8.209,-5.666,5.941,13.405,15.982,17.997,16.686,11.549,6.083,4.242,-8.477,-8.035,4.547,16.897,7.280,15.138,-4.137,4.765,26.278,38.039,25.728,77.851,49.334,102.634,86.150,73.453,24.005,51.335,77.591,55.675,172.335,152.527,262.236,152.915,335.148,297.633,690.895
1969,Grodno,-11.077,-8.051,-4.682,5.121,12.670,15.463,17.597,16.029,11.858,6.471,3.791,-9.164,-8.892,4.363,16.371,7.365,14.735,-4.821,4.717,16.662,29.602,11.249,60.235,74.572,76.637,34.288,85.864,40.634,52.337,88.680,34.643,137.663,145.349,196.789,181.626,312.796,267.067,607.089
1969,Minsk,-12.664,-8.451,-5.560,5.297,12.390,15.301,17.515,15.931,11.237,5.767,3.540,-8.594,-8.953,4.029,16.259,6.836,14.490,-4.962,4.363,16.576,31.217,10.341,62.135,67.774,77.455,42.850,78.488,38.868,47.729,92.026,41.176,139.538,139.769,198.793,178.623,306.359,274.975,608.662
1969,Mogilev,-14.325,-9.472,-6.686,5.382,12.390,15.177,17.491,16.088,10.624,5.320,3.401,-8.736,-8.966,3.680,16.261,6.438,14.369,-5.033,3.935,28.441,30.180,15.333,59.284,47.192,88.453,92.964,89.784,38.429,51.060,96.296,45.414,145.877,123.743,271.202,185.666,356.337,289.177,683.205
1969,Vitebsk,-13.994,-9.108,-6.512,5.214,11.605,14.886,17.048,15.583,10.311,5.219,2.685,-8.804,-9.765,3.419,15.848,6.064,13.901,-5.675,3.726,20.108,25.873,8.440,41.728,59.849,77.119,64.617,56.568,52.717,46.123,105.282,38.948,126.072,110.275,198.304,204.181,311.257,268.047,596.807
1970,Brest,-7.468,-8.180,-0.751,7.172,12.999,16.523,17.749,16.572,11.781,6.065,2.936,-1.582,-3.047,6.467,16.952,6.919,15.136,-1.722,6.222,73.148,37.369,38.354,54.409,63.293,74.363,91.074,82.780,78.132,71.985,67.572,54.174,116.749,152.961,253.700,215.447,403.213,211.905,785.323
1970,Gomel,-7.640,-7.983,-0.912,7.458,14.072,16.779,19.332,16.743,12.113,5.585,2.318,-2.807,-4.167,6.868,17.625,6.663,15.821,-2.650,6.320,66.298,52.389,45.635,46.803,74.443,72.665,63.708,82.783,54.455,97.587,45.936,57.055,136.281,167.774,229.160,197.319,362.364,216.138,755.357
1970,Grodno,-8.541,-8.975,-1.319,5.754,12.567,16.232,17.020,16.211,11.305,5.624,2.183,-2.223,-3.220,5.665,16.490,6.363,14.678,-2.113,5.556,67.866,35.065,41.191,65.561,39.113,68.477,86.134,82.789,74.807,74.061,66.076,53.574,113.979,144.666,251.118,214.336,371.666,213.337,763.900
1970,Minsk,-8.955,-9.346,-1.600,5.966,13.101,16.322,17.783,16.124,11.484,5.137,1.662,-3.433,-4.102,5.821,16.748,6.084,14.977,-2.911,5.434,61.179,36.768,43.102,49.730,44.072,73.020,80.961,82.783,64.002,80.770,57.027,47.638,120.314,137.189,255.871,200.814,369.952,215.686,743.456
1970,Mogilev,-9.136,-9.041,-1.759,5.967,13.525,16.473,18.868,16.219,11.568,4.945,1.097,-3.771,-4.899,5.911,17.192,5.861,15.344,-3.579,5.482,59.133,39.568,48.218,57.586,33.088,58.218,60.274,82.778,71.760,78.137,45.420,48.375,124.284,141.608,209.913,196.363,315.367,210.924,708.798
1970,Vitebsk,-10.391,-10.134,-1.872,5.089,12.886,16.165,17.512,15.820,10.995,4.732,0.753,-4.512,-4.611,5.370,16.503,5.486,14.689,-3.516,4.827,52.021,34.665,38.100,73.132,27.271,56.570,87.581,82.777,72.222,59.231,60.478,43.856,117.950,139.134,219.953,193.733,321.511,216.064,690.690
1971,Brest,-5.039,-2.470,-2.385,6.348,14.718,15.892,17.669,18.417,10.847,7.137,1.132,1.511,-4.115,6.226,17.340,6.380,15.533,-1.978,7.034,24.184,35.908,26.366,40.888,37.067,91.800,40.115,33.262,65.559,50.843,29.538,35.355,72.815,103.150,166.347,145.940,270.986,131.040,512.067
1971,Gomel,-5.034,-4.707,-3.055,5.847,14.894,16.613,17.412,17.951,11.191,6.302,0.743,0.063,-5.532,5.896,17.332,6.080,15.631,-3.168,6.575,36.167,44.327,34.594,30.312,46.345,109.535,63.160,29.085,79.499,59.667,39.919,54.689,90.490,109.632,201.057,179.085,325.986,153.837,624.870
1971,Grodno,-4.507,-2.900,-3.061,5.536,14.393,15.404,17.526,18.291,10.452,6.740,0.462,1.042,-4.234,5.624,17.089,5.892,15.239,-2.342,6.669,22.782,37.057,34.416,40.535,16.602,116.186,28.215,24.954,60.956,70.181,44.423,44.637,69.399,94.881,171.106,175.560,253.362,149.932,548.057
1971,Minsk,-4.515,-4.387,-3.880,4.982,14.079,15.705,17.402,18.059,10.460,6.051,0.059,-0.041,-5.444,5.061,17.070,5.529,15.167,-3.367,6.231,23.256,48.636,39.008,30.586,25.966,105.507,30.014,25.297,72.554,68.909,45.549,44.638,75.560,96.765,161.410,187.012,248.384,158.514,549.432
1971,Mogilev,-4.892,-6.123,-4.273,4.713,13.875,16.053,17.177,17.618,10.708,5.384,0.019,-1.374,-6.543,4.772,16.958,5.371,15.105,-4.186,5.801,33.565,40.847,37.037,28.525,36.864,114.651,45.947,20.069,84.749,79.414,44.956,40.490,61.088,102.732,181.833,209.119,294.708,134.488,597.921
1971,Vitebsk,-3.874,-5.524,-4.471,4.266,13.209,15.727,16.873,17.286,10.293,5.512,-0.707,-1.451,-6.318,4.336,16.637,5.037,14.697,-4.246,5.658,24.504,46.611,38.715,24.296,19.799,125.199,41.502,25.580,85.772,77.137,47.141,43.619,66.290,87.616,192.273,210.050,302.213,149.284,603.244
1972,Brest,-10.609,-3.195,1.290,8.074,14.183,17.594,20.545,17.496,11.899,5.124,2.930,-0.863,-2.131,7.847,18.554,6.637,16.362,-0.372,7.059,31.127,6.529,27.994,39.375,48.062,75.762,89.391,81.373,75.649,49.483,59.824,7.395,84.496,111.734,264.978,184.451,385.665,161.188,606.720
1972,Gomel,-11.613,-5.019,-0.006,8.441,14.840,18.440,20.943,19.282,12.357,5.471,2.359,-0.882,-3.379,7.753,19.565,6.718,17.192,-1.377,7.075,20.336,15.571,22.883,42.716,52.273,75.770,67.010,38.669,67.416,60.146,62.880,10.421,91.179,118.933,198.631,188.278,319.562,172.649,555.316
1972,Grodno,-10.737,-2.936,0.503,6.573,13.586,17.399,20.171,17.292,11.472,4.590,2.597,-0.660,-2.217,6.890,18.295,6.204,16.001,-0.603,6.672,18.442,6.590,36.360,59.050,52.719,75.756,85.497,80.790,70.278,57.034,76.645,15.986,86.647,149.580,245.453,201.929,368.490,181.661,640.126
1972,Minsk,-11.914,-4.306,-0.589,6.448,13.740,17.996,20.008,18.094,11.686,4.779,2.143,-0.679,-2.947,6.534,18.704,6.188,16.322,-1.326,6.474,25.141,6.332,37.490,48.444,55.260,75.751,107.155,38.764,74.599,69.466,73.816,17.511,93.898,139.089,229.739,213.935,357.094,185.564,635.791
1972,Mogilev,-12.681,-5.519,-1.330,6.556,13.746,18.248,20.128,18.741,11.540,4.852,1.413,-1.010,-3.975,6.322,19.044,5.924,16.496,-2.241,6.246,10.952,9.120,28.422,45.574,53.100,75.748,77.164,24.829,59.365,55.962,69.908,19.075,86.239,123.783,167.370,184.791,276.496,168.105,515.767
1972,Vitebsk,-12.939,-4.459,-1.588,5.185,12.302,17.995,20.092,18.124,11.008,4.300,1.539,-0.515,-3.270,5.301,18.743,5.603,15.919,-1.796,5.941,15.923,6.738,36.053,50.300,74.588,75.749,78.193,26.170,45.933,71.705,88.549,25.251,95.428,165.745,164.494,204.837,289.459,201.130,584.508
1973,Brest,-5.061,-0.317,1.548,7.241,12.489,16.192,18.120,16.696,11.209,5.418,0.418,-2.598,-2.170,7.091,17.009,5.680,14.955,-0.715,6.811,10.806,66.460,16.730,25.306,76.667,88.178,134.678,17.057,37.948,66.223,51.184,39.428,79.775,122.050,225.285,155.358,360.554,134.459,637.171
1973,Gomel,-8.172,-0.884,0.833,8.296,13.494,16.961,18.863,16.825,10.124,5.366,0.046,-3.505,-3.475,7.535,17.553,5.180,15.275,-1.754,6.551,13.720,67.335,17.322,35.977,71.572,67.802,113.687,16.340,59.892,64.407,46.330,41.855,71.025,124.242,224.815,170.625,326.590,121.683,609.911
1973,Grodno,-4.965,-0.916,0.994,5.847,11.878,16.061,17.926,16.299,10.131,4.915,-0.069,-3.453,-2.776,6.243,16.769,4.991,14.473,-1.325,6.254,15.048,55.974,17.479,41.106,80.592,92.082,126.631,14.463,55.281,52.539,59.588,42.492,90.828,139.226,225.135,167.571,373.416,157.904,663.044
1973,Minsk,-6.600,-1.413,0.024,6.279,12.218,16.389,18.255,16.258,9.372,4.419,-0.392,-4.098,-3.690,6.172,16.973,4.466,14.519,-2.053,5.929,12.736,63.828,16.939,40.785,87.915,104.098,147.910,14.753,47.662,63.389,52.179,41.169,82.997,149.708,225.435,163.347,413.272,143.132,710.918
1973,Mogilev,-8.783,-1.974,-0.731,7.122,12.612,16.396,18.069,15.833,8.696,4.093,-0.840,-4.547,-4.466,6.328,16.771,3.984,14.339,-2.711,5.525,11.832,53.354,15.121,41.020,78.009,93.426,131.872,25.108,53.970,68.581,45.743,41.467,67.351,134.682,225.192,168.154,382.724,120.652,660.335
1973,Vitebsk,-7.073,-2.125,-0.741,5.829,11.808,16.542,18.240,15.565,8.315,3.863,-0.906,-4.975,-4.442,5.630,16.788,3.758,14.114,-2.818,5.396,13.038,58.142,16.108,37.011,79.424,68.981,115.927,13.975,66.190,48.685,53.212,45.267,96.813,133.470,224.899,168.111,343.777,156.470,615.862
1974,Brest,-3.995,0.293,2.425,5.826,11.008,14.508,15.917,17.288,13.656,7.271,2.301,1.068,0.285,6.425,15.918,7.736,14.479,1.319,7.330,12.527,27.223,3.656,11.536,42.807,125.868,120.250,52.480,74.264,154.956,45.492,72.213,106.379,58.146,295.168,271.616,406.470,168.760,730.215
1974,Gomel,-6.431,-0.229,1.520,5.244,11.088,15.578,17.013,17.313,14.014,8.464,2.116,0.075,-0.876,5.957,16.640,8.196,15.002,0.474,7.178,13.608,15.719,4.341,8.921,39.403,129.398,144.344,53.243,38.024,74.072,71.386,69.204,116.267,52.482,329.479,183.507,412.326,214.584,670.132
1974,Grodno,-4.229,-0.453,1.687,5.194,10.250,14.115,15.201,16.465,13.028,6.643,2.173,0.675,-0.127,5.715,15.277,7.279,13.816,0.938,6.762,14.456,31.934,7.854,10.009,51.560,110.802,147.483,51.981,64.014,127.703,50.900,74.146,135.012,69.589,308.691,242.728,427.665,213.677,745.408
1974,Minsk,-5.865,-0.837,1.093,4.701,10.169,14.562,15.900,16.360,13.245,7.389,1.726,0.230,-0.828,5.328,15.623,7.455,14.050,0.312,6.594,17.198,25.924,8.105,9.060,40.718,124.750,128.006,58.884,63.624,103.695,54.127,79.437,136.329,57.861,315.252,221.476,421.508,224.166,720.401
1974,Mogilev,-7.640,-0.927,0.590,4.006,9.839,14.915,16.490,16.164,13.070,7.946,1.523,-0.836,-2.003,4.819,15.866,7.517,14.097,-0.585,6.292,12.847,14.640,7.170,9.112,58.789,135.156,150.344,36.897,25.070,71.878,69.150,60.341,116.397,74.865,325.711,166.102,413.283,215.119,657.893
1974,Vitebsk,-6.711,-1.382,0.055,3.791,9.314,14.912,16.089,15.609,12.617,7.280,1.762,-0.178,-1.661,4.392,15.545,7.223,13.709,-0.395,6.130,19.505,30.966,6.366,6.890,45.896,96.148,115.406,49.337,40.427,77.958,53.950,71.367,168.885,58.847,257.885,172.323,343.687,262.209,610.985
1975,Brest,0.977,-1.322,3.381,7.356,15.894,16.701,18.680,18.004,14.906,6.968,-0.094,-0.632,-4.782,8.891,17.805,7.257,16.849,-3.401,8.459,25.297,8.259,16.889,91.155,62.191,99.496,76.363,45.886,39.992,43.125,14.349,34.943,98.289,170.231,210.957,97.404,313.510,159.848,546.628
1975,Gomel,-0.393,-2.433,2.819,9.271,17.329,18.406,18.859,17.672,14.874,6.334,-1.416,-1.477,-6.568,9.811,18.312,6.595,17.437,-4.593,8.375,31.934,14.410,26.930,85.122,40.418,129.107,43.052,45.904,11.608,41.951,11.384,33.218,98.288,152.514,220.359,64.925,284.494,164.807,530.424
1975,Grodno,0.359,-1.535,2.848,6.462,15.155,16.036,18.240,17.951,14.760,6.687,-0.220,-0.666,-4.953,8.171,17.422,7.072,16.440,-3.645,8.062,36.996,23.491,27.765,87.791,45.153,92.277,74.584,45.876,32.061,40.132,23.148,42.202,98.293,160.709,205.579,95.671,276.701,171.113,560.317
1975,Minsk,-0.522,-2.336,2.254,7.210,15.996,16.228,18.318,17.695,14.583,6.130,-1.240,-1.320,-6.042,8.500,17.426,6.487,16.579,-4.460,7.815,36.722,19.000,33.710,93.178,35.988,119.628,46.093,45.893,23.362,40.871,21.991,35.489,98.288,162.902,209.050,86.382,268.048,174.631,548.935
1975,Mogilev,-1.688,-3.613,1.503,8.516,16.427,17.120,18.142,16.863,14.165,5.459,-2.215,-2.384,-7.496,8.819,17.379,5.800,16.554,-5.508,7.414,41.012,15.191,29.572,60.032,26.689,106.799,52.072,45.921,14.991,33.499,16.461,32.478,98.276,115.310,223.492,65.004,280.820,154.557,485.134
1975,Vitebsk,-1.529,-3.426,1.197,7.046,15.493,15.745,18.126,16.967,13.807,5.605,-1.808,-1.828,-7.020,7.921,16.957,5.866,16.042,-5.231,7.177,46.294,50.898,39.374,80.669,21.189,95.081,48.703,45.889,25.223,29.584,22.529,43.831,98.289,140.043,196.412,77.379,231.890,173.658,532.478
1976,Brest,-5.793,-8.110,-2.551,7.371,11.536,14.364,17.601,15.123,12.378,4.260,3.222,-1.994,-3.137,5.434,15.709,6.596,14.210,-0.880,5.647,61.043,5.046,43.549,33.617,68.268,37.843,53.996,54.942,51.970,24.713,27.830,49.361,97.219,146.118,146.311,104.983,266.090,154.970,511.372
1976,Gomel,-7.947,-10.485,-1.866,7.808,11.672,14.904,17.417,15.436,12.188,2.624,1.956,-1.926,-4.597,5.854,15.928,5.563,14.332,-2.234,5.182,58.238,7.349,54.303,60.336,33.612,44.345,54.020,53.747,46.526,32.646,23.561,36.197,100.647,147.999,153.247,103.146,237.660,154.782,507.801
1976,Grodno,-6.479,-7.881,-3.122,6.203,10.939,13.631,17.562,14.987,11.773,3.148,2.763,-2.458,-3.930,4.659,15.409,5.869,13.790,-1.684,5.117,52.210,7.999,43.598,38.244,53.817,58.460,53.983,52.493,23.100,42.606,41.726,62.378,115.978,135.946,154.736,108.181,235.154,159.546,520.858
1976,Minsk,-8.066,-8.923,-2.932,6.212,11.040,13.801,17.293,14.993,11.457,2.103,1.781,-2.680,-5.167,4.758,15.379,5.082,13.730,-2.982,4.707,52.855,12.489,52.619,43.375,47.116,45.339,53.987,54.955,29.076,49.228,28.881,57.836,97.480,143.503,149.676,107.761,229.159,151.510,523.372
1976,Mogilev,-9.513,-10.767,-2.851,6.287,10.724,13.863,16.729,14.831,11.067,1.054,0.889,-2.806,-6.051,4.706,15.152,4.307,13.453,-3.703,4.157,38.984,6.425,62.244,58.571,41.082,46.656,54.017,51.976,29.303,50.410,27.913,46.457,115.314,161.678,152.400,107.829,225.771,160.076,478.994
1976,Vitebsk,-9.674,-9.710,-3.294,5.199,10.676,13.198,16.809,14.393,10.814,0.564,1.065,-3.287,-6.209,4.184,14.815,4.113,13.191,-4.010,3.926,46.763,12.549,48.244,50.686,42.893,61.057,53.995,58.103,25.127,53.939,35.919,66.285,108.673,141.950,170.301,115.437,239.773,157.768,534.886
1977,Brest,-4.691,-1.986,2.642,6.185,13.287,16.786,16.234,15.619,10.341,7.202,3.315,-3.684,-5.053,7.383,16.207,6.955,14.464,-1.923,6.812,14.800,52.925,28.467,72.382,47.254,59.092,114.189,144.080,53.855,8.483,68.825,38.713,112.423,148.388,318.643,131.137,422.410,200.292,705.761
1977,Gomel,-7.559,-2.890,1.533,7.558,14.121,16.798,17.323,15.690,10.358,6.077,2.710,-5.720,-6.622,7.739,16.601,6.379,14.873,-3.087,6.371,24.843,53.982,26.308,64.509,36.326,84.407,128.950,115.621,47.714,9.030,79.045,29.247,79.351,126.409,328.424,135.831,411.460,188.066,698.275
1977,Grodno,-5.468,-3.204,1.382,5.054,12.842,16.513,15.476,15.145,9.704,6.788,2.838,-3.779,-5.240,6.440,15.703,6.447,13.946,-2.295,6.155,14.487,56.546,26.268,90.011,68.744,48.647,159.889,97.159,63.663,19.116,59.090,46.020,120.239,185.507,303.839,142.088,429.842,211.723,743.600
1977,Minsk,-7.294,-3.853,0.450,5.893,13.105,16.385,15.720,14.946,9.504,5.908,2.170,-5.512,-6.504,6.489,15.676,5.861,13.945,-3.217,5.665,16.642,54.390,24.976,86.656,48.237,65.288,174.297,96.313,57.248,15.657,63.221,44.232,104.714,158.838,336.087,136.382,438.857,192.106,743.843
1977,Mogilev,-9.036,-4.663,-0.232,7.034,13.463,16.378,16.753,14.966,9.463,5.144,1.918,-6.951,-7.623,6.752,16.029,5.505,14.220,-4.005,5.395,23.935,61.940,25.272,47.222,51.266,67.095,131.056,89.174,53.522,18.111,75.536,35.445,88.457,124.574,287.687,147.193,392.993,196.006,681.519
1977,Vitebsk,-8.639,-5.227,-1.153,5.790,13.013,15.973,15.851,14.630,9.160,5.330,2.043,-6.301,-7.232,5.884,15.480,5.509,13.739,-3.812,5.085,15.535,49.728,19.423,59.817,39.924,56.137,174.918,69.263,50.497,28.457,61.237,48.922,108.169,118.268,298.140,140.284,392.151,201.298,673.030
1978,Brest,-4.855,-6.769,2.110,6.550,11.065,14.833,16.096,15.942,10.174,7.334,4.620,-7.123,-7.322,6.575,15.632,7.375,13.636,-3.373,5.893,38.284,35.739,19.195,42.527,46.259,56.897,76.247,67.693,101.846,43.918,20.400,49.672,158.037,106.288,204.353,166.166,348.951,221.003,598.983
1978,Gomel,-7.264,-6.911,1.581,7.003,11.541,15.293,16.330,16.404,10.527,6.600,4.464,-9.041,-8.163,6.706,16.016,7.191,14.032,-3.883,5.599,23.059,28.227,29.950,25.891,81.563,59.488,83.264,48.270,76.230,34.456,17.193,44.307,142.166,137.566,191.086,127.874,343.943,206.393,545.461
1978,Grodno,-4.761,-7.375,1.291,5.585,10.483,14.320,15.698,15.548,9.702,6.507,4.832,-9.043,-8.517,5.788,15.197,7.009,13.164,-4.208,5.295,32.803,38.338,31.803,46.098,61.089,72.593,80.114,70.997,123.886,59.793,30.601,42.206,130.056,138.930,222.257,214.287,406.944,212.421,692.042
1978,Minsk,-6.244,-7.867,1.163,5.774,10.451,14.394,15.844,15.597,9.440,6.030,4.522,-10.132,-8.938,5.796,15.288,6.657,13.161,-4.477,4.980,30.151,33.027,24.698,43.982,74.378,59.005,91.471,68.388,126.178,45.622,24.242,45.424,136.294,143.023,221.542,196.046,423.692,203.559,669.286
1978,Mogilev,-7.824,-8.141,0.779,5.800,10.857,14.244,15.827,15.632,9.675,5.384,4.106,-11.037,-9.480,5.811,15.244,6.378,13.262,-4.917,4.666,20.704,31.771,32.107,35.113,75.943,82.804,65.558,55.599,87.831,39.847,23.508,35.427,129.362,143.085,202.954,151.182,364.654,194.127,583.419
1978,Vitebsk,-6.928,-8.539,0.572,4.895,10.287,14.032,15.549,15.134,8.995,4.798,4.223,-12.394,-10.361,5.254,14.913,5.993,12.815,-5.466,4.277,29.284,32.599,33.267,47.949,104.922,67.117,71.003,64.488,147.080,76.188,36.183,34.384,116.501,186.669,202.936,259.464,450.628,196.866,739.746
1979,Brest,-7.101,-7.779,0.369,5.766,14.751,19.224,14.636,17.117,12.975,4.843,1.198,-0.411,-4.271,6.974,16.971,6.324,15.737,-3.155,6.368,94.715,19.508,40.073,38.429,51.390,47.260,60.709,113.678,32.302,10.086,36.556,46.673,103.293,127.868,222.138,78.945,306.667,176.383,586.913
1979,Gomel,-7.123,-8.339,0.480,5.353,16.324,19.697,15.274,17.625,12.964,4.338,0.340,-1.188,-5.420,7.406,17.511,5.866,16.378,-4.138,6.388,71.445,26.637,47.424,35.638,24.869,24.048,72.825,86.638,35.272,23.197,50.891,40.790,100.165,108.974,186.035,109.360,243.864,179.102,544.498
1979,Grodno,-8.348,-8.126,-0.437,5.167,13.965,18.881,13.842,16.763,12.218,4.580,0.806,-1.245,-4.981,6.242,16.471,5.855,15.128,-3.799,5.742,70.851,17.244,52.494,37.598,43.710,29.098,75.497,103.056,46.824,6.345,35.420,53.482,122.514,132.384,208.169,88.589,295.499,199.563,574.959
1979,Minsk,-8.100,-8.545,-0.237,4.932,14.587,18.879,14.242,17.002,12.115,4.034,0.215,-1.903,-5.791,6.444,16.684,5.439,15.363,-4.506,5.681,75.486,15.973,42.677,28.746,35.844,31.514,79.295,132.361,40.387,11.009,35.712,49.701,118.147,107.675,241.421,87.107,319.620,188.369,579.427
1979,Mogilev,-8.292,-9.077,-0.390,4.651,15.267,18.704,14.759,16.727,11.967,3.756,-0.348,-2.246,-6.588,6.528,16.710,5.111,15.486,-5.310,5.534,74.166,17.842,41.155,30.458,30.481,19.596,86.394,80.954,49.015,23.330,48.881,49.096,117.566,103.528,191.093,121.227,267.018,189.376,557.687
1979,Vitebsk,-8.921,-9.709,-0.621,4.177,14.138,17.994,14.168,16.448,11.505,3.815,0.018,-2.894,-6.833,5.915,16.184,5.099,14.851,-5.417,5.087,65.498,16.134,43.363,32.084,50.751,35.303,115.929,116.481,50.097,12.951,34.098,47.905,118.200,124.534,264.721,97.146,368.572,178.287,614.060
1980,Brest,-7.898,-4.523,-4.096,6.121,9.100,15.706,16.855,15.803,12.417,8.004,0.537,-1.851,-3.390,3.685,16.125,6.996,13.974,-1.587,5.533,28.658,28.373,36.054,39.538,28.716,84.472,156.034,75.242,57.153,105.113,45.075,43.090,101.982,104.484,319.885,208.447,407.767,180.021,731.643
1980,Gomel,-9.262,-5.833,-4.713,6.432,9.320,16.668,17.706,15.892,12.836,8.042,0.150,-2.355,-3.860,3.653,16.756,7.020,14.481,-2.201,5.426,44.864,15.026,29.065,45.925,49.109,138.715,117.886,110.030,65.246,72.327,40.278,53.106,123.390,124.046,363.801,178.409,471.508,194.421,781.307
1980,Grodno,-8.072,-5.669,-4.790,5.477,8.022,15.740,16.368,15.102,11.743,7.123,-0.490,-2.342,-3.821,2.876,15.737,6.135,13.392,-2.293,4.871,42.419,27.148,37.424,43.154,34.470,73.112,169.139,89.391,64.630,99.074,45.321,53.340,120.743,115.244,342.905,210.014,433.505,206.980,790.745
1980,Minsk,-9.131,-6.375,-5.301,5.694,8.140,16.202,16.880,15.184,11.943,7.107,-0.826,-2.871,-4.410,2.813,16.088,6.086,13.665,-2.855,4.743,42.785,25.713,34.435,41.360,35.646,73.166,125.285,101.856,47.223,84.676,47.955,48.829,115.083,111.585,297.576,180.174,385.595,201.966,704.251
1980,Mogilev,-10.006,-7.572,-6.365,5.480,8.168,16.554,17.049,15.107,12.002,6.963,-1.117,-3.479,-4.944,2.396,16.233,5.960,13.770,-3.450,4.420,43.737,24.147,23.465,45.798,44.189,99.560,112.145,110.214,49.622,60.005,37.580,43.743,109.322,113.235,324.390,146.956,417.708,186.946,697.145
1980,Vitebsk,-9.734,-7.939,-6.524,5.318,7.664,16.713,16.696,15.023,11.367,6.393,-1.545,-3.461,-4.834,2.120,16.139,5.415,13.486,-3.632,4.187,42.376,27.753,27.040,27.593,43.416,75.718,123.040,103.882,44.572,73.627,39.263,46.211,119.772,97.929,300.526,156.926,390.917,199.148,671.511
1981,Brest,-5.371,-2.912,1.608,4.698,14.599,17.597,18.401,16.114,13.134,8.349,1.899,-3.561,-4.200,6.991,17.369,7.800,15.977,-1.764,7.098,33.627,25.791,32.435,14.209,36.140,90.714,81.512,64.582,25.864,64.599,70.756,84.110,138.106,96.324,236.290,161.219,296.420,220.042,630.287
1981,Gomel,-5.828,-3.352,0.350,4.394,15.011,19.365,19.651,16.537,12.655,8.398,0.968,-2.746,-4.567,6.607,18.510,7.351,16.652,-2.336,7.172,31.897,38.557,31.209,28.652,36.140,87.262,85.537,47.858,45.320,84.627,59.563,73.940,127.693,96.324,219.726,189.510,302.176,198.526,653.367
1981,Grodno,-5.548,-3.548,0.403,3.862,14.252,16.753,17.969,15.766,12.586,7.936,1.191,-4.405,-5.101,6.196,16.830,7.245,15.475,-2.588,6.490,33.843,32.463,43.085,20.881,36.140,72.738,76.306,78.108,35.011,68.540,69.192,78.864,139.192,96.324,226.669,172.743,298.482,229.708,652.916
1981,Minsk,-6.290,-4.032,-0.304,3.768,14.616,17.455,18.483,15.569,12.152,7.823,0.680,-4.237,-5.565,6.052,17.166,6.896,15.666,-3.108,6.368,35.925,30.003,38.226,18.931,36.140,123.290,66.940,68.621,28.949,87.711,58.960,80.099,139.447,96.324,260.742,175.620,335.419,218.601,672.504
1981,Mogilev,-6.686,-4.639,-1.365,3.603,14.282,18.539,19.306,15.776,11.741,7.518,0.038,-3.599,-5.770,5.526,17.867,6.443,15.938,-3.444,6.269,34.276,32.964,36.378,26.766,36.140,77.999,53.585,56.931,56.402,90.924,63.747,65.950,117.306,96.324,186.654,211.073,277.132,196.199,642.122
1981,Vitebsk,-6.190,-4.852,-2.157,3.263,14.260,17.162,18.471,15.282,11.345,7.478,0.009,-4.668,-6.505,5.141,16.969,6.289,15.317,-3.904,5.843,37.157,36.163,40.418,21.589,36.140,109.928,62.349,67.659,52.899,95.143,58.656,74.335,132.079,96.324,239.140,206.698,323.029,214.118,679.481
1982,Brest,-4.632,-4.428,1.778,5.592,13.523,14.794,17.870,17.804,14.163,7.525,3.431,0.833,-0.467,6.978,16.843,8.365,15.645,0.855,7.420,36.711,17.024,9.999,29.747,83.885,89.005,65.801,44.870,23.772,37.146,31.198,75.489,156.793,123.955,200.923,91.992,307.214,258.484,544.011
1982,Gomel,-4.914,-6.180,0.954,5.788,13.509,15.246,17.697,17.767,13.720,7.197,2.805,0.930,-1.394,6.760,16.919,7.900,15.601,-0.050,7.117,30.856,22.996,11.524,56.178,39.398,91.837,103.709,57.076,29.800,35.222,33.081,45.763,132.615,108.160,251.990,98.126,321.049,233.595,556.755
